System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-07-25,01:54:11.765,2.86,0.05,0.33,3.17,4.10,5.72,114.41,1.46,85.04,0.00,99.81,0.00
2025-07-25,01:54:13.764,2.64,0.09,0.52,3.60,4.26,5.28,105.58,1.61,97.90,0.00,100.00,0.00
2025-07-25,01:54:15.765,2.69,0.08,0.46,3.36,4.17,5.39,107.76,1.59,97.81,0.00,100.00,0.00
2025-07-25,01:54:17.765,2.73,0.07,0.40,3.38,4.14,5.46,109.18,1.54,98.02,0.00,100.00,0.00
2025-07-25,01:54:19.765,2.61,0.09,0.47,3.69,4.29,5.22,104.34,1.62,97.87,0.00,100.00,0.00
2025-07-25,01:54:21.766,2.60,0.09,0.47,3.46,4.19,5.21,104.19,1.61,98.17,0.00,100.00,0.00
2025-07-25,01:54:23.765,2.57,0.09,0.47,3.47,4.23,5.14,102.77,1.62,98.10,0.00,100.00,0.00
2025-07-25,01:54:25.766,2.67,0.07,0.40,3.35,4.17,5.34,106.79,1.57,98.34,0.00,100.00,0.00
2025-07-25,01:54:27.766,2.70,0.08,0.40,3.42,4.17,5.41,108.14,1.57,98.21,0.00,100.00,0.00
2025-07-25,01:54:29.766,2.66,0.08,0.44,3.42,4.18,5.33,106.53,1.59,97.57,0.00,100.00,0.00
2025-07-25,01:54:31.767,2.79,0.06,0.37,3.32,4.13,5.57,111.46,1.52,97.95,0.00,100.00,0.00
2025-07-25,01:54:33.766,2.71,0.08,0.41,3.47,4.24,5.41,108.24,1.55,98.26,0.00,100.00,0.00
2025-07-25,01:54:35.767,2.67,0.07,0.43,3.43,4.23,5.35,106.97,1.57,98.04,0.00,100.00,0.00
2025-07-25,01:54:37.767,2.73,0.08,0.43,3.42,4.05,5.46,109.10,1.60,98.10,0.00,100.00,0.00
2025-07-25,01:54:39.767,2.69,0.13,0.50,3.43,4.04,5.38,107.52,1.59,98.23,0.00,100.00,0.00
2025-07-25,01:54:41.768,2.67,0.08,0.44,3.29,4.11,5.35,106.93,1.59,98.00,0.00,100.00,0.00
2025-07-25,01:54:43.767,2.59,0.10,0.51,3.72,4.25,5.17,103.49,1.67,98.11,0.00,100.00,0.00
2025-07-25,01:54:45.768,2.84,0.06,0.36,3.23,3.92,5.68,113.59,1.52,98.09,0.00,100.00,0.00
2025-07-25,01:54:47.768,2.61,0.08,0.44,3.60,4.23,5.22,104.36,1.61,98.03,0.00,100.00,0.00
