Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-15T14:14:45.334733+00:00,500,500.013195723245,0.092,0.086,0.0,0.103,0.121,0.203,3.521,0.06,0
FinalTest,2,2025-09-15T14:15:45.531406+00:00,650,650.0211688277252,0.085,0.081,0.0,0.094,0.106,0.159,3.485,0.057,0
FinalTest,3,2025-09-15T14:16:45.770512+00:00,800,800.0250600249815,0.085,0.081,0.0,0.094,0.106,0.166,3.721,0.059,0
FinalTest,4,2025-09-15T14:17:46.059275+00:00,950,950.0041358430053,0.092,0.087,0.0,0.11,0.124,0.175,3.739,0.053,0
FinalTest,5,2025-09-15T14:18:46.407273+00:00,1100,1099.993679507218,0.093,0.088,0.0,0.109,0.121,0.189,4.732,0.049,1
FinalTest,6,2025-09-15T14:19:46.868637+00:00,1300,1300.0106298185838,0.12,0.096,0.0,0.165,0.205,0.413,5.102,0.057,0
FinalTest,7,2025-09-15T14:20:47.386602+00:00,1500,1500.0086145535236,0.131,0.102,0.0,0.184,0.225,0.538,5.379,0.05,0
FinalTest,8,2025-09-15T14:21:47.985297+00:00,1700,1700.0015108261546,0.143,0.111,0.0,0.223,0.273,0.467,5.353,0.054,0
FinalTest,9,2025-09-15T14:22:48.643427+00:00,1900,1899.9868203158119,0.146,0.118,0.0,0.221,0.266,0.463,6.685,0.05,1
FinalTest,10,2025-09-15T14:23:49.316906+00:00,2100,2100.002670612925,0.14,0.112,0.0,0.222,0.269,0.448,5.406,0.048,0
FinalTest,11,2025-09-15T14:24:50.120479+00:00,2300,2300.0079402366164,0.156,0.121,0.0,0.24,0.301,0.542,18.058,0.048,0
FinalTest,12,2025-09-15T14:25:51.019135+00:00,2500,2500.00648210014,0.169,0.123,0.0,0.267,0.338,0.828,13.025,0.048,0
FinalTest,13,2025-09-15T14:26:51.924925+00:00,2700,2700.01292266685,0.176,0.128,0.0,0.281,0.358,0.79,20.486,0.046,0
FinalTest,14,2025-09-15T14:27:53.018549+00:00,2900,2900.007104752403,0.3,0.173,0.0,0.407,0.518,2.555,70.509,0.046,0
FinalTest,15,2025-09-15T14:28:54.012164+00:00,3100,3100.015832452767,0.261,0.166,0.0,0.429,0.544,1.847,29.93,0.044,0
FinalTest,16,2025-09-15T14:29:55.081165+00:00,3300,3300.001316745509,0.355,0.167,0.0,0.482,0.636,3.388,80.752,0.045,0
FinalTest,17,2025-09-15T14:30:56.127381+00:00,3500,3500.0023255238048,0.146,0.128,0.0,0.2,0.23,0.542,14.981,0.044,0
FinalTest,18,2025-09-15T14:31:57.310922+00:00,3700,3699.992351818025,0.216,0.151,0.0,0.236,0.283,1.644,52.257,0.046,0
FinalTest,19,2025-09-15T14:32:58.843684+00:00,3900,3900.0383850704243,0.279,0.168,0.0,0.291,0.412,2.847,57.032,0.046,0
FinalTest,20,2025-09-15T14:34:00.170011+00:00,4000,3999.965691894264,0.758,0.196,0.0,0.501,0.784,7.485,215.066,0.049,0
FinalTest,21,2025-09-15T14:35:01.484734+00:00,3800,3800.0020761311343,0.307,0.162,0.0,0.283,0.372,2.479,102.702,0.045,0
FinalTest,22,2025-09-15T14:36:02.587298+00:00,3600,3600.0209802527324,0.19,0.137,0.0,0.218,0.263,0.945,46.034,0.044,0
FinalTest,23,2025-09-15T14:37:03.641577+00:00,3400,3399.9959092383083,0.214,0.13,0.0,0.223,0.294,1.514,71.537,0.042,0
FinalTest,24,2025-09-15T14:38:04.619785+00:00,3200,3200.0498160288325,0.175,0.125,0.0,0.201,0.252,0.997,48.286,0.047,0
FinalTest,25,2025-09-15T14:39:05.579745+00:00,3000,3000.003880014796,0.138,0.118,0.0,0.186,0.225,0.509,9.524,0.042,0
FinalTest,26,2025-09-15T14:40:06.565354+00:00,2800,2800.0193156815544,0.139,0.122,0.0,0.194,0.226,0.445,7.208,0.044,0
FinalTest,27,2025-09-15T14:41:07.398992+00:00,2600,2600.0026081927213,0.134,0.114,0.0,0.184,0.221,0.484,5.13,0.045,0
FinalTest,28,2025-09-15T14:42:08.123708+00:00,2400,2400.0122441208273,0.144,0.118,0.0,0.197,0.258,0.591,9.451,0.044,0
FinalTest,29,2025-09-15T14:43:08.774192+00:00,2200,2199.9565620304334,0.108,0.098,0.0,0.135,0.15,0.296,6.519,0.047,1
FinalTest,30,2025-09-15T14:44:09.364074+00:00,2000,2000.002042619108,0.101,0.093,0.0,0.126,0.139,0.223,20.235,0.047,0
