Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-25T15:35:49.048701+00:00,500,500.01577151413227,0.092,0.087,0.0,0.104,0.122,0.203,4.203,0.061,0
FinalTest,2,2025-07-25T15:36:49.245551+00:00,650,650.0224004652773,0.094,0.089,0.0,0.104,0.12,0.196,2.868,0.065,0
FinalTest,3,2025-07-25T15:37:49.494862+00:00,800,800.0157250690911,0.092,0.088,0.0,0.103,0.115,0.179,2.147,0.063,0
FinalTest,4,2025-07-25T15:38:49.872888+00:00,950,950.0082828055483,0.092,0.086,0.0,0.112,0.129,0.195,3.704,0.052,0
FinalTest,5,2025-07-25T15:39:50.260263+00:00,1100,1099.9905463196758,0.095,0.089,0.0,0.111,0.123,0.205,3.027,0.06,1
FinalTest,6,2025-07-25T15:40:50.677864+00:00,1300,1300.0091807298347,0.118,0.098,0.0,0.181,0.211,0.308,6.087,0.051,0
FinalTest,7,2025-07-25T15:41:51.157347+00:00,1500,1500.0013844499938,0.124,0.1,0.0,0.191,0.224,0.339,4.538,0.053,0
FinalTest,8,2025-07-25T15:42:51.697965+00:00,1700,1699.8789502237914,0.121,0.1,0.0,0.178,0.223,0.387,16.745,0.053,1
FinalTest,9,2025-07-25T15:43:52.313525+00:00,1900,1900.0088853282186,0.163,0.114,0.0,0.255,0.324,0.951,6.69,0.052,0
FinalTest,10,2025-07-25T15:44:52.979079+00:00,2100,2100.015023159909,0.149,0.111,0.0,0.187,0.237,1.191,4.379,0.049,0
FinalTest,11,2025-07-25T15:45:53.684749+00:00,2300,2300.0037198415935,0.136,0.107,0.0,0.175,0.222,0.664,4.518,0.05,0
FinalTest,12,2025-07-25T15:46:54.594512+00:00,2500,2500.0016319286115,0.137,0.113,0.0,0.192,0.252,0.524,9.58,0.047,0
FinalTest,13,2025-07-25T15:47:55.470712+00:00,2700,2700.0080605352427,0.144,0.12,0.0,0.203,0.255,0.582,5.893,0.046,0
FinalTest,14,2025-07-25T15:48:56.354041+00:00,2900,2900.0121602275426,0.16,0.133,0.0,0.223,0.274,0.705,13.077,0.043,0
FinalTest,15,2025-07-25T15:49:57.416870+00:00,3100,3100.0179455101784,0.138,0.123,0.0,0.187,0.229,0.49,6.023,0.046,0
FinalTest,16,2025-07-25T15:50:58.471670+00:00,3300,3299.999812797623,0.291,0.139,0.0,0.285,0.373,1.046,102.297,0.042,0
FinalTest,17,2025-07-25T15:51:59.718977+00:00,3500,3499.994981590529,0.2,0.141,0.0,0.29,0.403,1.096,32.364,0.044,0
FinalTest,18,2025-07-25T15:53:00.897390+00:00,3700,3699.9796203569836,0.166,0.128,0.0,0.258,0.341,0.739,7.803,0.044,1
FinalTest,19,2025-07-25T15:54:02.217577+00:00,3900,3899.9795951251567,0.463,0.152,0.0,0.24,0.312,1.643,170.894,0.045,0
FinalTest,20,2025-07-25T15:55:03.477116+00:00,4000,3999.755876540175,0.494,0.161,0.0,0.483,0.894,6.857,120.256,0.045,1
FinalTest,21,2025-07-25T15:56:04.674251+00:00,3800,3797.727964907113,0.62,0.149,0.0,0.221,0.259,2.314,173.54,0.043,3
FinalTest,22,2025-07-25T15:57:05.790349+00:00,3600,3599.9695114303927,0.224,0.12,0.0,0.207,0.252,1.049,78.535,0.044,1
FinalTest,23,2025-07-25T15:58:06.818209+00:00,3400,3400.001805486476,0.17,0.137,0.0,0.212,0.251,0.759,29.257,0.043,0
FinalTest,24,2025-07-25T15:59:07.814598+00:00,3200,3199.9117105438513,0.144,0.124,0.0,0.195,0.241,0.569,6.349,0.043,1
FinalTest,25,2025-07-25T16:00:08.739729+00:00,3000,2999.944459726883,0.133,0.108,0.0,0.194,0.247,0.519,7.909,0.046,1
FinalTest,26,2025-07-25T16:01:09.575748+00:00,2800,2799.782751865119,0.132,0.111,0.0,0.185,0.228,0.493,12.185,0.048,1
FinalTest,27,2025-07-25T16:02:10.382439+00:00,2600,2599.9970142142893,0.122,0.098,0.0,0.179,0.228,0.465,3.97,0.047,1
FinalTest,28,2025-07-25T16:03:11.149784+00:00,2400,2400.0158943015517,0.13,0.117,0.0,0.172,0.207,0.381,7.002,0.05,0
FinalTest,29,2025-07-25T16:04:11.803778+00:00,2200,2199.9980817171404,0.115,0.1,0.0,0.151,0.179,0.344,12.128,0.046,1
FinalTest,30,2025-07-25T16:05:12.393290+00:00,2000,2000.0072186593877,0.091,0.085,0.0,0.109,0.121,0.197,3.016,0.047,0
