Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-16T22:37:13.656772+00:00,500,500.01305640759733,0.09,0.084,0.0,0.101,0.121,0.221,3.591,0.061,0
FinalTest,2,2025-09-16T22:38:13.852895+00:00,650,650.0183672548279,0.094,0.087,0.0,0.103,0.123,0.234,3.757,0.064,0
FinalTest,3,2025-09-16T22:39:14.113156+00:00,800,800.0143659913059,0.087,0.082,0.0,0.096,0.108,0.17,4.517,0.062,0
FinalTest,4,2025-09-16T22:40:14.401556+00:00,950,950.0009634593104,0.093,0.086,0.0,0.112,0.129,0.193,4.852,0.051,0
FinalTest,5,2025-09-16T22:41:14.891332+00:00,1100,1100.0084773619988,0.093,0.087,0.0,0.11,0.123,0.21,4.577,0.053,0
FinalTest,6,2025-09-16T22:42:15.315747+00:00,1300,1299.9862630257085,0.123,0.105,0.0,0.179,0.21,0.314,3.621,0.049,1
FinalTest,7,2025-09-16T22:43:15.839919+00:00,1500,1500.0033215025937,0.122,0.103,0.0,0.16,0.199,0.396,5.95,0.052,0
FinalTest,8,2025-09-16T22:44:16.396037+00:00,1700,1699.997105944887,0.134,0.106,0.0,0.194,0.246,0.522,5.412,0.058,1
FinalTest,9,2025-09-16T22:45:17.066417+00:00,1900,1900.010685438427,0.138,0.106,0.0,0.214,0.267,0.419,24.307,0.049,0
FinalTest,10,2025-09-16T22:46:17.772390+00:00,2100,2100.0134311108304,0.153,0.119,0.0,0.249,0.3,0.498,6.364,0.051,0
FinalTest,11,2025-09-16T22:47:18.579983+00:00,2300,2299.9450729432706,0.157,0.114,0.0,0.255,0.328,0.609,15.728,0.047,1
FinalTest,12,2025-09-16T22:48:19.364971+00:00,2500,2500.0321220793926,0.18,0.127,0.0,0.271,0.357,1.245,10.042,0.045,0
FinalTest,13,2025-09-16T22:49:20.230880+00:00,2700,2700.0132295248222,0.176,0.117,0.0,0.25,0.344,1.732,8.218,0.048,0
FinalTest,14,2025-09-16T22:50:21.239596+00:00,2900,2899.935818433333,0.179,0.124,0.0,0.261,0.375,1.522,10.408,0.047,1
FinalTest,15,2025-09-16T22:51:22.233855+00:00,3100,3099.81042510815,0.16,0.13,0.0,0.217,0.283,0.808,14.867,0.047,1
FinalTest,16,2025-09-16T22:52:23.298615+00:00,3300,3299.9926856803886,0.151,0.111,0.0,0.198,0.269,0.753,27.199,0.045,0
FinalTest,17,2025-09-16T22:53:24.440851+00:00,3500,3499.9997727916816,0.237,0.125,0.0,0.249,0.356,2.166,77.285,0.048,0
FinalTest,18,2025-09-16T22:54:25.719741+00:00,3700,3699.989561529803,0.38,0.13,0.0,0.277,0.389,3.643,144.1,0.044,0
FinalTest,19,2025-09-16T22:55:26.896928+00:00,3900,3899.992650285775,0.396,0.144,0.0,0.331,0.493,4.165,116.241,0.045,0
FinalTest,20,2025-09-16T22:56:28.178456+00:00,4000,3999.98556211878,0.264,0.172,0.0,0.464,0.634,1.916,28.795,0.046,0
FinalTest,21,2025-09-16T22:57:29.428549+00:00,3800,3800.045306341459,0.341,0.14,0.0,0.324,0.497,3.461,118.39,0.044,0
FinalTest,22,2025-09-16T22:58:30.610786+00:00,3600,3599.9970772821753,0.23,0.156,0.0,0.332,0.447,1.187,48.897,0.046,0
FinalTest,23,2025-09-16T22:59:31.640447+00:00,3400,3400.0071884056724,0.329,0.143,0.0,0.38,0.502,1.688,96.124,0.046,0
FinalTest,24,2025-09-16T23:00:32.627701+00:00,3200,3199.991536094221,0.26,0.108,0.0,0.195,0.235,0.758,109.593,0.045,0
FinalTest,25,2025-09-16T23:01:33.537831+00:00,3000,3000.006175395071,0.133,0.114,0.0,0.174,0.198,0.451,14.855,0.044,0
FinalTest,26,2025-09-16T23:02:34.498342+00:00,2800,2800.0124629954735,0.144,0.118,0.0,0.207,0.266,0.573,14.629,0.047,0
FinalTest,27,2025-09-16T23:03:35.407311+00:00,2600,2599.8135213677333,0.141,0.101,0.0,0.191,0.252,0.492,31.799,0.047,1
FinalTest,28,2025-09-16T23:04:36.149551+00:00,2400,2399.884624523335,0.134,0.113,0.0,0.188,0.235,0.434,14.068,0.047,1
FinalTest,29,2025-09-16T23:05:36.840964+00:00,2200,2200.002692224086,0.116,0.1,0.0,0.162,0.194,0.353,6.573,0.05,0
FinalTest,30,2025-09-16T23:06:37.433427+00:00,2000,2000.0053900261096,0.097,0.086,0.0,0.116,0.14,0.265,9.327,0.048,0
