Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-18T11:48:34.829994+00:00,500,500.00524335498494,0.144,0.103,0.0,0.251,0.296,0.514,5.395,0.063,0
FinalTest,2,2025-09-18T11:49:35.066892+00:00,650,650.0147603401734,0.143,0.111,0.0,0.241,0.272,0.382,3.619,0.071,0
FinalTest,3,2025-09-18T11:50:35.340008+00:00,800,800.0191533118841,0.17,0.143,0.0,0.271,0.332,0.526,5.059,0.072,0
FinalTest,4,2025-09-18T11:51:35.718347+00:00,950,950.0066208811429,0.262,0.159,0.0,0.449,0.72,2.432,16.155,0.058,0
FinalTest,5,2025-09-18T11:52:36.120595+00:00,1100,1099.9415298635845,0.184,0.121,0.0,0.322,0.436,0.949,7.068,0.055,1
FinalTest,6,2025-09-18T11:53:36.683406+00:00,1300,1300.0112992432091,0.192,0.123,0.0,0.343,0.506,1.168,11.648,0.054,0
FinalTest,7,2025-09-18T11:54:37.169147+00:00,1500,1500.0066034790705,0.215,0.165,0.0,0.365,0.511,1.155,8.778,0.054,0
FinalTest,8,2025-09-18T11:55:37.780509+00:00,1700,1700.0103898401655,0.239,0.115,0.0,0.469,0.668,1.663,14.981,0.052,0
FinalTest,9,2025-09-18T11:56:38.447486+00:00,1900,1900.008931181982,0.281,0.166,0.0,0.501,0.79,2.074,26.359,0.048,0
FinalTest,10,2025-09-18T11:57:39.148729+00:00,2100,2099.939230312682,0.249,0.129,0.0,0.471,0.721,1.809,21.282,0.051,1
FinalTest,11,2025-09-18T11:58:39.932850+00:00,2300,2299.985484189571,0.155,0.116,0.0,0.229,0.31,0.881,9.037,0.048,1
FinalTest,12,2025-09-18T11:59:40.791312+00:00,2500,2499.830447654056,0.245,0.13,0.0,0.352,0.541,1.573,64.401,0.054,1
FinalTest,13,2025-09-18T12:00:41.746829+00:00,2700,2699.9369296473255,0.225,0.138,0.0,0.387,0.6,1.588,16.768,0.049,1
FinalTest,14,2025-09-18T12:01:42.757641+00:00,2900,2899.796989360485,0.216,0.144,0.0,0.306,0.435,1.608,34.495,0.046,1
FinalTest,15,2025-09-18T12:02:43.894114+00:00,3100,3100.021459278548,0.217,0.138,0.0,0.3,0.477,2.149,22.841,0.042,1
FinalTest,16,2025-09-18T12:03:45.080005+00:00,3300,3299.8299924847847,0.47,0.154,0.0,0.683,1.701,6.792,48.408,0.047,1
FinalTest,17,2025-09-18T12:04:46.314454+00:00,3500,3500.0115722632618,0.304,0.164,0.0,0.49,0.876,2.692,27.758,0.043,0
FinalTest,18,2025-09-18T12:05:47.554054+00:00,3700,3699.055906637051,0.435,0.158,0.0,0.407,0.683,3.857,134.311,0.047,1
FinalTest,19,2025-09-18T12:06:48.832469+00:00,3900,3900.00725626653,0.343,0.185,0.0,0.511,0.801,3.303,55.954,0.046,0
FinalTest,20,2025-09-18T12:07:50.128029+00:00,4000,3999.9793813537044,1.236,0.355,0.0,1.205,3.775,17.442,199.672,0.049,0
FinalTest,21,2025-09-18T12:08:51.480123+00:00,3800,3800.0119116440055,0.312,0.173,0.0,0.49,0.786,2.704,41.724,0.045,0
FinalTest,22,2025-09-18T12:09:52.818017+00:00,3600,3599.9919748740695,0.488,0.173,0.0,0.538,1.013,6.149,113.869,0.047,0
FinalTest,23,2025-09-18T12:10:53.968542+00:00,3400,3400.0077576870895,0.512,0.197,0.0,0.662,1.636,5.227,105.936,0.048,0
FinalTest,24,2025-09-18T12:11:55.061281+00:00,3200,3199.9447538505733,0.434,0.165,0.0,0.703,1.419,4.129,87.438,0.047,0
FinalTest,25,2025-09-18T12:12:56.101356+00:00,3000,3000.004981919284,0.251,0.15,0.0,0.443,0.696,1.843,16.832,0.048,0
FinalTest,26,2025-09-18T12:13:57.033593+00:00,2800,2799.930119957569,0.184,0.123,0.0,0.23,0.323,1.915,18.917,0.048,1
FinalTest,27,2025-09-18T12:14:57.940487+00:00,2600,2599.9995608600743,0.283,0.161,0.0,0.453,0.766,2.436,32.492,0.049,0
FinalTest,28,2025-09-18T12:15:58.687120+00:00,2400,2400.014445640598,0.196,0.128,0.0,0.33,0.539,1.245,11.0,0.048,0
FinalTest,29,2025-09-18T12:16:59.358265+00:00,2200,2199.9243260731687,0.178,0.122,0.0,0.274,0.441,1.091,16.423,0.049,1
FinalTest,30,2025-09-18T12:17:59.955477+00:00,2000,1999.9845344573785,0.121,0.102,0.0,0.168,0.208,0.417,9.033,0.047,1
