Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-25T13:15:33.788780+00:00,500,500.0169756263242,0.091,0.086,0.0,0.102,0.121,0.199,3.506,0.062,0
FinalTest,2,2025-07-25T13:16:33.988364+00:00,650,650.0163020725229,0.093,0.087,0.0,0.103,0.118,0.193,3.947,0.063,0
FinalTest,3,2025-07-25T13:17:34.232385+00:00,800,800.0272113655415,0.092,0.088,0.0,0.102,0.113,0.179,1.901,0.062,0
FinalTest,4,2025-07-25T13:18:34.605747+00:00,950,950.00463187425,0.092,0.085,0.0,0.111,0.128,0.193,3.671,0.052,0
FinalTest,5,2025-07-25T13:19:34.996505+00:00,1100,1099.9907033077118,0.099,0.089,0.0,0.117,0.161,0.252,3.582,0.059,1
FinalTest,6,2025-07-25T13:20:35.398049+00:00,1300,1300.0141464159085,0.135,0.099,0.0,0.2,0.306,0.634,5.846,0.056,0
FinalTest,7,2025-07-25T13:21:35.859420+00:00,1500,1500.0058187475718,0.138,0.101,0.0,0.216,0.326,0.688,4.682,0.056,0
FinalTest,8,2025-07-25T13:22:36.387845+00:00,1700,1699.993182867169,0.146,0.105,0.0,0.232,0.374,0.716,5.628,0.055,1
FinalTest,9,2025-07-25T13:23:36.960587+00:00,1900,1899.9812657110497,0.126,0.099,0.0,0.183,0.239,0.503,14.79,0.047,1
FinalTest,10,2025-07-25T13:24:37.622621+00:00,2100,2100.008381728454,0.21,0.127,0.0,0.366,0.63,1.277,13.514,0.047,0
FinalTest,11,2025-07-25T13:25:38.342368+00:00,2300,2300.0033362706818,0.201,0.131,0.0,0.351,0.554,1.18,15.42,0.049,0
FinalTest,12,2025-07-25T13:26:39.121220+00:00,2500,2499.997692888034,0.185,0.127,0.0,0.334,0.49,0.92,11.295,0.049,0
FinalTest,13,2025-07-25T13:27:40.024679+00:00,2700,2700.009400394089,0.218,0.113,0.0,0.289,0.538,2.107,40.598,0.048,0
FinalTest,14,2025-07-25T13:28:41.146095+00:00,2900,2899.996884825443,0.392,0.177,0.0,0.749,1.276,3.355,50.733,0.047,0
FinalTest,15,2025-07-25T13:29:42.254718+00:00,3100,3100.0139886064558,0.357,0.153,0.0,0.792,1.329,2.839,31.515,0.047,0
FinalTest,16,2025-07-25T13:30:43.263542+00:00,3300,3298.7680071498594,0.333,0.179,0.0,0.558,0.865,2.418,49.061,0.048,1
FinalTest,17,2025-07-25T13:31:44.475290+00:00,3500,3500.0029587249237,0.173,0.124,0.0,0.236,0.363,1.089,25.876,0.046,0
FinalTest,18,2025-07-25T13:32:45.649108+00:00,3700,3698.6114970105514,0.474,0.147,0.0,0.283,0.456,1.765,169.145,0.046,1
FinalTest,19,2025-07-25T13:33:46.881740+00:00,3900,3899.8549678302506,0.282,0.153,0.0,0.451,0.855,2.315,24.216,0.043,1
FinalTest,20,2025-07-25T13:34:48.117903+00:00,4000,3998.302892431338,1.498,0.18,0.0,0.377,0.643,28.518,318.031,0.048,1
FinalTest,21,2025-07-25T13:35:49.262252+00:00,3800,3797.7094125836406,0.656,0.155,0.0,0.519,1.305,7.309,144.719,0.045,1
FinalTest,22,2025-07-25T13:36:50.402357+00:00,3600,3600.0090803536473,0.25,0.149,0.0,0.342,0.55,1.978,50.957,0.046,0
FinalTest,23,2025-07-25T13:37:51.478871+00:00,3400,3398.4986623748337,0.748,0.137,0.0,0.419,0.685,6.233,153.401,0.044,1
FinalTest,24,2025-07-25T13:38:52.448424+00:00,3200,3200.0029281626794,0.303,0.155,0.0,0.483,0.88,2.237,55.705,0.045,0
FinalTest,25,2025-07-25T13:39:53.509667+00:00,3000,3000.008744925491,0.197,0.137,0.0,0.313,0.521,1.306,13.405,0.049,0
FinalTest,26,2025-07-25T13:40:54.405948+00:00,2800,2800.0088123277346,0.204,0.122,0.0,0.322,0.533,1.678,15.993,0.048,0
FinalTest,27,2025-07-25T13:41:55.226091+00:00,2600,2599.9036830668892,0.316,0.132,0.0,0.517,0.992,4.058,12.998,0.05,1
FinalTest,28,2025-07-25T13:42:55.969218+00:00,2400,2399.98583355353,0.225,0.127,0.0,0.432,0.624,1.794,11.862,0.047,1
FinalTest,29,2025-07-25T13:43:56.663086+00:00,2200,2200.007303840915,0.168,0.108,0.0,0.334,0.487,0.786,6.456,0.046,0
FinalTest,30,2025-07-25T13:44:57.254702+00:00,2000,2000.00794853116,0.125,0.089,0.0,0.215,0.287,0.558,10.87,0.047,0
