Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-25T09:54:15.599933+00:00,500,500.0103114793155,0.095,0.089,0.0,0.105,0.123,0.196,3.61,0.072,0
FinalTest,2,2025-07-25T09:55:15.800736+00:00,650,650.0129494604772,0.094,0.088,0.0,0.104,0.119,0.208,3.658,0.066,0
FinalTest,3,2025-07-25T09:56:16.045454+00:00,800,800.016835474284,0.093,0.088,0.0,0.103,0.114,0.182,2.345,0.065,0
FinalTest,4,2025-07-25T09:57:16.333996+00:00,950,950.0035490651613,0.091,0.086,0.0,0.11,0.126,0.179,3.778,0.052,0
FinalTest,5,2025-07-25T09:58:16.705952+00:00,1100,1100.0124166953606,0.093,0.087,0.0,0.11,0.123,0.2,3.52,0.048,0
FinalTest,6,2025-07-25T09:59:17.128391+00:00,1300,1300.0031305826744,0.119,0.104,0.0,0.172,0.201,0.285,3.259,0.058,0
FinalTest,7,2025-07-25T10:00:17.635340+00:00,1500,1500.0128043843006,0.12,0.104,0.0,0.17,0.202,0.331,4.063,0.053,0
FinalTest,8,2025-07-25T10:01:18.152735+00:00,1700,1700.002774291194,0.13,0.112,0.0,0.185,0.224,0.39,3.472,0.058,0
FinalTest,9,2025-07-25T10:02:18.721370+00:00,1900,1899.9697054724681,0.115,0.098,0.0,0.155,0.187,0.314,9.552,0.05,1
FinalTest,10,2025-07-25T10:03:19.367386+00:00,2100,2100.007820639125,0.153,0.123,0.0,0.214,0.288,0.752,4.959,0.048,0
FinalTest,11,2025-07-25T10:04:20.074967+00:00,2300,2299.9569529329247,0.161,0.129,0.0,0.225,0.331,0.798,7.738,0.05,1
FinalTest,12,2025-07-25T10:05:20.851491+00:00,2500,2500.0081079970155,0.149,0.122,0.0,0.217,0.29,0.619,5.855,0.046,0
FinalTest,13,2025-07-25T10:06:21.800311+00:00,2700,2699.720074343335,0.215,0.128,0.0,0.306,0.554,1.539,41.053,0.046,1
FinalTest,14,2025-07-25T10:07:22.768463+00:00,2900,2899.71943010403,0.296,0.161,0.0,0.565,0.942,2.088,34.568,0.05,1
FinalTest,15,2025-07-25T10:08:23.771630+00:00,3100,3099.589584670437,0.299,0.152,0.0,0.577,0.989,2.062,32.442,0.048,1
FinalTest,16,2025-07-25T10:09:24.775108+00:00,3300,3299.452366510165,0.362,0.186,0.0,0.585,0.991,3.026,62.703,0.049,1
FinalTest,17,2025-07-25T10:10:26.025317+00:00,3500,3500.0040316013738,0.24,0.129,0.0,0.335,0.54,1.718,61.495,0.043,0
FinalTest,18,2025-07-25T10:11:27.199378+00:00,3700,3699.5247183739225,0.687,0.147,0.0,0.251,0.381,1.692,220.587,0.046,1
FinalTest,19,2025-07-25T10:12:28.417802+00:00,3900,3899.848525894222,0.254,0.149,0.0,0.362,0.503,1.542,56.901,0.046,1
FinalTest,20,2025-07-25T10:13:29.644008+00:00,4000,3998.5401192557697,0.29,0.179,0.0,0.338,0.49,1.491,77.389,0.051,1
FinalTest,21,2025-07-25T10:14:30.797398+00:00,3800,3799.3307812752096,0.279,0.149,0.0,0.329,0.465,1.121,75.854,0.044,1
FinalTest,22,2025-07-25T10:15:31.994413+00:00,3600,3598.1151325503115,1.113,0.167,0.0,0.654,2.064,16.043,228.678,0.046,1
FinalTest,23,2025-07-25T10:16:33.076580+00:00,3400,3399.9939667011313,0.834,0.206,0.0,1.616,4.504,11.318,55.624,0.043,0
FinalTest,24,2025-07-25T10:17:34.045066+00:00,3200,3199.9677505251734,0.601,0.253,0.0,0.914,2.225,7.304,44.278,0.045,1
FinalTest,25,2025-07-25T10:18:34.987112+00:00,3000,3000.0026076500867,0.21,0.124,0.0,0.318,0.514,1.47,44.883,0.045,0
FinalTest,26,2025-07-25T10:19:35.873499+00:00,2800,2799.740059056297,0.194,0.127,0.0,0.31,0.481,1.055,34.331,0.047,1
FinalTest,27,2025-07-25T10:20:36.690375+00:00,2600,2599.836189113124,0.196,0.128,0.0,0.393,0.546,0.936,13.237,0.049,1
FinalTest,28,2025-07-25T10:21:37.434493+00:00,2400,2399.9993495778094,0.191,0.125,0.0,0.334,0.482,0.846,32.857,0.048,0
FinalTest,29,2025-07-25T10:22:38.112241+00:00,2200,2200.0113125681696,0.145,0.104,0.0,0.238,0.384,0.696,6.087,0.049,0
FinalTest,30,2025-07-25T10:23:38.704435+00:00,2000,2000.0120509392787,0.104,0.088,0.0,0.133,0.168,0.382,3.601,0.046,0
