Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-17T13:40:10.219815+00:00,500,500.01259519226977,0.16,0.128,0.0,0.264,0.328,0.535,3.278,0.065,0
FinalTest,2,2025-09-17T13:41:10.434752+00:00,650,650.0191999746202,0.167,0.126,0.0,0.291,0.344,0.546,4.111,0.063,0
FinalTest,3,2025-09-17T13:42:10.803594+00:00,800,800.0267599884246,0.172,0.119,0.0,0.29,0.419,0.869,5.261,0.064,0
FinalTest,4,2025-09-17T13:43:11.138387+00:00,950,950.002904048044,0.228,0.124,0.0,0.433,0.707,1.687,10.678,0.06,0
FinalTest,5,2025-09-17T13:44:11.503476+00:00,1100,1099.9558711794557,0.143,0.099,0.0,0.168,0.211,1.39,4.863,0.056,1
FinalTest,6,2025-09-17T13:45:12.034597+00:00,1300,1300.0026300353209,0.19,0.101,0.0,0.217,0.539,2.5,6.723,0.055,0
FinalTest,7,2025-09-17T13:46:12.643870+00:00,1500,1499.9129043573942,0.253,0.111,0.0,0.529,0.788,2.462,9.4,0.053,0
FinalTest,8,2025-09-17T13:47:13.274045+00:00,1700,1700.0081770828324,0.243,0.154,0.0,0.493,0.698,1.089,9.632,0.059,0
FinalTest,9,2025-09-17T13:48:13.968927+00:00,1900,1900.011306259769,0.238,0.153,0.0,0.44,0.674,1.207,12.34,0.056,0
FinalTest,10,2025-09-17T13:49:14.696524+00:00,2100,2100.013468871157,0.202,0.131,0.0,0.304,0.465,1.521,9.338,0.053,0
FinalTest,11,2025-09-17T13:50:15.477515+00:00,2300,2300.0188667497137,0.229,0.134,0.0,0.331,0.509,2.117,38.672,0.048,0
FinalTest,12,2025-09-17T13:51:16.351740+00:00,2500,2499.9980114182486,0.295,0.147,0.0,0.542,0.953,2.77,19.026,0.048,0
FinalTest,13,2025-09-17T13:52:17.338803+00:00,2700,2700.0130763242787,0.304,0.135,0.0,0.661,1.157,2.322,36.659,0.05,0
FinalTest,14,2025-09-17T13:53:18.399497+00:00,2900,2900.0009046090136,0.199,0.139,0.0,0.293,0.45,1.235,19.766,0.047,1
FinalTest,15,2025-09-17T13:54:19.489311+00:00,3100,3100.015569984492,0.425,0.214,0.0,0.652,1.314,4.057,49.914,0.046,0
FinalTest,16,2025-09-17T13:55:20.630547+00:00,3300,3300.0328563528574,0.401,0.235,0.0,0.657,1.084,3.312,30.28,0.047,0
FinalTest,17,2025-09-17T13:56:22.071086+00:00,3500,3500.0059578268083,0.539,0.221,0.0,0.63,1.033,6.105,96.363,0.048,0
FinalTest,18,2025-09-17T13:57:23.266687+00:00,3700,3699.9963190919093,0.225,0.158,0.0,0.296,0.396,1.08,54.708,0.041,0
FinalTest,19,2025-09-17T13:58:24.488318+00:00,3900,3899.9944271274812,0.418,0.194,0.0,0.396,0.607,3.861,126.704,0.049,0
FinalTest,20,2025-09-17T13:59:25.863552+00:00,4000,3999.9689615741813,1.105,0.333,0.0,0.979,3.425,14.024,190.244,0.054,0
FinalTest,21,2025-09-17T14:00:27.210121+00:00,3800,3799.993275526753,1.108,0.211,0.0,1.252,4.87,13.538,159.67,0.046,0
FinalTest,22,2025-09-17T14:01:28.405967+00:00,3600,3600.0425014116668,0.296,0.163,0.0,0.416,0.652,2.703,56.988,0.046,0
FinalTest,23,2025-09-17T14:02:29.565796+00:00,3400,3399.995886514648,0.642,0.321,0.0,0.917,2.31,6.676,72.511,0.052,0
FinalTest,24,2025-09-17T14:03:30.745018+00:00,3200,3199.9904391787695,0.519,0.257,0.0,0.773,1.657,5.235,74.509,0.049,0
FinalTest,25,2025-09-17T14:04:31.790281+00:00,3000,2999.945262919501,0.469,0.266,0.0,0.748,1.318,4.322,41.465,0.048,0
FinalTest,26,2025-09-17T14:05:32.650462+00:00,2800,2800.0104293363383,0.417,0.204,0.0,0.622,1.221,3.931,64.739,0.05,0
FinalTest,27,2025-09-17T14:06:33.503158+00:00,2600,2600.011195734876,0.212,0.127,0.0,0.263,0.368,1.815,47.551,0.049,0
FinalTest,28,2025-09-17T14:07:34.231407+00:00,2400,2400.002140898311,0.163,0.12,0.0,0.22,0.272,1.259,7.746,0.047,0
FinalTest,29,2025-09-17T14:08:34.951611+00:00,2200,2200.006976075454,0.127,0.109,0.0,0.184,0.222,0.374,5.809,0.046,0
FinalTest,30,2025-09-17T14:09:35.545172+00:00,2000,2000.0004235369527,0.104,0.093,0.0,0.135,0.153,0.261,5.653,0.049,0
