Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-22T12:30:33.198174+00:00,500,500.00975636536964,0.094,0.088,0.0,0.103,0.122,0.201,4.41,0.066,0
FinalTest,2,2025-07-22T12:31:33.395357+00:00,650,650.0123531705993,0.092,0.087,0.0,0.101,0.116,0.198,3.802,0.061,0
FinalTest,3,2025-07-22T12:32:33.634058+00:00,800,799.9995240570343,0.087,0.081,0.0,0.095,0.108,0.207,3.89,0.061,1
FinalTest,4,2025-07-22T12:33:33.915211+00:00,950,950.0145043464452,0.093,0.087,0.0,0.108,0.121,0.19,4.015,0.055,0
FinalTest,5,2025-07-22T12:34:34.286017+00:00,1100,1099.9936177419956,0.093,0.087,0.0,0.108,0.122,0.199,3.709,0.058,1
FinalTest,6,2025-07-22T12:35:34.680866+00:00,1300,1300.0022681480361,0.115,0.099,0.0,0.159,0.198,0.376,5.551,0.056,0
FinalTest,7,2025-07-22T12:36:35.135539+00:00,1500,1500.0019899080833,0.115,0.101,0.0,0.152,0.193,0.402,5.152,0.052,0
FinalTest,8,2025-07-22T12:37:35.646054+00:00,1700,1700.0120789792443,0.112,0.098,0.0,0.144,0.18,0.362,5.015,0.051,0
FinalTest,9,2025-07-22T12:38:36.221623+00:00,1900,1899.9721392986885,0.112,0.099,0.0,0.149,0.176,0.299,4.985,0.053,1
FinalTest,10,2025-07-22T12:39:36.869384+00:00,2100,2100.013520202045,0.144,0.109,0.0,0.233,0.326,0.598,7.297,0.048,0
FinalTest,11,2025-07-22T12:40:37.656229+00:00,2300,2300.0137027540086,0.171,0.123,0.0,0.293,0.429,0.823,14.277,0.049,0
FinalTest,12,2025-07-22T12:41:38.515535+00:00,2500,2499.9140296323526,0.183,0.129,0.0,0.328,0.489,0.897,8.876,0.051,1
FinalTest,13,2025-07-22T12:42:39.430497+00:00,2700,2699.9298894833028,0.197,0.117,0.0,0.35,0.542,1.448,18.035,0.049,1
FinalTest,14,2025-07-22T12:43:40.342242+00:00,2900,2899.8157249756277,0.212,0.143,0.0,0.37,0.571,1.273,12.251,0.047,1
FinalTest,15,2025-07-22T12:44:41.445022+00:00,3100,3100.0090494430833,0.342,0.146,0.0,0.562,1.019,2.773,65.599,0.048,0
FinalTest,16,2025-07-22T12:45:42.429175+00:00,3300,3300.002716397236,0.368,0.172,0.0,0.619,1.099,3.068,61.015,0.049,0
FinalTest,17,2025-07-22T12:46:43.559988+00:00,3500,3500.009118573757,0.215,0.145,0.0,0.305,0.504,1.399,26.371,0.046,0
FinalTest,18,2025-07-22T12:47:44.813374+00:00,3700,3699.724538916301,0.321,0.145,0.0,0.28,0.491,2.508,97.946,0.044,1
FinalTest,19,2025-07-22T12:48:46.158271+00:00,3900,3898.4239995316725,0.978,0.15,0.0,0.454,1.029,8.978,210.522,0.046,1
FinalTest,20,2025-07-22T12:49:47.343716+00:00,4000,3999.731216915543,0.402,0.181,0.0,0.396,0.751,3.975,108.351,0.042,1
FinalTest,21,2025-07-22T12:50:48.478507+00:00,3800,3796.8849396687883,0.522,0.142,0.0,0.266,0.411,4.12,123.832,0.047,1
FinalTest,22,2025-07-22T12:51:49.585049+00:00,3600,3599.8739861102795,0.176,0.137,0.0,0.254,0.371,0.938,10.879,0.044,1
FinalTest,23,2025-07-22T12:52:50.630926+00:00,3400,3399.9725236266227,0.346,0.135,0.0,0.379,0.636,2.615,98.969,0.044,1
FinalTest,24,2025-07-22T12:53:51.592851+00:00,3200,3199.987476451892,0.344,0.143,0.0,0.361,0.55,1.659,125.371,0.046,0
FinalTest,25,2025-07-22T12:54:52.504910+00:00,3000,2999.956551105119,0.166,0.118,0.0,0.236,0.369,1.146,8.914,0.043,1
FinalTest,26,2025-07-22T12:55:53.377727+00:00,2800,2800.006597375545,0.158,0.123,0.0,0.216,0.297,0.822,17.798,0.045,0
FinalTest,27,2025-07-22T12:56:54.186007+00:00,2600,2600.01133720145,0.16,0.123,0.0,0.243,0.353,0.785,6.706,0.044,0
FinalTest,28,2025-07-22T12:57:54.903820+00:00,2400,2400.0082981086907,0.151,0.12,0.0,0.222,0.333,0.669,6.272,0.047,0
FinalTest,29,2025-07-22T12:58:55.564054+00:00,2200,2199.987802609483,0.124,0.11,0.0,0.163,0.191,0.363,9.689,0.049,1
FinalTest,30,2025-07-22T12:59:56.153003+00:00,2000,2000.0043121092972,0.105,0.093,0.0,0.135,0.154,0.254,13.158,0.048,0
