Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-25T13:46:12.520082+00:00,500,500.01435761227026,0.092,0.086,0.0,0.104,0.122,0.2,3.279,0.061,0
FinalTest,2,2025-07-25T13:47:12.718238+00:00,650,650.0124954610387,0.094,0.088,0.0,0.103,0.12,0.205,2.868,0.066,0
FinalTest,3,2025-07-25T13:48:12.973156+00:00,800,800.0190573206327,0.087,0.082,0.0,0.097,0.109,0.177,3.18,0.059,0
FinalTest,4,2025-07-25T13:49:13.328637+00:00,950,950.0000748758392,0.095,0.089,0.0,0.112,0.126,0.207,3.791,0.057,0
FinalTest,5,2025-07-25T13:50:13.703326+00:00,1100,1100.0080819285934,0.094,0.088,0.0,0.111,0.124,0.202,3.965,0.054,0
FinalTest,6,2025-07-25T13:51:14.101149+00:00,1300,1300.004288297457,0.104,0.093,0.0,0.136,0.166,0.239,3.235,0.058,0
FinalTest,7,2025-07-25T13:52:14.566017+00:00,1500,1500.005288143643,0.107,0.095,0.0,0.145,0.178,0.27,3.15,0.052,0
FinalTest,8,2025-07-25T13:53:15.094352+00:00,1700,1700.0100205107315,0.109,0.096,0.0,0.139,0.174,0.329,5.082,0.054,0
FinalTest,9,2025-07-25T13:54:15.664765+00:00,1900,1900.0094109624988,0.111,0.097,0.0,0.152,0.188,0.298,3.955,0.053,0
FinalTest,10,2025-07-25T13:55:16.313931+00:00,2100,2099.981665575715,0.114,0.102,0.0,0.149,0.176,0.312,4.88,0.049,1
FinalTest,11,2025-07-25T13:56:17.026203+00:00,2300,2300.0022081407883,0.118,0.107,0.0,0.154,0.176,0.292,3.585,0.048,0
FinalTest,12,2025-07-25T13:57:17.810263+00:00,2500,2500.0031574206546,0.118,0.107,0.0,0.153,0.176,0.33,3.654,0.048,0
FinalTest,13,2025-07-25T13:58:18.607388+00:00,2700,2699.9920014116137,0.125,0.111,0.0,0.171,0.2,0.376,4.501,0.046,1
FinalTest,14,2025-07-25T13:59:19.515065+00:00,2900,2899.930645701818,0.129,0.108,0.0,0.184,0.235,0.473,4.056,0.046,1
FinalTest,15,2025-07-25T14:00:20.470273+00:00,3100,3099.9628501198717,0.141,0.128,0.0,0.188,0.223,0.508,5.583,0.045,1
FinalTest,16,2025-07-25T14:01:21.503588+00:00,3300,3300.0129844571784,0.154,0.128,0.0,0.231,0.286,0.561,5.977,0.043,0
FinalTest,17,2025-07-25T14:02:22.593681+00:00,3500,3499.9743488548816,0.196,0.14,0.0,0.236,0.295,0.821,46.667,0.044,1
FinalTest,18,2025-07-25T14:03:23.755741+00:00,3700,3699.9664282654967,0.227,0.133,0.0,0.201,0.234,0.81,91.702,0.043,0
FinalTest,19,2025-07-25T14:04:24.951562+00:00,3900,3900.0046111765305,0.194,0.131,0.0,0.27,0.354,1.083,41.608,0.044,0
FinalTest,20,2025-07-25T14:05:26.288531+00:00,4000,4000.001836490466,0.314,0.174,0.0,0.486,0.673,2.997,30.492,0.047,0
FinalTest,21,2025-07-25T14:06:27.465460+00:00,3800,3799.390083211944,0.714,0.134,0.0,0.274,0.389,6.41,205.449,0.045,1
FinalTest,22,2025-07-25T14:07:28.610051+00:00,3600,3600.046837699201,0.162,0.131,0.0,0.206,0.255,0.89,24.931,0.046,0
FinalTest,23,2025-07-25T14:08:29.712397+00:00,3400,3399.8394095785,0.224,0.124,0.0,0.274,0.376,1.333,68.84,0.044,1
FinalTest,24,2025-07-25T14:09:30.701468+00:00,3200,3198.478393852246,0.31,0.141,0.0,0.307,0.411,1.342,101.871,0.046,1
FinalTest,25,2025-07-25T14:10:31.715180+00:00,3000,3000.0106239799784,0.15,0.114,0.0,0.235,0.3,0.596,14.212,0.045,0
FinalTest,26,2025-07-25T14:11:32.642285+00:00,2800,2800.0051685762073,0.268,0.108,0.0,0.175,0.212,0.646,119.23,0.047,0
FinalTest,27,2025-07-25T14:12:33.427062+00:00,2600,2599.9934770627374,0.117,0.105,0.0,0.155,0.176,0.326,4.088,0.048,1
FinalTest,28,2025-07-25T14:13:34.165061+00:00,2400,2400.0175616885044,0.116,0.109,0.0,0.148,0.17,0.314,4.296,0.049,0
FinalTest,29,2025-07-25T14:14:34.845158+00:00,2200,2199.9717115317967,0.105,0.093,0.0,0.136,0.161,0.275,5.061,0.048,1
FinalTest,30,2025-07-25T14:15:35.453045+00:00,2000,2000.0127480145889,0.101,0.089,0.0,0.128,0.15,0.257,14.773,0.047,0
