Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-18T12:19:15.250270+00:00,500,500.0090716562536,0.148,0.111,0.0,0.247,0.315,0.516,3.802,0.061,0
FinalTest,2,2025-09-18T12:20:15.470808+00:00,650,650.0023794322211,0.149,0.121,0.0,0.241,0.283,0.427,4.901,0.066,1
FinalTest,3,2025-09-18T12:21:15.750821+00:00,800,800.0097843501702,0.167,0.112,0.0,0.255,0.334,1.157,6.472,0.062,1
FinalTest,4,2025-09-18T12:22:16.056488+00:00,950,950.0116524576644,0.174,0.108,0.0,0.288,0.417,1.069,5.179,0.056,0
FinalTest,5,2025-09-18T12:23:16.464284+00:00,1100,1099.949302507302,0.184,0.118,0.0,0.352,0.525,0.817,4.84,0.054,1
FinalTest,6,2025-09-18T12:24:16.935762+00:00,1300,1299.952199909108,0.163,0.105,0.0,0.314,0.446,0.755,6.462,0.053,1
FinalTest,7,2025-09-18T12:25:17.450035+00:00,1500,1500.006448502722,0.119,0.097,0.0,0.172,0.219,0.42,5.078,0.05,0
FinalTest,8,2025-09-18T12:26:18.061581+00:00,1700,1699.970200802562,0.156,0.107,0.0,0.203,0.277,1.304,6.925,0.052,1
FinalTest,9,2025-09-18T12:27:18.705149+00:00,1900,1899.9956455269187,0.168,0.129,0.0,0.248,0.333,0.859,8.033,0.055,1
FinalTest,10,2025-09-18T12:28:19.429973+00:00,2100,2099.8946757044346,0.161,0.127,0.0,0.222,0.277,0.715,7.397,0.053,1
FinalTest,11,2025-09-18T12:29:20.215106+00:00,2300,2300.004178316479,0.137,0.106,0.0,0.195,0.252,0.543,15.629,0.048,0
FinalTest,12,2025-09-18T12:30:21.118859+00:00,2500,2499.402871915404,0.176,0.115,0.0,0.218,0.311,1.083,43.803,0.053,1
FinalTest,13,2025-09-18T12:31:21.951320+00:00,2700,2700.014383453743,0.18,0.139,0.0,0.272,0.345,1.001,5.15,0.05,0
FinalTest,14,2025-09-18T12:32:22.908003+00:00,2900,2900.0017829332564,0.241,0.146,0.0,0.271,0.389,1.606,65.298,0.05,0
FinalTest,15,2025-09-18T12:33:23.938706+00:00,3100,3099.8015533469033,0.199,0.144,0.0,0.331,0.479,1.096,12.568,0.046,1
FinalTest,16,2025-09-18T12:34:25.029534+00:00,3300,3299.8781209815284,0.17,0.11,0.0,0.19,0.224,0.798,52.21,0.043,0
FinalTest,17,2025-09-18T12:35:26.358447+00:00,3500,3500.004077046326,0.233,0.143,0.0,0.308,0.642,2.437,16.328,0.043,0
FinalTest,18,2025-09-18T12:36:27.527660+00:00,3700,3700.058063532958,0.22,0.16,0.0,0.349,0.517,1.326,13.466,0.046,0
FinalTest,19,2025-09-18T12:37:28.795161+00:00,3900,3899.9837296578785,0.405,0.183,0.0,0.568,0.769,2.768,112.5,0.046,0
FinalTest,20,2025-09-18T12:38:30.104778+00:00,4000,3999.9697370362,1.114,0.354,0.0,1.33,3.946,16.554,124.024,0.048,0
FinalTest,21,2025-09-18T12:39:31.435573+00:00,3800,3800.004568302159,0.307,0.16,0.0,0.372,0.519,2.58,81.391,0.048,0
FinalTest,22,2025-09-18T12:40:32.603171+00:00,3600,3599.5659956151994,0.241,0.147,0.0,0.273,0.393,2.108,41.769,0.046,1
FinalTest,23,2025-09-18T12:41:33.725195+00:00,3400,3399.9968182829775,0.431,0.14,0.0,0.357,0.578,3.145,124.095,0.046,0
FinalTest,24,2025-09-18T12:42:34.807988+00:00,3200,3199.456534143431,0.196,0.13,0.0,0.342,0.452,0.914,21.489,0.045,1
FinalTest,25,2025-09-18T12:43:35.800504+00:00,3000,3000.015520060735,0.187,0.134,0.0,0.293,0.398,1.21,6.7,0.047,0
FinalTest,26,2025-09-18T12:44:36.667574+00:00,2800,2800.0159065170296,0.212,0.139,0.0,0.312,0.448,1.518,31.758,0.048,0
FinalTest,27,2025-09-18T12:45:37.541504+00:00,2600,2600.0100771623906,0.238,0.134,0.0,0.381,0.552,2.017,33.909,0.049,0
FinalTest,28,2025-09-18T12:46:38.295708+00:00,2400,2399.933400451471,0.251,0.118,0.0,0.411,0.806,2.57,13.417,0.047,1
FinalTest,29,2025-09-18T12:47:38.971759+00:00,2200,2200.015289472086,0.17,0.1,0.0,0.32,0.524,1.106,13.078,0.048,0
FinalTest,30,2025-09-18T12:48:39.568765+00:00,2000,2000.0044356134674,0.107,0.087,0.0,0.141,0.205,0.444,15.15,0.048,0
