System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-07-23,08:56:30.720,0.80,0.04,0.47,0.57,0.10,1.59,31.83,0.46,81.87,0.00,96.75,0.13
2025-07-23,08:56:32.719,0.88,0.03,0.66,0.45,0.10,1.77,35.32,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:56:34.719,0.90,0.04,0.78,0.51,0.11,1.79,35.84,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:56:36.720,0.91,0.05,0.85,0.60,0.13,1.81,36.20,0.72,99.28,0.00,100.00,0.00
2025-07-23,08:56:38.719,0.89,0.03,0.67,0.49,0.11,1.77,35.44,0.60,99.40,0.00,100.00,0.00
2025-07-23,08:56:40.720,0.95,0.06,0.78,0.83,0.15,1.90,37.95,1.03,98.97,0.00,100.00,0.00
2025-07-23,08:56:42.719,0.90,0.03,0.72,0.50,0.11,1.81,36.13,0.96,99.03,0.00,100.00,0.00
2025-07-23,08:56:44.719,0.90,0.03,0.65,0.47,0.10,1.80,36.06,0.63,99.37,0.00,100.00,0.00
2025-07-23,08:56:46.720,0.92,0.03,0.65,0.50,0.11,1.83,36.66,0.63,99.37,0.00,100.00,0.00
2025-07-23,08:56:48.719,0.86,0.03,0.75,0.54,0.11,1.72,34.39,0.63,99.37,0.00,100.00,0.00
2025-07-23,08:56:50.720,0.84,0.03,0.66,0.53,0.11,1.68,33.60,0.59,99.41,0.00,100.00,0.00
2025-07-23,08:56:52.720,0.89,0.05,0.81,0.67,0.17,1.78,35.59,0.73,99.27,0.00,100.00,0.00
2025-07-23,08:56:54.719,0.94,0.03,0.72,0.58,0.12,1.88,37.50,0.69,99.31,0.00,100.00,0.00
2025-07-23,08:56:56.720,0.90,0.02,0.69,0.48,0.10,1.79,35.83,0.63,99.37,0.00,100.00,0.00
2025-07-23,08:56:58.720,0.88,0.04,0.77,0.49,0.11,1.77,35.32,0.68,99.32,0.00,100.00,0.00
2025-07-23,08:57:00.719,0.90,0.03,0.71,0.56,0.11,1.79,35.84,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:57:02.720,0.86,0.04,0.74,0.52,0.11,1.72,34.34,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:57:04.720,0.87,0.04,0.74,0.52,0.11,1.74,34.84,0.68,99.32,0.00,100.00,0.00
2025-07-23,08:57:06.719,0.87,0.04,0.76,0.57,0.13,1.74,34.81,0.69,99.31,0.00,100.00,0.00
2025-07-23,08:57:08.720,0.87,0.03,0.69,0.52,0.11,1.74,34.82,0.65,99.35,0.00,100.00,0.00
2025-07-23,08:57:10.720,0.91,0.04,0.79,0.62,0.14,1.83,36.53,0.72,99.28,0.00,100.00,0.00
2025-07-23,08:57:12.719,0.87,0.02,0.72,0.46,0.10,1.74,34.78,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:57:14.720,0.89,0.03,0.78,0.54,0.11,1.78,35.68,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:57:16.720,0.87,0.03,0.75,0.50,0.11,1.74,34.88,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:57:18.719,0.87,0.04,0.80,0.55,0.11,1.73,34.68,0.70,99.30,0.00,100.00,0.00
2025-07-23,08:57:20.720,0.88,0.03,0.70,0.53,0.11,1.75,35.03,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:57:22.720,0.91,0.04,0.76,0.66,0.16,1.82,36.34,0.70,99.30,0.00,100.00,0.00
2025-07-23,08:57:24.720,0.87,0.03,0.66,0.49,0.11,1.74,34.83,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:57:26.721,0.87,0.03,0.66,0.56,0.11,1.74,34.72,0.61,99.39,0.00,100.00,0.00
2025-07-23,08:57:28.721,0.87,0.03,0.72,0.52,0.11,1.75,34.93,0.65,99.35,0.00,100.00,0.00
2025-07-23,08:57:30.722,0.87,0.03,0.72,0.52,0.11,1.74,34.81,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:57:32.722,0.89,0.03,0.76,0.50,0.11,1.79,35.78,0.67,99.33,0.00,100.00,0.00
2025-07-23,08:57:34.721,0.88,0.04,0.73,0.50,0.11,1.76,35.14,0.68,99.32,0.00,100.00,0.00
2025-07-23,08:57:36.722,0.89,0.03,0.72,0.58,0.13,1.79,35.77,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:57:38.722,0.87,0.03,0.66,0.50,0.11,1.74,34.88,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:57:40.721,0.85,0.04,0.80,0.64,0.14,1.71,34.16,0.67,99.33,0.00,100.00,0.00
2025-07-23,08:57:42.722,0.87,0.02,0.62,0.44,0.10,1.74,34.72,0.59,99.41,0.00,100.00,0.00
2025-07-23,08:57:44.722,0.86,0.03,0.60,0.49,0.11,1.72,34.36,0.57,99.43,0.00,100.00,0.00
2025-07-23,08:57:46.721,0.89,0.02,0.60,0.48,0.10,1.78,35.62,0.57,99.43,0.00,100.00,0.00
2025-07-23,08:57:48.722,0.86,0.03,0.71,0.52,0.11,1.72,34.47,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:57:50.722,0.88,0.04,0.70,0.57,0.12,1.75,35.06,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:57:52.722,0.87,0.05,0.78,0.71,0.17,1.74,34.84,0.70,99.30,0.00,100.00,0.00
2025-07-23,08:57:54.722,0.90,0.03,0.71,0.49,0.11,1.80,35.91,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:57:56.722,0.84,0.03,0.76,0.49,0.11,1.68,33.52,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:57:58.722,0.92,0.03,0.66,0.48,0.11,1.84,36.84,0.61,99.39,0.00,100.00,0.00
2025-07-23,08:58:00.722,0.86,0.03,0.71,0.52,0.11,1.72,34.39,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:58:02.722,0.87,0.02,0.71,0.53,0.11,1.74,34.75,0.61,99.39,0.00,100.00,0.00
2025-07-23,08:58:04.722,0.92,0.03,0.73,0.52,0.11,1.83,36.61,0.68,99.32,0.00,100.00,0.00
2025-07-23,08:58:06.722,0.89,0.03,0.71,0.57,0.13,1.79,35.72,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:58:08.723,0.92,0.03,0.69,0.52,0.11,1.84,36.88,0.67,99.33,0.00,100.00,0.00
2025-07-23,08:58:10.723,0.86,0.05,0.76,0.62,0.13,1.73,34.57,0.70,99.30,0.00,100.00,0.00
2025-07-23,08:58:12.723,0.86,0.03,0.66,0.46,0.10,1.71,34.29,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:58:14.724,0.87,0.04,0.73,0.56,0.11,1.75,34.98,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:58:16.724,0.86,0.03,0.75,0.53,0.11,1.72,34.50,0.67,99.33,0.00,100.00,0.00
2025-07-23,08:58:18.723,0.90,0.03,0.64,0.51,0.11,1.81,36.19,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:58:20.724,0.86,0.03,0.67,0.54,0.11,1.71,34.26,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:58:22.724,0.93,0.05,0.73,0.76,0.18,1.87,37.36,0.70,99.30,0.00,100.00,0.00
2025-07-23,08:58:24.724,0.90,0.03,0.63,0.47,0.11,1.81,36.18,0.60,99.40,0.00,100.00,0.00
2025-07-23,08:58:26.724,0.92,0.04,0.70,0.55,0.11,1.83,36.69,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:58:28.724,0.87,0.03,0.68,0.54,0.11,1.74,34.76,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:58:30.725,0.90,0.04,0.65,0.47,0.10,1.81,36.16,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:58:32.725,0.85,0.03,0.72,0.51,0.11,1.70,34.09,0.63,99.37,0.00,100.00,0.00
2025-07-23,08:58:34.724,0.85,0.03,0.72,0.49,0.11,1.70,33.96,0.63,99.37,0.00,100.00,0.00
2025-07-23,08:58:36.725,0.94,0.03,0.66,0.57,0.13,1.87,37.41,0.65,99.35,0.00,100.00,0.00
2025-07-23,08:58:38.725,0.90,0.03,0.66,0.51,0.11,1.79,35.80,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:58:40.725,0.92,0.05,0.80,0.83,0.15,1.84,36.87,0.74,99.26,0.00,100.00,0.00
2025-07-23,08:58:42.725,0.86,0.03,0.73,0.52,0.11,1.71,34.22,0.65,99.35,0.00,100.00,0.00
2025-07-23,08:58:44.725,0.86,0.03,0.72,0.51,0.11,1.71,34.25,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:58:46.725,0.94,0.04,0.77,0.56,0.12,1.89,37.80,0.67,99.33,0.00,100.00,0.00
2025-07-23,08:58:48.725,0.90,0.04,0.65,0.55,0.11,1.81,36.19,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:58:50.725,0.89,0.04,0.66,0.51,0.11,1.78,35.66,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:58:52.726,0.87,0.05,0.78,0.69,0.17,1.74,34.77,0.70,99.30,0.00,100.00,0.00
2025-07-23,08:58:54.726,0.87,0.03,0.73,0.53,0.11,1.74,34.85,0.65,99.35,0.00,100.00,0.00
2025-07-23,08:58:56.726,0.86,0.03,0.64,0.50,0.11,1.72,34.40,0.61,99.39,0.00,100.00,0.00
2025-07-23,08:58:58.727,0.88,0.03,0.57,0.46,0.10,1.76,35.12,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:59:00.727,0.87,0.02,0.66,0.48,0.11,1.74,34.85,0.59,99.41,0.00,100.00,0.00
2025-07-23,08:59:02.728,0.88,0.03,0.69,0.55,0.11,1.76,35.13,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:59:04.728,0.88,0.03,0.63,0.49,0.11,1.75,35.10,0.59,99.41,0.00,100.00,0.00
2025-07-23,08:59:06.729,0.86,0.05,0.76,0.64,0.14,1.71,34.29,0.69,99.31,0.00,100.00,0.00
2025-07-23,08:59:08.729,0.87,0.04,0.68,0.56,0.12,1.73,34.69,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:59:10.729,0.91,0.04,0.73,0.60,0.13,1.83,36.50,0.68,99.32,0.00,100.00,0.00
2025-07-23,08:59:12.729,0.91,0.04,0.72,0.61,0.13,1.81,36.27,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:59:14.729,0.88,0.04,0.78,0.53,0.11,1.77,35.31,0.69,99.31,0.00,100.00,0.00
2025-07-23,08:59:16.729,0.86,0.03,0.68,0.51,0.11,1.73,34.56,0.61,99.39,0.00,100.00,0.00
2025-07-23,08:59:18.729,0.87,0.03,0.70,0.56,0.12,1.74,34.81,0.65,99.35,0.00,100.00,0.00
2025-07-23,08:59:20.729,0.89,0.03,0.64,0.50,0.11,1.78,35.54,0.63,99.37,0.00,100.00,0.00
2025-07-23,08:59:22.729,0.91,0.04,0.71,0.67,0.17,1.82,36.41,0.66,99.34,0.00,100.00,0.00
2025-07-23,08:59:24.729,0.88,0.04,0.74,0.55,0.11,1.77,35.33,0.65,99.35,0.00,100.00,0.00
2025-07-23,08:59:26.729,0.92,0.03,0.69,0.51,0.11,1.85,36.93,0.64,99.36,0.00,100.00,0.00
2025-07-23,08:59:28.730,0.87,0.03,0.65,0.47,0.10,1.74,34.75,0.62,99.38,0.00,100.00,0.00
2025-07-23,08:59:30.730,1.94,0.04,0.49,1.01,0.43,3.88,77.58,0.90,89.46,0.00,100.00,0.00
