System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-06-17,03:55:32.643,1.41,0.13,1.42,1.21,0.22,2.82,56.31,2.07,84.38,0.00,99.30,0.03
2025-06-17,03:55:37.642,1.41,0.14,1.60,1.27,0.24,2.82,56.45,2.19,88.47,0.00,100.00,0.00
2025-06-17,03:55:42.645,1.39,0.17,1.74,1.27,0.26,2.77,55.49,2.14,88.74,0.00,100.00,0.00
2025-06-17,03:55:47.642,1.40,0.16,1.73,1.41,0.26,2.81,56.14,2.18,88.58,0.00,100.00,0.00
2025-06-17,03:55:52.645,1.39,0.16,1.75,1.27,0.25,2.78,55.58,2.17,88.09,0.00,100.00,0.00
2025-06-17,03:55:57.644,1.42,0.15,1.65,1.36,0.26,2.84,56.87,2.13,88.69,0.00,100.00,0.00
2025-06-17,03:56:02.642,1.37,0.14,1.69,1.29,0.25,2.73,54.62,2.24,88.64,0.00,100.00,0.00
2025-06-17,03:56:07.643,1.31,0.17,1.76,1.30,0.26,2.61,52.26,2.40,89.24,0.00,100.00,0.00
2025-06-17,03:56:12.642,1.45,0.09,0.59,1.06,0.15,2.90,57.92,1.93,77.19,0.00,97.45,0.11
