time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004679086,,8264611618,8269902182,73365206,,,773714751,2498263490,305706894,1719398576,176637781,52455045,10730506,21754729806,0,5607943605,2505897087,28592
10.013681286,,16496530965,16483320394,162627264,,,1393200623,2129856628,384714395,1353256891,248804248,118014348,20015162,32496671022,0,13116054267,2505659814,2782
15.018683142,,16088500756,16090835693,157965215,,,1391297337,2059526099,393847659,1324106513,257482306,112055087,19031677,32218604668,0,12896684432,2496171387,1549
20.023679324,,16457705995,16488757955,162534071,,,1388912950,2170011310,391591883,1383908451,250598695,120069004,20440467,32905448054,0,13087678694,2531413104,2323
25.032689091,,16495447478,16554957439,162471170,,,1391153383,2146333144,378788706,1386663154,242757256,119678064,19737142,32378184174,0,13243351819,2564443333,1584
30.037694508,,16262065885,16247394294,158474869,,,1388854585,2173274950,393336396,1409141396,254547409,116769165,20337152,34343054680,0,12867935245,2537167073,1097
35.043687603,,16744487091,16686277406,165623075,,,1387056540,2109505720,378634436,1336211398,243318308,122056793,19913672,31629867651,0,13231888836,2505152044,2549
40.048683962,,16057240235,16079746841,160526430,,,1395029866,2082064364,403656742,1335709282,262992135,112674933,19577564,32856214540,0,12708438941,2443775685,2373
45.056950403,,16145782102,16167258870,159641543,,,1396389200,2128197573,400487718,1382240933,259331206,114035920,19922160,33594878437,0,12903650378,2542861427,1504
50.065686457,,16110403089,16164834205,159934102,,,1399177653,2091155511,401150445,1361601517,261149507,113287783,19502010,32495475214,0,12938435452,2500461915,1944
55.071144156,,16200184272,16146395457,159185034,,,1399244491,2098242052,396322548,1354946041,256238016,114210443,19700324,33171886859,0,12947077465,2506505941,2790
60.076719623,,16335830778,16327038555,163378360,,,1409292732,2055168239,403257867,1309325996,265147138,115908280,19644163,32171119535,0,12908192830,2445020238,1784
65.082677382,,16302175265,16327766180,162233861,,,1404212963,2133120804,404984157,1358411810,266080975,117170193,19952129,33287820744,0,12992871489,2508756374,1968
70.090684191,,16251590440,16271884175,159408428,,,1401667420,2112064181,399150468,1370162864,261173776,117632986,20275697,33948660700,0,12962613029,2556600006,1472
75.095688213,,16710539565,16761526955,167888989,,,1397772291,2142097561,380818027,1335525480,243150675,123822612,20560148,32176469889,0,13221457424,2485860746,2513
80.100692615,,16564570982,16586884623,165532114,,,1398163629,2155259467,388319371,1358333160,250408796,122075308,21090899,32659516915,0,13153467922,2519034544,2807
85.105682435,,16095519754,16096189673,161583245,,,1394245815,2129542726,402071421,1343794026,261165315,121327347,20693900,33843188869,0,12745824879,2446575626,2366
90.110708982,,16416920427,16450953731,163680092,,,1387636773,2094018268,382106442,1312798440,245350184,120094999,19693915,31201098875,0,13344371326,2495967280,1939
95.115682109,,15853425034,15862754140,160811859,,,1392274039,2020990665,402597426,1235340569,267612381,117939551,19797716,31893075388,0,12780602545,2385063261,1791
100.120686002,,16276577548,16240125023,161135886,,,1394981857,2097807548,397998758,1325517369,261218986,114649673,19815173,32830083996,0,12917230162,2503882666,1375
105.000972492,,10873329696,10872085166,103453027,,,971243651,2275239670,327998064,1547709322,199685737,74874989,13838214,24730395244,0,7973848654,2407942946,13995
