time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004608418,,5923010069,5946433429,9617771,,,1517489495,728234445,441617733,20327782,12020500,336780818,333339650,13454784336,0,5802349724,20540900,14341
10.010601118,,5935395737,5933425402,8994262,,,1517739463,729645438,442124029,20386419,12146419,338085661,333334191,14071928970,0,5790464955,19826889,15034
15.016615888,,5833442930,5830677897,7416438,,,1518090818,727782471,440880814,19624249,11588326,336236221,334187180,12816032183,0,5779578841,16730613,3384
20.022603471,,6023808637,6030071752,8915190,,,1517772521,741558559,441663241,21410089,11910141,338946168,331550070,13684760418,0,5908506733,24237654,2882
25.028605545,,5943777751,5963563382,7571849,,,1518314630,737558539,439851448,20321983,11260703,339725497,333625185,12609434989,0,5846770112,22365727,1423
30.034628219,,5946682471,5970762169,7892429,,,1518755555,731635789,440231793,20110903,11484502,339230567,333791022,12927100090,0,5822013721,20634073,2730
35.042610458,,5840865223,5843393412,6970397,,,1518437031,727024495,439861088,19245546,11158625,336402694,332929509,13031503039,0,5757418545,17304163,1733
40.048671183,,5917187689,5920222550,7838919,,,1518052561,733381594,440582142,20144559,11508392,338772186,333914147,12938232875,0,5793727542,20916516,1987
45.054607778,,5821687571,5825835047,7098429,,,1518113369,728784729,439918880,19751199,11428088,337991641,333184164,13112290055,0,5798575886,18385595,3494
50.060603383,,5925153354,5935111163,8154922,,,1518053622,731621827,440958621,20046044,11553764,338997762,334425184,12498051751,0,5849830081,18319439,2256
55.066631964,,5900408442,5925560852,7758014,,,1518122014,736025948,440905489,20501600,11574129,338615233,333722669,13214602417,0,5842397694,22363780,1797
60.072613637,,6014867607,6028348929,9313336,,,1517984081,740237356,441518570,21256361,11883569,338347900,332711410,13386946313,0,5925953376,25318636,1978
65.079604591,,5846676844,5857923507,7164662,,,1518487182,730760624,440211305,19830360,11262295,339637816,333836528,12929270025,0,5825540635,19005258,1560
70.085631112,,5954227245,5944897819,7273816,,,1518931417,731826079,441364224,20076384,11561754,338548576,333296858,12936923728,0,5787690265,18909014,2140
75.094614505,,5915358073,5917330205,7368191,,,1518352820,734635591,440766796,20126428,11332066,340094224,334546794,12907797929,0,5831278553,21102416,1503
80.100606646,,6250887258,6262459975,11996296,,,1517812063,764426493,443736009,23752359,12132083,338656514,334420373,13638807166,0,6157627092,37084255,3047
85.106871919,,5973839408,5985265559,8309082,,,1518305669,747220639,440906041,21593917,11427255,339263429,333928247,12773625907,0,5919100742,25682764,1176
90.112641868,,5928717472,5946208879,8582803,,,1517756427,739228277,441386819,21432743,12064757,338562182,333608327,13927266811,0,5863904590,24149789,2314
95.118609299,,5925778064,5918308033,7389515,,,1518181776,734134460,440429978,20401985,11619207,337022722,333658742,13307892274,0,5812818484,20160464,2149
100.124611272,,6109267093,6124845791,10734357,,,1517804138,747163659,442903526,22825375,12602248,336464471,332361000,14409742800,0,5936770916,30311665,1785
105.01281535,,6028318323,6043416388,10436977,,,1482212497,739240052,431581653,21618064,11381792,332410341,326809720,12714201270,0,5928752536,32537090,6729
