time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004707457,,8658220732,8677176409,80951053,,,616490275,2217763272,87839440,1509032899,28298348,57415711,6095221,5284368962,0,6211747129,2262909567,27593
10.01579736,,17857193727,17909846978,175120602,,,1181002632,2335730451,137427560,1377301894,49249967,133154091,9366421,9531978536,0,14404844589,2520489979,3275
15.020709497,,17702866484,17687981357,174005724,,,1176338161,2363898015,140788704,1387655822,50768234,134270043,9657800,9493270279,0,14326083110,2534716749,1172
20.027713004,,17776780689,17848989147,175135399,,,1184465759,2393909146,136599422,1410182933,47799385,136238727,9132024,9065798057,0,14378076099,2530837892,1264
25.036716713,,17792050596,17874180730,176101649,,,1187851591,2338512492,140123950,1374064354,51129958,135191034,9204707,8985738018,0,14351240278,2531692092,1839
30.041775172,,17973247084,17990019238,179228009,,,1196586507,2354174379,140520891,1372416239,50369092,135509411,9205251,9220142860,0,14425583194,2522921379,1957
35.053714389,,17974314603,17969402022,177853469,,,1190780125,2366166779,142314011,1378377660,51394000,136362542,9879760,10025121284,0,14376850076,2477840638,2156
40.086699437,,17910977623,17919883821,177644867,,,1190135190,2355116843,144947560,1380359948,53020299,136497871,9393257,9316761810,0,14468316519,2532230404,2840
45.09671359,,17919118609,17907467097,178870141,,,1192969146,2340032963,144531743,1369438319,53089787,136887911,9211072,9157668892,0,14434740540,2548839430,1853
50.102717956,,17871236107,17873147721,176922724,,,1185928255,2334238132,137650584,1373098263,49958377,137258981,9058383,9030429947,0,14317396437,2510422528,2154
55.107707847,,17822326328,17818679503,174922367,,,1176653102,2345425402,137815059,1382918867,50081255,135552953,9794628,9483308421,0,14381054002,2537697060,1594
60.113706795,,17752661547,17785293665,176228539,,,1183395872,2330629172,141905456,1378410229,51789279,135063891,8959651,8739957731,0,14376034277,2538545922,1325
65.00098839,,11568835523,11562529006,110113535,,,782848360,2222792380,97506743,1459121421,33930351,80860515,6415771,6044275755,0,8829664171,2328915418,12827
