time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004181679,,7831703242,7850678027,26272164,,,1028307209,909848575,530159290,32626983,10193559,194117903,180522177,12006850110,0,7515232122,82854254,28432
10.01692842,,11141213256,11147701825,59425793,,,1365755823,1150712660,488221782,70165947,12238093,331852591,283542957,13149782507,0,10392578023,277628835,2028
15.022168882,,11308475545,11334974277,62357736,,,1380738037,1164836968,484359087,72350550,12212150,342180929,292429493,13221078817,0,10566095325,293611106,2311
20.027188648,,11770915911,11788456992,65159970,,,1389157470,1153334493,485066865,72547711,11966712,348526772,297221573,12478293804,0,10893178739,321925485,1249
25.033172188,,11557824243,11603422743,64327098,,,1365515093,1134255171,486223127,70367843,11804999,342481968,293412993,12455682962,0,10743146066,309460431,2321
30.042177734,,11474711653,11476196749,62902688,,,1358437471,1135870420,486651106,69946648,12016318,335810517,287848649,12591068450,0,10763916879,304006906,2342
35.049171312,,13165962959,13173163898,82823457,,,1354287918,1133103187,481890591,76077161,10184328,368295102,316271605,9237369672,0,12184315319,412925501,1399
40.09521172,,13040321258,13055781181,83337256,,,1362784238,1157878033,481516653,78026190,10595819,369752238,317091598,9775833234,0,12028014910,394622408,1407
45.102179714,,13388205423,13409343033,87464354,,,1378472653,1160385633,477345336,79641968,10618174,381663478,326777530,9833501725,0,12384888055,417911671,2411
50.108218556,,13212442049,13241855599,85874605,,,1363415816,1158486981,478802673,79212781,10548170,376450062,322359187,9803745503,0,12242855309,411787807,1730
55.113256596,,13219596597,13251807658,86299275,,,1372157324,1156060276,479750700,79286624,10734804,377145105,323070418,9633967810,0,12235115205,410791224,1259
60.124160835,,13130291883,13148830134,81328282,,,1382048319,1150500804,480740956,77607499,10889648,373592006,317700783,10347793000,0,12103349308,401899922,1147
65.00469277,,10717757833,10739779042,100990507,,,956427144,807030305,247140696,84673100,12359368,193122224,134006451,8943485905,0,9335356668,425878138,43146
