time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004578072,,5053668418,5078704763,45439330,,,903260687,1719006703,525954984,1187664039,395613793,29778928,7701306,36067965306,0,3327107032,1727608578,28004
10.014579758,,8531791208,8547264166,86241909,,,1333328479,1398929272,556146779,872038073,441432949,57346222,11156339,47232244784,0,6602895466,1522424969,1972
15.02467625,,6688418919,6704984938,70457641,,,1379172295,1208085249,588618719,776543865,478427477,42185515,9416589,55208519842,0,5249626769,1327393624,2428
20.030734347,,6399107991,6421709305,66933895,,,1383333021,1221224837,572550368,778742970,463218768,42089565,9606166,56110973743,0,5004557339,1297879297,3224
25.038557057,,7850430472,7852272662,80155296,,,1336247891,1351962990,561686102,866341095,448105785,52355139,11065953,49730088016,0,6144007362,1466542080,1644
30.044574599,,7388682827,7427019897,75713691,,,1360693766,1337381244,582942444,858269732,472932131,48750920,10473903,51802425958,0,5582544538,1445866900,1536
35.054575629,,7570571941,7595950821,77924595,,,1368836169,1310000515,578629863,829944377,463076453,48897782,10323115,52799398693,0,5881196633,1424891868,3194
40.063759713,,5987683754,5960991534,60500685,,,1362642917,1205120291,573840580,774686968,468183447,40413791,9560399,55497513515,0,4552354958,1272792839,1660
45.069563988,,5266036351,5252882632,53408409,,,1421971337,1168801213,605499078,778052726,504536732,29771239,8134155,62632319356,0,3833588886,1223354856,1586
50.076621729,,6001257243,6013398276,59705566,,,1369425961,1244919378,588718878,824445051,480262181,39246266,9228218,56517827017,0,4558381473,1295831574,1467
55.082586102,,7005794713,7007058377,71795620,,,1366859198,1292837853,586738356,829301892,473797696,45103713,9877838,53735180816,0,5372003889,1412424765,1461
60.093636185,,5682521037,5705015289,57685571,,,1403185886,1181896484,585657446,767711785,484765655,33915333,8307366,59498583976,0,4223327835,1249511813,1620
65.001771708,,4691096399,4620125237,59649288,,,1134578679,1051896029,491727882,672343262,376990642,31897701,13591931,47740198721,0,3344111727,1045878735,89813
