time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.00495005,,10003437544,9966384814,73352366,,,567459359,328148487,25467796,51946068,3296967,40230317,3126441,531841423,0,7076471721,369104351,27354
10.011942656,,21192833282,21112641852,166361770,,,1088447383,722117551,21189536,117969122,2308764,101015641,3867933,523412771,0,16030257013,989183610,2065
15.017943786,,20599853573,20494220180,163747853,,,1071306620,732545682,21386046,119133301,2223928,97590746,3492796,549599466,0,15691500466,981984437,2003
20.022945733,,20724066459,20653805634,163165249,,,1066150961,739391612,21662472,119974761,2287514,99647687,3514632,538428321,0,15675340062,958845030,1521
25.02994116,,20424563675,20311722694,161145711,,,1058343184,729508494,23593115,117808716,2489641,99192211,3713342,575944114,0,15528879182,950158321,2054
30.037943015,,20605767089,20561864757,161617135,,,1057784189,739350335,22678000,119813734,2390484,98045010,3600157,493443520,0,15420810850,938422357,1193
35.045952941,,20444423099,20259968712,158313891,,,1043786922,722769000,20920460,117236144,2258652,98152449,3638488,608435034,0,15370102600,942191564,1212
40.050943198,,20452594963,20370724998,160233075,,,1052877637,750570512,22833187,121622125,2436751,98697353,3513553,602224494,0,15367623807,941809604,2111
45.055946957,,20291476879,20041806174,160575292,,,1041705167,759736349,24840953,121776305,2789054,98962074,3648457,707124232,0,15258816315,937890917,1554
50.060953556,,20367498588,20134876101,158045042,,,1040202494,749822482,22569495,120838554,2374294,98022927,3684755,588237139,0,15199928312,935166532,1765
55.065951651,,19878476002,19611292964,154505956,,,1024551065,731450700,21569565,116863900,2340380,98375717,3822960,587690862,0,14906632319,967715267,3030
60.07295338,,19426863434,19311905416,165811870,,,1026229090,791825507,35197572,127439019,4616475,102175531,5197982,1174747997,0,14971273624,986658577,10581
65.000978206,,10849177151,10807795717,113441876,,,604808585,551776603,23423385,86804550,2749094,69985909,3102242,558335947,0,9099892541,634996847,13558
