time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004288561,,5232195386,5270117697,44779866,,,863370452,2001196137,514815969,1397744715,368993346,30072150,8136029,34395890009,0,3301138674,2018289018,27609
10.011305637,,10576701898,10642744849,107332498,,,1282194874,1713844041,520674808,1071212563,392590445,76756796,12508265,39985106095,0,8509169508,1867968434,2127
15.018293726,,9811043930,9812560527,99329317,,,1325368701,1596828424,521610677,973772110,405440709,67795771,12111938,44204812187,0,7701938336,1740147721,1603
20.027311547,,10941697356,11085843743,110755284,,,1291831943,1802423317,514822122,1112580034,387921237,81011867,12974964,40058568580,0,8857996357,1919370118,1290
25.032304375,,11365841273,11362010244,113063843,,,1295510576,1781412710,509054574,1123366249,380716872,81194226,12720444,38883666058,0,9007841182,1954712941,1850
30.03931361,,8051335520,8092898620,82442725,,,1375204947,1527213749,599797368,970948326,488468504,50158856,11091739,51373883364,0,6113909809,1653428223,2843
35.046490397,,9463604379,9526779965,95543841,,,1308574004,1646216069,536063596,1033579323,413978894,70212831,12665820,44615952246,0,7546603552,1783259539,1894
40.053341224,,11097715816,11083919436,109681504,,,1306946066,1710733636,507275174,1060541035,384462830,78661688,12772587,40595733580,0,8755813369,1881380813,1814
45.0583101,,9911419034,9913601997,98679730,,,1310653905,1657507213,515877939,1047329848,391686051,71531028,12647156,43608766125,0,7842909277,1788851411,2376
50.071343794,,10312415039,10367587405,104659899,,,1305377109,1707395003,529337499,1054063750,401412421,73124101,12529471,42273538846,0,8120905313,1831907908,2030
55.082310239,,8907228205,8917988936,88299726,,,1336674132,1588815236,553175025,1015500703,438195361,62899098,12014528,48006185604,0,6897531990,1709216772,1837
60.09128145,,11964919285,11990511396,131871755,,,1252317458,1339238132,390318141,688147598,291638213,88949447,13406755,33094716687,0,9700938316,1412650855,40869
65.001173806,,12735258409,12685664280,137688353,,,715209359,614570665,25942055,102629185,2966900,97155851,3935332,580080955,0,10789084015,676224152,14097
