System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-06-17,06:30:00.082,0.33,26.62,82.84,35.93,10.31,0.66,13.20,3.27,88.72,0.00,100.00,0.00
2025-06-17,06:30:05.083,0.35,24.73,79.30,34.58,11.78,0.70,14.08,3.16,90.88,0.00,100.00,0.00
2025-06-17,06:30:10.083,0.32,27.99,78.24,35.96,10.20,0.64,12.90,3.32,89.78,0.00,100.00,0.00
2025-06-17,06:30:15.082,0.34,25.60,77.98,35.16,11.81,0.67,13.48,3.29,90.36,0.00,100.00,0.00
2025-06-17,06:30:20.082,0.33,27.19,77.21,35.82,10.31,0.65,13.09,3.32,90.57,0.00,100.00,0.00
2025-06-17,06:30:25.082,0.32,27.78,75.15,36.05,10.62,0.64,12.70,3.29,90.21,0.00,100.00,0.00
2025-06-17,06:30:30.082,0.34,26.37,80.67,35.81,10.17,0.68,13.62,3.28,89.85,0.00,100.00,0.00
2025-06-17,06:30:35.085,0.35,25.62,82.01,35.06,10.95,0.70,13.99,3.16,89.75,0.00,100.00,0.00
2025-06-17,06:30:40.083,0.34,26.32,83.99,34.65,10.61,0.69,13.76,2.92,84.24,0.00,100.00,0.00
2025-06-17,06:30:30.082,0.34,26.37,80.67,35.81,10.17,0.68,13.62,3.28,89.85,0.00,100.00,0.00
2025-06-17,06:30:35.085,0.35,25.62,82.01,35.06,10.95,0.70,13.99,3.16,89.75,0.00,100.00,0.00
2025-06-17,06:30:40.083,0.34,26.32,83.99,34.65,10.61,0.69,13.76,2.92,84.24,0.00,100.00,0.00
