time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004152152,,6213772621,6150069514,13292163,,,1516530048,737853721,445704737,22543118,13308558,336042059,331905722,15562185754,0,5974708855,29789984,26866
10.011141107,,5975062431,5943309254,8859184,,,1517136731,728717819,441788706,20012040,11691353,338808820,334983580,13527490899,0,5824736455,21076945,14227
15.017144238,,5964751240,5975130643,8675365,,,1516909090,737813032,442404236,20981377,11803944,339292897,334430940,13688368434,0,5841744160,24034035,3881
20.023133147,,5949280574,5919977434,7697701,,,1516606036,735488081,441279758,20088876,11268096,340952568,336316893,12992443692,0,5831449515,20965827,6805
25.029151004,,6009886840,5957407196,8478676,,,1516147185,735650277,441117938,21005215,11826248,341150687,333574450,14053868705,0,5900250267,26271713,2061
30.035146762,,5951595288,5942590987,7441670,,,1516718130,738654491,441002726,20357036,11170418,341244494,335476448,12598522484,0,5864502619,23206967,2049
35.043120839,,5916242313,5884881671,7949776,,,1516817492,737258361,442745202,20699810,11761127,339568827,335855809,13360709396,0,5826543674,22552703,2587
40.049142758,,5918949112,5894458068,6606499,,,1516801243,732872702,440698733,20055216,11396037,339470192,336953512,12456536358,0,5849483460,20446867,1808
45.055139769,,6028090547,6016382640,9557558,,,1516132634,742576530,442669288,21285067,11978358,339692622,334461618,13724996598,0,5938427643,26501188,3407
50.061138691,,5836562235,5814777705,6292606,,,1516853302,732144211,441033926,19615961,11170130,341591259,336621484,12551512148,0,5809302054,19082517,1687
55.067147484,,5950054767,5928528602,7753452,,,1516546249,731638767,441936268,19946984,11595250,339789665,336632498,13212657759,0,5875441119,20473170,2461
60.07313298,,5791483873,5781263132,5527854,,,1517129241,725751957,441103184,18605220,10889873,339325454,335361296,12500877367,0,5726875212,15599613,1154
65.004757269,,5869691235,5851030119,8371592,,,1493933436,721457187,435887293,20027312,11596348,334187235,331361240,13136823051,0,5750829803,21221802,5971
