Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
1replicas_scenario53_2500rps,1,2_CPU_2_L3,53,2500,2499.9984112926763,0.351,0.22,0.0,0.635,0.948,2.552,11.267,0
1replicas_scenario54_2500rps,1,1_CPU_1_L3_1_MemBW,54,2500,2500.0006442252516,0.156,0.115,0.0,0.239,0.31,0.904,4.72,0
1replicas_scenario55_2500rps,1,3_CPU_1_L3,55,2500,2499.9994672199678,0.259,0.149,0.0,0.347,0.737,2.814,9.723,0
1replicas_scenario56_2500rps,1,2_L3_2_MemBW,56,2500,2499.999889625005,0.437,0.275,0.0,0.916,1.393,2.663,10.796,0
1replicas_scenario57_2500rps,1,1_CPU_2_L3,57,2500,2500.004747408454,0.203,0.134,0.0,0.413,0.518,0.929,6.122,0
1replicas_scenario58_2500rps,1,2_CPU_2_L3_2_MemBW,58,2500,2499.9987095006663,0.42,0.234,0.0,0.891,1.551,3.067,11.712,0
1replicas_scenario51_3000rps,1,1_CPU_1_L3,51,3000,3000.0062538963703,0.127,0.107,0.0,0.161,0.188,0.496,5.108,0
1replicas_scenario52_3000rps,1,1_CPU_1_MemBW,52,3000,3000.006797265401,0.125,0.093,0.0,0.151,0.194,1.005,4.954,0
1replicas_scenario53_3000rps,1,2_CPU_2_L3,53,3000,3000.000727337718,0.264,0.149,0.0,0.49,0.751,2.145,10.437,0
1replicas_scenario54_3000rps,1,1_CPU_1_L3_1_MemBW,54,3000,3000.003434553127,0.155,0.117,0.0,0.238,0.315,0.699,6.148,0
1replicas_scenario55_3000rps,1,3_CPU_1_L3,55,3000,3000.005439135562,0.19,0.116,0.0,0.243,0.39,2.111,6.911,0
1replicas_scenario56_3000rps,1,2_L3_2_MemBW,56,3000,2999.9968594032875,0.265,0.18,0.0,0.482,0.644,1.603,8.609,0
1replicas_scenario57_3000rps,1,1_CPU_2_L3,57,3000,3000.006487790905,0.19,0.131,0.0,0.294,0.446,1.222,6.595,0
1replicas_scenario58_3000rps,1,2_CPU_2_L3_2_MemBW,58,3000,2999.9673878371373,0.461,0.248,0.0,0.969,1.726,3.497,10.544,0
