TestCaseID,Interference,Date,Container_ID,Container_Name,Avg_CPU_Usage,Avg_Memory_Usage,Avg_Disk_IO_Read,Avg_Disk_IO_Write,Avg_FS_Usage,Avg_Net_IO_In,Avg_Net_IO_Out,Avg_Processes
TC-VM-07,cpu100,2025-04-14,0205185befff7ac438627fc14355ce2926f0f762048bc1846cc93e13b3617b82,socialnetwork_app_media-mongodb_1,0.0035999260686838193,149974766.93333334,,,1051306.6666666667,0.0,0.0,
TC-VM-07,cpu100,2025-04-14,063fe4f75fba4a3a1afacddd1ca633a88a6dd898d7a833f0c3e44a48b42fbafd,socialnetwork_app_user-mongodb_1,0.5313833942593441,135449531.73333332,,,1581056.0,187431.04053123968,699244.2131396154,
TC-VM-07,cpu100,2025-04-14,0a6fd8f084a0218dd52f50fbf46e91ced84e691eab2b7093132192b9fc0fed4f,socialnetwork_app_unique-id-service_1,0.059705127493825526,3432994.1333333333,,,110592.0,153619.50999453376,102035.40445805447,
TC-VM-07,cpu100,2025-04-14,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.14182376586557768,327467827.2,,,1167360.0,1091272.3697992621,101549.06135414242,
TC-VM-07,cpu100,2025-04-14,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.12481693190613302,5330534.4,,,167936.0,1014722.7936298191,1268381.9642996744,
TC-VM-07,cpu100,2025-04-14,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.05277981630299848,11725755.733333332,,,105130.66666666667,180332.1992075907,142097.83368890668,
TC-VM-07,cpu100,2025-04-14,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,0.0001355256529596833,40134246.4,,,131072.0,510416.24423596024,3734.326660529855,
TC-VM-07,cpu100,2025-04-14,3272857b5e69b8c780d8e053c675498c27effd7368258fe265cb468fe20dd240,socialnetwork_app_text-service_1,0.45201831153638367,6539400.533333333,,,208896.0,1158489.3410515503,1420880.9323307222,
TC-VM-07,cpu100,2025-04-14,3503bec99d50aedda4a1907a5592c1cf74b00bd47f941741b8bcfcc38f85b572,socialnetwork_app_url-shorten-mongodb_1,0.2220580443138372,477345928.53333336,,,1163264.0,513502.88442574494,75653.58211165946,
TC-VM-07,cpu100,2025-04-14,3e3507058b4993727ce160029daab76a686f6804bcbe2566bc4b236691f5181b,socialnetwork_app_media-memcached_1,0.00010069359980675162,4014899.2,,,40960.0,0.0,0.0,
TC-VM-07,cpu100,2025-04-14,3e4a96e7af92c34556ee2deb93e1ef56b0c629f2be562fb80de99a5fa3722e8e,socialnetwork_app_user-timeline-mongodb_1,0.4559009651845803,420739754.6666667,,,1179648.0,273140.0451880353,24514815.785205256,
TC-VM-07,cpu100,2025-04-14,622c9039f995db658e2082d66da19b4fee4f9c59d84fd79ef7d7b591a5bc1d93,socialnetwork_app_social-graph-redis_1,0.03452723833337521,19647692.8,,,69632.0,79555.88652090819,283570.5105059315,
TC-VM-07,cpu100,2025-04-14,7028f4cde98319ad1ea9e0cb4a1a74873c1be011b233cba5e3a88653749a1256,socialnetwork_app_home-timeline-service_1,0.20145834469056279,9536307.2,,,223914.66666666666,685977.1264287973,2891763.9246543613,
TC-VM-07,cpu100,2025-04-14,963ca4e699a98f69d06cec0ea3b340cc164a338cf76860a9d33ed19b3e70bb49,socialnetwork_app_url-shorten-service_1,0.18589018821891554,4602538.666666667,,,159744.0,442243.3306502591,1006501.2776125717,
TC-VM-07,cpu100,2025-04-14,a4b604df6610218d74a92fbd474dc892307afb80b87817860a8b9869d5f40a59,socialnetwork_app_user-mention-service_1,0.28655742362237896,5311965.866666666,,,199338.66666666666,1416510.747701103,1077660.5419175832,
TC-VM-07,cpu100,2025-04-14,afd68e6501efcdd7813b11ba8a1d1d1c2414c8a179e7451bcfd22da70137ce92,socialnetwork_app_social-graph-mongodb_1,0.0030585791925183004,153963178.66666666,,,1175552.0,17.411073869589934,35.280333893642755,
TC-VM-07,cpu100,2025-04-14,b59bf7c5f142a031f5588db5025d3a859ed2655e13164bc71348ab9dab6f71f0,socialnetwork_app_user-service_1,0.053150975382530594,4343671.466666667,,,503808.0,167701.5236952722,115662.22471835083,
TC-VM-07,cpu100,2025-04-14,bb78b9ee18d484971fae98a297ec9ea574d4725eb496fd3df7a9aff57dba9da9,socialnetwork_app_user-timeline-redis_1,0.04029605681716322,83732889.6,,,90112.0,100001.81222634538,46708.966850059456,
TC-VM-07,cpu100,2025-04-14,bce7f1fd95d26de51af548469a0de774671ada63b2d3468cbfeca1058995d748,socialnetwork_app_social-graph-service_1,0.09406748753958208,5811131.733333333,,,180224.0,446122.308598076,422441.02894635685,
TC-VM-07,cpu100,2025-04-14,cf16b82e5585efba0056c0626f3b844897763e09fda05526a0e6025d8c0354aa,socialnetwork_app_media-frontend_1,0.0,25791419.733333334,,,126976.0,0.0,0.0,
TC-VM-07,cpu100,2025-04-14,d3b4f2bfd120fb35a3fa94e8f2b050b7844d051581f6285aa161be71cae33dc5,socialnetwork_app_user-memcached_1,0.07106981258663521,2324889.6,,,40960.0,481345.24059869786,265159.5343026605,
TC-VM-07,cpu100,2025-04-14,e0f137ea1ed0a9e34ec35c02bd5c096360011fa2f30ce405e3428f6dc53b1631,socialnetwork_app_nginx-thrift_1,0.33880248365788523,52104942.93333333,,,147456.0,977237.2982352467,1029040.1852039617,
TC-VM-07,cpu100,2025-04-14,e830d8a242a6b384b1722153c08b58510bbbd0c619d040203a07541384f9f9ee,socialnetwork_app_user-timeline-service_1,0.1813500401320848,12656640.0,,,241664.0,26334320.65933018,517356.1642315372,
TC-VM-07,cpu100,2025-04-14,eb111852bf8252fc8406b6c6eb512f271bfc3e0985e79b9fbca62f20d9c73ed3,socialnetwork_app_url-shorten-memcached_1,0.0001040037826234251,2012774.4,,,40960.0,0.0,0.0,
TC-VM-07,cpu100,2025-04-14,eb3206551e5d713823393780833b93d225feb7b2d051c725d1ec1556ffcf57dd,socialnetwork_app_compose-post-service_1,0.6667712783247687,13729792.0,,,244394.66666666666,2052534.438105184,2704451.6857468802,
TC-VM-07,cpu100,2025-04-14,eeac02fe73908404bb807e3b42ac2c8ffee3036841330c9a4216ad385b019837,socialnetwork_app_post-storage-memcached_1,0.00011364840030552497,3575808.0,,,40960.0,0.0,0.0,
TC-VM-07,cpu100,2025-04-14,f418ba3c1f0b9efcfea42f8a0f1742e6f6e298bcb51aaf19832436a6a78e8043,socialnetwork_app_home-timeline-redis_1,0.3668856480682017,3439019895.4666667,,,92842.66666666667,2484030.8464486045,191080.89274962322,
