TestCaseID,Interference,Date,Timestamp,Container_ID,Container_Name,CPU_Usage,Memory_Usage,Disk_IO_Read,Disk_IO_Write,FS Usage,Net_IO_In,Net_IO_Out,Processes
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:37,0a6fd8f084a0218dd52f50fbf46e91ced84e691eab2b7093132192b9fc0fed4f,socialnetwork_app_unique-id-service_1,0.0716303526448353,2379776.0,,,118784.0,175128.46347607052,138079.3450881612,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:27,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.0043790887850471,312193024.0,,,1191936.0,0.0,0.0,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:32,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.0050342227378194,311930880.0,,,1191936.0,0.0,0.0,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:37,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.0014323024054958,311930880.0,,,1191936.0,0.0,0.0,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:42,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.2079907464528073,287047680.0,,,1191936.0,1362225.1696483651,126917.9518815546,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:47,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.1918914217156594,265953280.0,,,1191936.0,1360662.2675464908,127225.5548890222,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:52,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.1905398928672104,271294464.0,,,1191936.0,1379448.5480687905,128136.45334085144,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:57,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.2033078827899301,277311488.0,,,1191936.0,1481030.5406520842,137949.2364836979,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:02,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.2008962117280708,272261120.0,,,1191936.0,1468121.951219512,136440.06227296314,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:07,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.2045191661062525,257499136.0,,,1191936.0,1449995.9650302622,134876.9334229993,
