Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
2replicas_scenario122_500rps,2,2_stress-ng_l3_pods,122,500,500.0026265276861,0.147,0.133,0.0,0.189,0.246,0.414,4.668,0
2replicas_scenario123_500rps,2,3_stress-ng_l3_pods,123,500,500.00329326613553,0.33,0.314,0.0,0.599,0.74,0.934,3.956,0
2replicas_scenario124_500rps,2,4_stress-ng_l3_pods,124,500,500.00327266030934,0.449,0.414,0.0,0.799,0.901,1.086,3.808,0
2replicas_scenario131_500rps,2,1_iBench_memBW_pod,131,500,500.0032226374373,0.095,0.09,0.0,0.117,0.129,0.19,2.686,0
2replicas_scenario132_500rps,2,2_iBench_memBW_pods,132,500,500.0055328778915,0.104,0.097,0.0,0.133,0.155,0.224,3.543,0
2replicas_scenario133_500rps,2,3_iBench_memBW_pods,133,500,500.00434909338446,0.113,0.103,0.0,0.16,0.185,0.257,3.591,0
2replicas_scenario134_500rps,2,4_iBench_memBW_pods,134,500,500.00432702355704,0.128,0.113,0.0,0.191,0.222,0.311,2.85,0
2replicas_scenario100_1500rps,2,BaselineB0,100,1500,1500.0050503753375,0.085,0.083,0.0,0.101,0.109,0.149,3.271,0
2replicas_scenario111_1500rps,2,1_iBench_CPU_pod,111,1500,1500.002154105516,0.087,0.083,0.0,0.104,0.118,0.186,2.993,0
2replicas_scenario112_1500rps,2,2_iBench_CPU_pods,112,1500,1500.0013928596268,0.092,0.084,0.0,0.12,0.165,0.218,4.116,0
2replicas_scenario113_1500rps,2,3_iBench_CPU_pods,113,1500,1500.0015292600008,0.108,0.088,0.0,0.178,0.198,0.249,2.809,0
2replicas_scenario114_1500rps,2,4_iBench_CPU_pods,114,1500,1500.0054454031015,0.125,0.104,0.0,0.191,0.212,0.272,3.694,0
2replicas_scenario121_1500rps,2,1_stress-ng_l3_pod,121,1500,1500.0057955564828,0.107,0.101,0.0,0.141,0.155,0.216,3.62,0
2replicas_scenario122_1500rps,2,2_stress-ng_l3_pods,122,1500,1500.0071683509234,0.224,0.147,0.0,0.461,0.516,0.669,6.621,0
2replicas_scenario123_1500rps,2,3_stress-ng_l3_pods,123,1500,1500.001255551051,0.363,0.293,0.0,0.706,0.803,1.009,5.922,0
2replicas_scenario124_1500rps,2,4_stress-ng_l3_pods,124,1500,1500.0056497309104,0.401,0.39,0.0,0.699,0.782,0.998,5.48,0
2replicas_scenario131_1500rps,2,1_iBench_memBW_pod,131,1500,1500.0015674685544,0.089,0.086,0.0,0.109,0.118,0.15,3.604,0
2replicas_scenario132_1500rps,2,2_iBench_memBW_pods,132,1500,1500.0019342441608,0.103,0.091,0.0,0.155,0.175,0.225,3.53,0
2replicas_scenario133_1500rps,2,3_iBench_memBW_pods,133,1500,1500.0044253630558,0.126,0.108,0.0,0.194,0.218,0.278,3.609,0
2replicas_scenario134_1500rps,2,4_iBench_memBW_pods,134,1500,1500.0049501330025,0.112,0.099,0.0,0.165,0.192,0.256,3.032,0
2replicas_scenario100_2500rps,2,BaselineB0,100,2500,2500.0152212732296,0.09,0.085,0.0,0.111,0.124,0.173,3.349,0
2replicas_scenario111_2500rps,2,1_iBench_CPU_pod,111,2500,2500.0039859230214,0.089,0.085,0.0,0.11,0.12,0.153,3.085,0
2replicas_scenario112_2500rps,2,2_iBench_CPU_pods,112,2500,2499.9998885553127,0.154,0.153,0.0,0.226,0.258,0.341,3.704,0
2replicas_scenario113_2500rps,2,3_iBench_CPU_pods,113,2500,2499.9973584552545,0.126,0.098,0.0,0.205,0.238,0.319,3.918,0
2replicas_scenario114_2500rps,2,4_iBench_CPU_pods,114,2500,2500.000472958423,0.136,0.119,0.0,0.209,0.243,0.322,3.525,0
2replicas_scenario121_2500rps,2,1_stress-ng_l3_pod,121,2500,2500.005751484346,0.109,0.104,0.0,0.145,0.162,0.237,5.384,0
2replicas_scenario122_2500rps,2,2_stress-ng_l3_pods,122,2500,2499.999931346919,0.201,0.13,0.0,0.464,0.547,0.708,5.122,0
2replicas_scenario123_2500rps,2,3_stress-ng_l3_pods,123,2500,2499.997931321156,0.311,0.254,0.0,0.579,0.668,0.944,7.375,0
2replicas_scenario124_2500rps,2,4_stress-ng_l3_pods,124,2500,2500.002198085266,0.414,0.387,0.0,0.727,0.844,1.226,13.291,0
2replicas_scenario131_2500rps,2,1_iBench_memBW_pod,131,2500,2500.0146287522666,0.093,0.088,0.0,0.118,0.132,0.174,2.894,0
2replicas_scenario132_2500rps,2,2_iBench_memBW_pods,132,2500,2500.0034553381092,0.097,0.092,0.0,0.124,0.138,0.182,3.526,0
2replicas_scenario133_2500rps,2,3_iBench_memBW_pods,133,2500,2500.004577500948,0.109,0.097,0.0,0.153,0.178,0.252,3.724,0
2replicas_scenario134_2500rps,2,4_iBench_memBW_pods,134,2500,2500.0006395724504,0.121,0.105,0.0,0.18,0.212,0.296,4.549,0
2replicas_scenario100_3500rps,2,BaselineB0,100,3500,3500.0044347389526,0.092,0.085,0.0,0.12,0.136,0.199,3.114,0
2replicas_scenario111_3500rps,2,1_iBench_CPU_pod,111,3500,3500.003414097911,0.106,0.088,0.0,0.165,0.211,0.332,3.97,0
2replicas_scenario112_3500rps,2,2_iBench_CPU_pods,112,3500,3500.003521859169,0.095,0.086,0.0,0.126,0.145,0.245,3.335,0
2replicas_scenario113_3500rps,2,3_iBench_CPU_pods,113,3500,3500.002820846718,0.124,0.095,0.0,0.215,0.259,0.369,3.56,0
2replicas_scenario114_3500rps,2,4_iBench_CPU_pods,114,3500,3500.0012805567694,0.174,0.165,0.0,0.27,0.309,0.454,3.84,0
2replicas_scenario121_3500rps,2,1_stress-ng_l3_pod,121,3500,3500.005906886012,0.117,0.106,0.0,0.165,0.192,0.299,4.024,0
2replicas_scenario122_3500rps,2,2_stress-ng_l3_pods,122,3500,3500.002058645165,0.165,0.128,0.0,0.252,0.417,0.685,5.913,0
2replicas_scenario123_3500rps,2,3_stress-ng_l3_pods,123,3500,3500.004750288194,0.344,0.254,0.0,0.644,0.788,1.53,17.527,0
2replicas_scenario124_3500rps,2,4_stress-ng_l3_pods,124,3500,3500.0154811522357,0.418,0.361,0.0,0.72,0.871,1.551,10.26,0
2replicas_scenario131_3500rps,2,1_iBench_memBW_pod,131,3500,3500.0066183619097,0.1,0.09,0.0,0.137,0.161,0.267,2.845,0
2replicas_scenario132_3500rps,2,2_iBench_memBW_pods,132,3500,3500.006631686396,0.105,0.094,0.0,0.147,0.17,0.264,3.338,0
2replicas_scenario133_3500rps,2,3_iBench_memBW_pods,133,3500,3500.0051603855286,0.112,0.099,0.0,0.159,0.185,0.282,4.418,0
2replicas_scenario134_3500rps,2,4_iBench_memBW_pods,134,3500,3500.0075353931516,0.12,0.105,0.0,0.175,0.204,0.3,7.181,0
3replicas_scenario100_500rps,3,BaselineB0,100,500,500.0044777567669,0.088,0.084,0.0,0.101,0.109,0.156,3.873,0
3replicas_scenario111_500rps,3,1_iBench_CPU_pod,111,500,500.00346724071005,0.088,0.085,0.0,0.102,0.113,0.167,2.886,0
3replicas_scenario112_500rps,3,2_iBench_CPU_pods,112,500,500.00471034715207,0.091,0.086,0.0,0.108,0.135,0.183,2.655,0
3replicas_scenario113_500rps,3,3_iBench_CPU_pods,113,500,500.0053241011359,0.093,0.086,0.0,0.117,0.147,0.194,4.256,0
