System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-07-02,06:29:15.468,1.43,0.23,2.67,31.08,15.06,2.85,57.02,2.40,91.93,0.00,99.80,0.01
2025-07-02,06:29:20.467,1.44,0.24,2.71,31.66,15.34,2.88,57.60,2.66,97.34,0.00,100.00,0.00
2025-07-02,06:29:25.467,1.47,0.24,2.94,32.28,15.61,2.94,58.72,2.78,97.22,0.00,100.00,0.00
2025-07-02,06:29:30.468,1.39,0.24,2.95,31.26,15.12,2.79,55.74,2.59,97.40,0.00,100.00,0.00
2025-07-02,06:29:35.467,1.42,0.23,2.96,31.45,15.19,2.83,56.68,2.58,97.42,0.00,100.00,0.00
2025-07-02,06:29:40.468,1.41,0.23,2.81,31.31,15.13,2.82,56.38,2.50,97.50,0.00,100.00,0.00
2025-07-02,06:29:45.468,1.36,0.25,3.07,31.23,15.01,2.72,54.42,2.46,97.54,0.00,100.00,0.00
2025-07-02,06:29:50.470,1.39,0.24,2.85,31.35,15.14,2.77,55.42,2.53,97.46,0.00,100.00,0.00
2025-07-02,06:29:55.468,1.39,0.24,2.87,31.29,15.11,2.78,55.62,2.52,97.48,0.00,100.00,0.00
2025-07-02,06:30:00.469,1.42,0.23,2.89,31.67,15.31,2.84,56.87,2.52,97.48,0.00,100.00,0.00
2025-07-02,06:30:05.469,1.41,0.23,2.95,31.35,15.17,2.82,56.40,2.61,97.39,0.00,100.00,0.00
2025-07-02,06:30:10.469,1.39,0.24,3.02,31.15,15.08,2.78,55.55,2.54,97.46,0.00,100.00,0.00
2025-07-02,06:30:15.471,1.36,0.25,3.09,31.53,15.19,2.71,54.28,2.47,97.52,0.00,100.00,0.00
2025-07-02,06:30:20.470,1.40,0.24,2.95,31.44,15.21,2.80,56.06,2.56,97.44,0.00,100.00,0.00
2025-07-02,06:30:25.473,1.40,0.23,3.00,31.44,15.17,2.79,55.85,2.56,97.44,0.00,100.00,0.00
2025-07-02,06:30:30.471,1.42,0.22,2.79,30.98,14.99,2.83,56.70,2.56,97.44,0.00,100.00,0.00
2025-07-02,06:30:35.473,1.39,0.25,3.00,31.47,15.22,2.77,55.41,2.51,97.49,0.00,100.00,0.00
2025-07-02,06:30:40.473,1.41,0.25,2.77,31.45,15.25,2.82,56.41,2.56,97.44,0.00,100.00,0.00
2025-07-02,06:30:45.475,1.40,0.24,2.91,31.55,15.23,2.80,56.07,2.55,97.45,0.00,100.00,0.00
2025-07-02,06:30:50.473,1.42,0.23,2.89,31.65,15.32,2.84,56.81,2.55,97.45,0.00,100.00,0.00
2025-07-02,06:30:55.477,1.45,0.25,2.83,31.86,15.38,2.90,57.96,2.66,97.34,0.00,100.00,0.00
2025-07-02,06:31:00.474,1.38,0.26,2.98,31.34,15.08,2.76,55.17,2.61,97.39,0.00,100.00,0.00
2025-07-02,06:31:05.475,1.41,0.26,3.03,31.31,15.04,2.81,56.26,2.60,97.40,0.00,100.00,0.00
2025-07-02,06:31:10.476,1.40,0.24,2.82,31.37,15.20,2.81,56.13,2.47,97.53,0.00,100.00,0.00
2025-07-02,06:31:15.476,1.38,0.25,2.99,31.53,15.20,2.76,55.14,2.52,97.48,0.00,100.00,0.00
2025-07-02,06:31:20.476,1.41,0.24,2.85,31.29,15.15,2.81,56.29,2.55,97.44,0.00,100.00,0.00
2025-07-02,06:31:25.478,1.42,0.23,2.94,31.42,15.18,2.85,56.90,2.60,97.39,0.00,100.00,0.00
2025-07-02,06:31:30.477,1.40,0.24,2.91,31.27,15.15,2.80,56.05,2.57,97.43,0.00,100.00,0.00
2025-07-02,06:31:35.477,1.40,0.27,2.97,31.59,15.18,2.80,56.05,2.63,97.36,0.00,100.00,0.00
2025-07-02,06:31:40.478,1.40,0.25,2.90,31.30,15.11,2.80,56.00,2.54,97.46,0.00,100.00,0.00
2025-07-02,06:31:45.478,1.37,0.26,3.05,31.36,15.10,2.74,54.81,2.59,97.40,0.00,100.00,0.00
2025-07-02,06:31:50.478,1.39,0.25,2.99,31.36,15.17,2.79,55.71,2.61,97.39,0.00,100.00,0.00
2025-07-02,06:31:55.477,1.41,0.26,2.91,31.67,15.29,2.81,56.21,2.56,97.44,0.00,100.00,0.00
2025-07-02,06:32:00.478,1.40,0.23,3.03,31.46,15.21,2.80,56.07,2.53,97.46,0.00,100.00,0.00
2025-07-02,06:32:05.477,1.38,0.27,2.99,31.28,15.11,2.76,55.18,2.56,97.43,0.00,100.00,0.00
2025-07-02,06:32:10.478,1.43,0.26,2.90,31.95,15.42,2.86,57.17,2.59,97.41,0.00,100.00,0.00
2025-07-02,06:32:15.478,1.82,0.25,1.42,31.70,16.04,3.64,72.85,2.86,85.36,0.00,99.68,0.01
