System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-07-24,01:56:16.150,1.96,0.05,0.45,1.56,1.08,3.91,78.28,0.85,83.15,0.00,99.44,0.01
2025-07-24,01:56:18.151,1.88,0.08,0.73,2.43,1.71,3.75,75.07,1.08,98.92,0.00,100.00,0.00
2025-07-24,01:56:20.149,1.74,0.07,0.70,2.14,1.56,3.49,69.76,0.95,99.05,0.00,100.00,0.00
2025-07-24,01:56:22.150,1.90,0.07,0.67,2.06,1.51,3.80,76.04,0.99,99.01,0.00,100.00,0.00
2025-07-24,01:56:24.150,1.74,0.11,0.78,2.52,1.75,3.47,69.47,1.14,98.86,0.00,100.00,0.00
2025-07-24,01:56:26.150,1.76,0.07,0.63,2.17,1.57,3.51,70.26,0.91,99.09,0.00,100.00,0.00
2025-07-24,01:56:28.153,1.69,0.07,0.67,2.07,1.55,3.39,67.77,0.93,99.07,0.00,100.00,0.00
2025-07-24,01:56:30.150,1.72,0.07,0.64,2.15,1.60,3.44,68.84,0.88,99.12,0.00,100.00,0.00
2025-07-24,01:56:32.150,1.73,0.08,0.67,2.50,1.69,3.45,69.00,0.94,99.06,0.00,100.00,0.00
2025-07-24,01:56:34.150,1.77,0.08,0.65,2.19,1.58,3.54,70.81,0.88,99.12,0.00,100.00,0.00
2025-07-24,01:56:36.151,1.72,0.08,0.66,2.06,1.49,3.43,68.61,0.91,99.09,0.00,100.00,0.00
2025-07-24,01:56:38.151,1.74,0.07,0.68,2.21,1.62,3.48,69.67,0.90,99.10,0.00,100.00,0.00
2025-07-24,01:56:40.152,1.77,0.06,0.62,2.16,1.52,3.53,70.64,0.88,99.12,0.00,100.00,0.00
2025-07-24,01:56:42.152,1.82,0.07,0.61,2.14,1.56,3.63,72.62,0.89,99.11,0.00,100.00,0.00
2025-07-24,01:56:44.152,2.16,0.08,0.72,2.12,1.59,4.32,86.34,1.21,98.79,0.00,100.00,0.00
2025-07-24,01:56:46.152,2.32,0.06,0.66,2.02,1.51,4.63,92.61,1.12,98.87,0.00,100.00,0.00
2025-07-24,01:56:48.152,2.22,0.07,0.68,2.30,1.64,4.44,88.86,1.15,98.84,0.00,100.00,0.00
2025-07-24,01:56:50.153,2.05,0.06,0.64,2.12,1.57,4.10,81.99,0.98,99.02,0.00,100.00,0.00
2025-07-24,01:56:52.152,1.70,0.07,0.66,2.08,1.48,3.40,68.10,0.93,99.07,0.00,100.00,0.00
2025-07-24,01:56:54.152,1.66,0.10,0.76,2.52,1.72,3.31,66.24,1.04,98.96,0.00,100.00,0.00
2025-07-24,01:56:56.153,1.74,0.08,0.68,2.16,1.57,3.47,69.41,0.94,99.06,0.00,100.00,0.00
2025-07-24,01:56:58.153,1.74,0.07,0.68,2.27,1.62,3.48,69.62,0.92,99.08,0.00,100.00,0.00
2025-07-24,01:57:00.153,1.71,0.07,0.67,2.12,1.54,3.42,68.40,1.07,98.93,0.00,100.00,0.00
2025-07-24,01:57:02.153,1.76,0.07,0.64,2.15,1.50,3.52,70.31,1.10,98.90,0.00,100.00,0.00
2025-07-24,01:57:04.153,1.72,0.08,0.70,2.20,1.57,3.43,68.65,1.10,98.90,0.00,100.00,0.00
2025-07-24,01:57:06.154,1.73,0.08,0.65,2.03,1.50,3.45,69.01,1.08,98.92,0.00,100.00,0.00
2025-07-24,01:57:08.153,1.74,0.07,0.62,2.23,1.57,3.48,69.70,1.03,98.97,0.00,100.00,0.00
2025-07-24,01:57:10.153,1.72,0.08,0.67,2.16,1.57,3.44,68.79,0.95,99.05,0.00,100.00,0.00
2025-07-24,01:57:12.157,1.69,0.07,0.69,2.21,1.57,3.37,67.48,1.00,99.00,0.00,100.00,0.00
2025-07-24,01:57:14.157,1.70,0.07,0.63,2.10,1.52,3.40,67.94,1.09,98.91,0.00,100.00,0.00
2025-07-24,01:57:16.157,1.69,0.07,0.69,2.16,1.59,3.37,67.47,1.08,98.92,0.00,100.00,0.00
2025-07-24,01:57:18.157,1.70,0.10,0.72,2.45,1.69,3.41,68.17,0.96,99.04,0.00,100.00,0.00
2025-07-24,01:57:20.161,1.69,0.08,0.75,2.19,1.58,3.38,67.53,0.96,99.04,0.00,100.00,0.00
2025-07-24,01:57:22.161,1.74,0.07,0.69,2.33,1.61,3.48,69.53,0.97,99.03,0.00,100.00,0.00
2025-07-24,01:57:24.161,1.62,0.10,0.78,2.46,1.68,3.25,64.93,1.02,98.98,0.00,100.00,0.00
2025-07-24,01:57:26.164,2.18,0.06,0.67,2.08,1.53,4.36,87.15,1.13,98.87,0.00,100.00,0.00
2025-07-24,01:57:28.164,2.25,0.07,0.72,2.03,1.51,4.50,90.01,1.17,98.82,0.00,100.00,0.00
2025-07-24,01:57:30.162,2.30,0.06,0.67,2.00,1.49,4.60,92.06,1.15,98.84,0.00,100.00,0.00
2025-07-24,01:57:32.164,2.21,0.07,0.72,2.08,1.54,4.43,88.50,1.29,98.71,0.00,100.00,0.00
2025-07-24,01:57:34.163,2.28,0.07,0.67,2.19,1.61,4.56,91.25,1.20,98.80,0.00,100.00,0.00
2025-07-24,01:57:36.165,2.12,0.06,0.66,2.01,1.51,4.24,84.79,1.16,98.84,0.00,100.00,0.00
2025-07-24,01:57:38.165,1.74,0.07,0.65,2.10,1.55,3.48,69.63,1.03,98.97,0.00,100.00,0.00
2025-07-24,01:57:40.166,1.75,0.07,0.67,2.20,1.57,3.50,70.01,0.99,99.01,0.00,100.00,0.00
2025-07-24,01:57:42.166,1.70,0.08,0.73,2.16,1.56,3.40,67.97,1.06,98.94,0.00,100.00,0.00
2025-07-24,01:57:44.167,1.80,0.07,0.63,2.03,1.47,3.59,71.86,1.01,98.99,0.00,100.00,0.00
2025-07-24,01:57:46.166,1.78,0.07,0.63,1.99,1.48,3.56,71.22,0.98,99.02,0.00,100.00,0.00
2025-07-24,01:57:48.166,1.63,0.10,0.75,2.71,1.76,3.26,65.27,1.07,98.93,0.00,100.00,0.00
2025-07-24,01:57:50.167,1.79,0.07,0.63,2.10,1.55,3.57,71.42,1.01,98.99,0.00,100.00,0.00
2025-07-24,01:57:52.166,1.82,0.08,0.70,2.33,1.62,3.65,72.91,1.03,98.97,0.00,100.00,0.00
2025-07-24,01:57:54.167,1.62,0.10,0.76,2.54,1.70,3.24,64.80,1.11,98.89,0.00,100.00,0.00
2025-07-24,01:57:56.166,1.76,0.06,0.67,2.04,1.51,3.52,70.49,1.01,98.99,0.00,100.00,0.00
2025-07-24,01:57:58.167,1.74,0.07,0.70,2.18,1.59,3.47,69.41,1.01,98.99,0.00,100.00,0.00
2025-07-24,01:58:00.166,1.71,0.07,0.65,2.03,1.46,3.43,68.55,1.03,98.97,0.00,100.00,0.00
2025-07-24,01:58:02.167,1.71,0.09,0.74,2.59,1.63,3.41,68.27,1.12,98.88,0.00,100.00,0.00
2025-07-24,01:58:04.166,1.69,0.07,0.67,2.24,1.56,3.38,67.67,1.02,98.97,0.00,100.00,0.00
2025-07-24,01:58:06.166,1.78,0.07,0.64,2.08,1.53,3.57,71.39,0.93,99.07,0.00,100.00,0.00
2025-07-24,01:58:08.167,1.74,0.07,0.65,2.04,1.45,3.48,69.60,1.01,98.99,0.00,100.00,0.00
2025-07-24,01:58:10.166,1.67,0.09,0.75,2.17,1.54,3.34,66.75,1.02,98.98,0.00,100.00,0.00
2025-07-24,01:58:12.166,1.68,0.07,0.72,2.22,1.61,3.36,67.27,0.98,99.02,0.00,100.00,0.00
2025-07-24,01:58:14.167,1.63,0.09,0.76,2.34,1.63,3.26,65.26,1.09,98.91,0.00,100.00,0.00
2025-07-24,01:58:16.166,1.67,0.07,0.67,2.02,1.50,3.34,66.85,1.05,98.95,0.00,100.00,0.00
2025-07-24,01:58:18.167,1.59,0.10,0.75,2.61,1.75,3.18,63.55,1.08,98.91,0.00,100.00,0.00
2025-07-24,01:58:20.167,1.69,0.07,0.69,2.28,1.65,3.38,67.60,1.00,99.00,0.00,100.00,0.00
2025-07-24,01:58:22.167,1.64,0.08,0.70,2.23,1.63,3.28,65.61,1.01,98.99,0.00,100.00,0.00
2025-07-24,01:58:24.168,1.63,0.09,0.71,2.63,1.75,3.25,65.03,1.03,98.97,0.00,100.00,0.00
2025-07-24,01:58:26.167,1.69,0.08,0.69,2.14,1.56,3.37,67.48,1.04,98.96,0.00,100.00,0.00
