System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-07-08,17:45:41.719,0.86,0.24,3.29,1.08,0.18,1.71,34.28,1.49,91.41,0.00,98.69,0.04
2025-07-08,17:45:46.720,0.84,0.19,3.59,0.91,0.17,1.69,33.71,1.54,98.46,0.00,100.00,0.00
2025-07-08,17:45:51.719,0.90,0.19,3.28,0.94,0.16,1.79,35.85,1.52,98.48,0.00,100.00,0.00
2025-07-08,17:45:56.719,0.86,0.19,3.46,0.82,0.16,1.72,34.42,1.52,98.48,0.00,100.00,0.00
2025-07-08,17:46:01.720,0.84,0.19,3.51,0.88,0.16,1.68,33.56,1.53,98.47,0.00,100.00,0.00
2025-07-08,17:46:06.719,0.86,0.21,3.67,0.93,0.17,1.71,34.22,1.55,98.45,0.00,100.00,0.00
2025-07-08,17:46:11.719,0.85,0.23,3.47,0.90,0.16,1.69,33.85,1.53,98.47,0.00,100.00,0.00
2025-07-08,17:46:16.720,0.87,0.25,3.64,1.01,0.17,1.74,34.78,1.56,98.44,0.00,100.00,0.00
2025-07-08,17:46:21.719,0.87,0.20,3.55,0.91,0.16,1.74,34.82,1.54,98.46,0.00,100.00,0.00
2025-07-08,17:46:26.719,0.87,0.20,3.36,0.89,0.16,1.75,35.00,1.50,98.50,0.00,100.00,0.00
2025-07-08,17:46:31.720,0.85,0.20,3.50,0.98,0.17,1.69,33.88,1.54,98.46,0.00,100.00,0.00
2025-07-08,17:46:36.719,0.86,0.20,3.32,0.89,0.16,1.73,34.50,1.51,98.49,0.00,100.00,0.00
2025-07-08,17:46:41.719,0.86,0.20,3.44,0.94,0.17,1.73,34.56,1.53,98.47,0.00,100.00,0.00
2025-07-08,17:46:46.720,0.85,0.22,3.64,0.95,0.16,1.70,34.01,1.56,98.44,0.00,100.00,0.00
2025-07-08,17:46:51.719,0.88,0.20,3.52,0.88,0.16,1.76,35.16,1.54,98.46,0.00,100.00,0.00
2025-07-08,17:46:56.719,0.86,0.20,3.42,0.95,0.17,1.73,34.60,1.54,98.46,0.00,100.00,0.00
2025-07-08,17:47:01.720,0.84,0.18,3.52,0.87,0.16,1.67,33.45,1.51,98.49,0.00,100.00,0.00
2025-07-08,17:47:06.720,0.86,0.19,3.49,0.89,0.16,1.71,34.29,1.51,98.49,0.00,100.00,0.00
2025-07-08,17:47:11.720,0.88,0.21,3.43,0.92,0.16,1.77,35.31,1.52,98.48,0.00,100.00,0.00
2025-07-08,17:47:16.721,0.85,0.21,3.54,0.92,0.16,1.71,34.17,1.53,98.47,0.00,100.00,0.00
2025-07-08,17:47:21.721,0.88,0.21,3.52,0.92,0.16,1.76,35.15,1.56,98.44,0.00,100.00,0.00
2025-07-08,17:47:26.722,0.88,0.25,3.72,1.13,0.18,1.77,35.33,1.57,98.43,0.00,100.00,0.00
2025-07-08,17:47:31.722,0.86,0.20,3.40,0.89,0.16,1.71,34.28,1.51,98.49,0.00,100.00,0.00
2025-07-08,17:47:36.722,0.85,0.20,3.59,0.87,0.16,1.70,33.91,1.53,98.47,0.00,100.00,0.00
2025-07-08,17:47:41.723,0.87,0.21,3.71,0.99,0.17,1.74,34.83,1.58,98.42,0.00,100.00,0.00
2025-07-08,17:47:46.722,0.86,0.18,3.45,0.84,0.16,1.72,34.33,1.52,98.48,0.00,100.00,0.00
2025-07-08,17:47:51.722,0.91,0.21,3.51,0.97,0.17,1.81,36.26,1.55,98.45,0.00,100.00,0.00
2025-07-08,17:47:56.723,0.87,0.20,3.44,0.90,0.16,1.75,34.91,1.52,98.48,0.00,100.00,0.00
2025-07-08,17:48:01.722,0.85,0.19,3.47,0.87,0.16,1.69,33.82,1.53,98.47,0.00,100.00,0.00
2025-07-08,17:48:06.722,0.85,0.21,3.70,0.92,0.16,1.71,34.10,1.55,98.45,0.00,100.00,0.00
2025-07-08,17:48:11.723,0.86,0.21,3.40,0.89,0.16,1.72,34.42,1.53,98.47,0.00,100.00,0.00
2025-07-08,17:48:16.722,0.84,0.19,3.54,0.93,0.16,1.68,33.60,1.51,98.49,0.00,100.00,0.00
2025-07-08,17:48:21.722,0.88,0.22,3.81,1.00,0.17,1.76,35.22,1.60,98.40,0.00,100.00,0.00
2025-07-08,17:48:26.723,0.84,0.19,3.58,0.89,0.17,1.68,33.57,1.55,98.45,0.00,100.00,0.00
2025-07-08,17:48:31.722,0.84,0.18,3.60,0.87,0.16,1.69,33.77,1.53,98.47,0.00,100.00,0.00
2025-07-08,17:48:36.722,0.87,0.18,3.65,0.92,0.17,1.75,34.99,1.58,98.42,0.00,100.00,0.00
2025-07-08,17:48:41.723,1.65,0.32,1.98,1.71,0.46,3.30,65.98,1.46,72.40,0.00,95.46,0.27
