Test_ID,Replicas,Interference,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P99_Latency,Max_Latency
3replicas_scenario12_500rps,3,4_iBench_memBW_pods,500,495.0,218.45,78.0,126.0,314.0,2710.0,6390.0
3replicas_scenario13_500rps,3,8_iBench_memBW_pods,500,494.99,385.45,136.0,243.0,1100.0,3420.0,8860.0
3replicas_scenario0_900rps,3,Baseline0,900,895.01,118.28,71.0,108.0,153.0,1390.0,4620.0
3replicas_scenario1_900rps,3,Baseline1,900,872.59,291.15,219.0,367.0,565.0,1150.0,2090.0
3replicas_scenario2_900rps,3,1_iBench_CPU_pod,900,872.54,582.98,354.0,675.0,1260.0,3410.0,6420.0
3replicas_scenario3_900rps,3,2_iBench_CPU_pods,900,872.62,809.3,479.0,1020.0,1860.0,4420.0,8300.0
3replicas_scenario4_900rps,3,4_iBench_CPU_pods,900,873.01,1330.0,748.0,1860.0,3290.0,6070.0,11840.0
3replicas_scenario5_900rps,3,8_iBench_CPU_pods,900,895.0,347.86,59.0,124.0,1230.0,3720.0,30770.0
3replicas_scenario6_900rps,3,1_stress-ng_l3_pod,900,872.56,519.65,367.0,647.0,1090.0,2260.0,4630.0
3replicas_scenario7_900rps,3,2_stress-ng_l3_pods,900,894.98,103.19,79.0,113.0,169.0,429.0,2510.0
3replicas_scenario8_900rps,3,4_stress-ng_l3_pods,900,872.69,653.61,444.0,843.0,1400.0,3060.0,5430.0
3replicas_scenario9_900rps,3,8_stress-ng_l3_pods,900,894.98,212.08,138.0,191.0,302.0,2020.0,6660.0
3replicas_scenario10_900rps,3,1_iBench_memBW_pod,900,872.56,608.42,460.0,820.0,1220.0,2260.0,4160.0
3replicas_scenario11_900rps,3,2_iBench_memBW_pods,900,894.98,101.51,77.0,110.0,157.0,436.0,3440.0
3replicas_scenario12_900rps,3,4_iBench_memBW_pods,900,894.96,145.31,85.0,120.0,199.0,1630.0,4940.0
3replicas_scenario13_900rps,3,8_iBench_memBW_pods,900,894.94,347.28,123.0,204.0,950.0,3150.0,6510.0
3replicas_scenario0_1300rps,3,Baseline0,1300,1293.82,112.69,72.0,96.0,147.0,1210.0,4570.0
3replicas_scenario1_1300rps,3,Baseline1,1300,1293.84,69.91,66.0,75.0,94.0,139.0,1110.0
3replicas_scenario2_1300rps,3,1_iBench_CPU_pod,1300,1262.85,736.68,554.0,900.0,1430.0,3550.0,7850.0
3replicas_scenario3_1300rps,3,2_iBench_CPU_pods,1300,1262.62,870.0,603.0,1060.0,1810.0,4090.0,8460.0
3replicas_scenario4_1300rps,3,4_iBench_CPU_pods,1300,1293.79,285.18,76.0,126.0,642.0,3280.0,7540.0
3replicas_scenario5_1300rps,3,8_iBench_CPU_pods,1300,1293.82,315.35,72.0,141.0,1090.0,3400.0,6990.0
3replicas_scenario6_1300rps,3,1_stress-ng_l3_pod,1300,1293.84,79.13,72.0,88.0,109.0,174.0,2550.0
3replicas_scenario7_1300rps,3,2_stress-ng_l3_pods,1300,1293.84,118.05,97.0,136.0,186.0,423.0,3600.0
3replicas_scenario8_1300rps,3,4_stress-ng_l3_pods,1300,1293.8,144.42,103.0,147.0,228.0,726.0,3920.0
3replicas_scenario9_1300rps,3,8_stress-ng_l3_pods,1300,1293.81,249.02,149.0,227.0,434.0,2230.0,6430.0
3replicas_scenario10_1300rps,3,1_iBench_memBW_pod,1300,1293.83,77.58,69.0,82.0,107.0,192.0,2910.0
3replicas_scenario11_1300rps,3,2_iBench_memBW_pods,1300,1262.53,444.85,333.0,555.0,890.0,1720.0,4110.0
3replicas_scenario12_1300rps,3,4_iBench_memBW_pods,1300,1293.85,102.78,82.0,105.0,150.0,344.0,3040.0
3replicas_scenario13_1300rps,3,8_iBench_memBW_pods,1300,1262.56,580.43,345.0,603.0,1320.0,3370.0,10020.0
3replicas_scenario0_1700rps,3,Baseline0,1700,1692.93,103.69,69.0,88.0,134.0,860.0,4900.0
3replicas_scenario1_1700rps,3,Baseline1,1700,1692.92,73.57,66.0,77.0,102.0,190.0,2110.0
3replicas_scenario2_1700rps,3,1_iBench_CPU_pod,1700,1692.91,147.11,104.0,138.0,218.0,1350.0,7010.0
3replicas_scenario3_1700rps,3,2_iBench_CPU_pods,1700,1692.85,259.78,124.0,199.0,414.0,2900.0,7900.0
3replicas_scenario4_1700rps,3,4_iBench_CPU_pods,1700,1692.92,265.68,81.0,147.0,443.0,3160.0,6910.0
3replicas_scenario5_1700rps,3,8_iBench_CPU_pods,1700,1692.91,320.82,77.0,138.0,1130.0,3490.0,38650.0
3replicas_scenario6_1700rps,3,1_stress-ng_l3_pod,1700,1652.49,472.75,380.0,582.0,910.0,1690.0,3870.0
3replicas_scenario7_1700rps,3,2_stress-ng_l3_pods,1700,1652.64,639.43,512.0,813.0,1220.0,2250.0,3940.0
3replicas_scenario8_1700rps,3,4_stress-ng_l3_pods,1700,1652.56,592.02,468.0,732.0,1110.0,2380.0,5490.0
3replicas_scenario9_1700rps,3,8_stress-ng_l3_pods,1700,1652.56,822.82,589.0,1020.0,1600.0,3770.0,8260.0
3replicas_scenario10_1700rps,3,1_iBench_memBW_pod,1700,1692.9,78.17,69.0,83.0,108.0,194.0,3400.0
3replicas_scenario11_1700rps,3,2_iBench_memBW_pods,1700,1652.59,499.68,381.0,648.0,1000.0,1920.0,3510.0
3replicas_scenario12_1700rps,3,4_iBench_memBW_pods,1700,1692.91,120.85,87.0,121.0,208.0,478.0,3720.0
3replicas_scenario13_1700rps,3,8_iBench_memBW_pods,1700,1692.87,349.62,136.0,248.0,890.0,3020.0,10330.0
3replicas_scenario0_2100rps,3,Baseline0,2100,2092.16,103.6,68.0,86.0,130.0,990.0,6210.0
3replicas_scenario1_2100rps,3,Baseline1,2100,2092.12,71.53,64.0,75.0,97.0,187.0,2090.0
3replicas_scenario2_2100rps,3,1_iBench_CPU_pod,2100,2092.03,122.42,80.0,125.0,183.0,775.0,4280.0
3replicas_scenario3_2100rps,3,2_iBench_CPU_pods,2100,2042.81,850.0,626.0,1100.0,1720.0,3540.0,7860.0
3replicas_scenario4_2100rps,3,4_iBench_CPU_pods,2100,2042.56,825.89,547.0,980.0,1890.0,3880.0,10660.0
3replicas_scenario5_2100rps,3,8_iBench_CPU_pods,2100,2092.03,313.72,84.0,157.0,1150.0,3330.0,25090.0
3replicas_scenario6_2100rps,3,1_stress-ng_l3_pod,2100,2042.57,729.58,604.0,980.0,1370.0,2310.0,5480.0
3replicas_scenario7_2100rps,3,2_stress-ng_l3_pods,2100,2092.15,94.07,81.0,102.0,136.0,265.0,2940.0
3replicas_scenario8_2100rps,3,4_stress-ng_l3_pods,2100,2092.08,139.13,106.0,147.0,221.0,556.0,3870.0
3replicas_scenario9_2100rps,3,8_stress-ng_l3_pods,2100,2092.09,237.32,146.0,241.0,440.0,1760.0,5370.0
3replicas_scenario10_2100rps,3,1_iBench_memBW_pod,2100,2042.52,683.61,558.0,930.0,1310.0,2260.0,4510.0
3replicas_scenario11_2100rps,3,2_iBench_memBW_pods,2100,2092.16,83.39,73.0,89.0,117.0,213.0,3660.0
3replicas_scenario12_2100rps,3,4_iBench_memBW_pods,2100,2042.56,880.0,672.0,1080.0,1700.0,3600.0,9030.0
3replicas_scenario13_2100rps,3,8_iBench_memBW_pods,2100,2042.57,880.0,534.0,1050.0,2050.0,4470.0,9870.0
3replicas_scenario0_2500rps,3,Baseline0,2500,2490.96,106.77,73.0,92.0,134.0,860.0,5340.0
3replicas_scenario1_2500rps,3,Baseline1,2500,2490.97,82.74,71.0,86.0,115.0,219.0,2250.0
3replicas_scenario2_2500rps,3,1_iBench_CPU_pod,2500,2490.94,113.27,76.0,110.0,173.0,535.0,4030.0000000000005
3replicas_scenario3_2500rps,3,2_iBench_CPU_pods,2500,2490.91,186.4,87.0,143.0,257.0,2420.0,6840.0
3replicas_scenario4_2500rps,3,4_iBench_CPU_pods,2500,2490.97,276.45,95.0,191.0,550.0,2860.0,7400.0
3replicas_scenario5_2500rps,3,8_iBench_CPU_pods,2500,2490.91,334.22,94.0,191.0,1200.0,3340.0,13210.0
3replicas_scenario6_2500rps,3,1_stress-ng_l3_pod,2500,2432.53,552.86,441.0,696.0,1080.0,1850.0,3790.0
3replicas_scenario7_2500rps,3,2_stress-ng_l3_pods,2500,2490.96,95.61,81.0,106.0,146.0,286.0,3890.0
3replicas_scenario8_2500rps,3,4_stress-ng_l3_pods,2500,2432.83,649.89,448.0,792.0,1340.0,3080.0,7220.0
3replicas_scenario9_2500rps,3,8_stress-ng_l3_pods,2500,2490.93,294.39,171.0,314.0,581.0,2150.0,8210.0
3replicas_scenario10_2500rps,3,1_iBench_memBW_pod,2500,2490.97,81.05,72.0,89.0,115.0,200.0,1700.0
3replicas_scenario11_2500rps,3,2_iBench_memBW_pods,2500,2490.96,94.11,79.0,102.0,144.0,272.0,3260.0
3replicas_scenario12_2500rps,3,4_iBench_memBW_pods,2500,2490.93,129.1,89.0,123.0,191.0,1050.0,5940.0
3replicas_scenario13_2500rps,3,8_iBench_memBW_pods,2500,2432.55,980.0,536.0,1180.0,2480.0,5140.0,11530.0
4replicas_scenario0_100rps,4,Baseline0,100,95.02,92.06,72.0,114.0,143.0,287.0,594.0
4replicas_scenario1_100rps,4,Baseline1,100,94.51,387.47,315.0,480.0,725.0,1410.0,2029.9999999999998
4replicas_scenario2_100rps,4,1_iBench_CPU_pod,100,94.51,930.0,849.0,1240.0,1610.0,2380.0,2870.0
4replicas_scenario3_100rps,4,2_iBench_CPU_pods,100,95.02,186.96,82.0,125.0,214.0,3390.0,4240.0
4replicas_scenario4_100rps,4,4_iBench_CPU_pods,100,95.02,269.51,73.0,125.0,735.0,2850.0,4910.0
4replicas_scenario5_100rps,4,8_iBench_CPU_pods,100,95.02,298.12,55.0,95.0,1190.0,3340.0,4150.0
4replicas_scenario6_100rps,4,1_stress-ng_l3_pod,100,94.51,764.25,644.0,1010.0,1530.0,2290.0,2880.0
4replicas_scenario7_100rps,4,2_stress-ng_l3_pods,100,94.51,636.4,472.0,798.0,1330.0,2450.0,3440.0
4replicas_scenario8_100rps,4,4_stress-ng_l3_pods,100,94.51,729.78,594.0,990.0,1400.0,2660.0,3880.0
4replicas_scenario9_100rps,4,8_stress-ng_l3_pods,100,95.02,193.09,120.0,163.0,262.0,1790.0,5330.0
4replicas_scenario10_100rps,4,1_iBench_memBW_pod,100,95.02,89.19,69.0,91.0,154.0,313.0,542.0
4replicas_scenario11_100rps,4,2_iBench_memBW_pods,100,95.02,79.66,70.0,87.0,110.0,252.0,488.0
4replicas_scenario12_100rps,4,4_iBench_memBW_pods,100,94.52,653.03,456.0,796.0,1310.0,3090.0,4700.0
4replicas_scenario13_100rps,4,8_iBench_memBW_pods,100,95.02,392.23,138.0,236.0,1250.0,3360.0,5320.0
4replicas_scenario0_500rps,4,Baseline0,500,494.99,135.49,82.0,128.0,185.0,1350.0,4290.0
4replicas_scenario1_500rps,4,Baseline1,500,482.64,410.06,318.0,526.0,850.0,1400.0,2350.0
4replicas_scenario2_500rps,4,1_iBench_CPU_pod,500,495.0,94.05,62.0,76.0,112.0,950.0,3630.0
4replicas_scenario3_500rps,4,2_iBench_CPU_pods,500,495.0,167.14,80.0,124.0,215.0,2180.0,5830.0
4replicas_scenario4_500rps,4,4_iBench_CPU_pods,500,495.01,334.06,79.0,141.0,1150.0,3440.0,6820.0
4replicas_scenario5_500rps,4,8_iBench_CPU_pods,500,482.6,1550.0,835.0,2350.0,3930.0,7290.0,10300.0
4replicas_scenario6_500rps,4,1_stress-ng_l3_pod,500,482.6,485.76,374.0,619.0,980.0,1760.0,3310.0
4replicas_scenario7_500rps,4,2_stress-ng_l3_pods,500,482.6,930.0,728.0,1230.0,1900.0,3360.0,9080.0
4replicas_scenario8_500rps,4,4_stress-ng_l3_pods,500,495.0,116.21,95.0,126.0,173.0,438.0,3460.0
4replicas_scenario9_500rps,4,8_stress-ng_l3_pods,500,482.63,1110.0,822.0,1460.0,2280.0,5330.0,9850.0
4replicas_scenario10_500rps,4,1_iBench_memBW_pod,500,495.01,112.21,78.0,119.0,187.0,609.0,1600.0
4replicas_scenario11_500rps,4,2_iBench_memBW_pods,500,482.71,667.3,553.0,940.0,1280.0,1980.0,5410.0
4replicas_scenario12_500rps,4,4_iBench_memBW_pods,500,495.0,102.78,80.0,103.0,156.0,421.0,3710.0
4replicas_scenario13_500rps,4,8_iBench_memBW_pods,500,494.99,411.26,134.0,257.0,1380.0,3510.0,5250.0
4replicas_scenario0_900rps,4,Baseline0,900,894.99,125.08,72.0,111.0,172.0,1490.0,4610.0
4replicas_scenario1_900rps,4,Baseline1,900,872.61,497.61,370.0,644.0,1040.0,1890.0,3500.0
4replicas_scenario2_900rps,4,1_iBench_CPU_pod,900,894.99,130.81,76.0,120.0,171.0,1410.0,5730.0
4replicas_scenario3_900rps,4,2_iBench_CPU_pods,900,872.59,900.0,567.0,1150.0,2070.0,4380.0,11170.0
4replicas_scenario4_900rps,4,4_iBench_CPU_pods,900,872.72,970.0,581.0,1240.0,2330.0,4600.0,8620.0
4replicas_scenario5_900rps,4,8_iBench_CPU_pods,900,895.0,286.64,54.0,113.0,980.0,3320.0,5750.0
4replicas_scenario6_900rps,4,1_stress-ng_l3_pod,900,895.0,94.0,73.0,100.0,145.0,397.0,2650.0
4replicas_scenario7_900rps,4,2_stress-ng_l3_pods,900,872.56,608.8,431.0,771.0,1260.0,2690.0,5320.0
4replicas_scenario8_900rps,4,4_stress-ng_l3_pods,900,894.99,135.99,99.0,136.0,204.0,695.0,3780.0
4replicas_scenario9_900rps,4,8_stress-ng_l3_pods,900,895.02,273.15,150.0,229.0,495.0,2440.0,6010.0
4replicas_scenario10_900rps,4,1_iBench_memBW_pod,900,894.98,104.72,72.0,102.0,189.0,539.0,2730.0
4replicas_scenario11_900rps,4,2_iBench_memBW_pods,900,894.98,97.44,77.0,106.0,146.0,365.0,2710.0
4replicas_scenario12_900rps,4,4_iBench_memBW_pods,900,894.98,119.87,86.0,114.0,176.0,669.0,4180.0
4replicas_scenario13_900rps,4,8_iBench_memBW_pods,900,872.57,920.0,525.0,1200.0,2280.0,4700.0,9830.0
4replicas_scenario0_1300rps,4,Baseline0,1300,1262.54,782.65,671.0,1040.0,1440.0,2510.0,6840.0
4replicas_scenario1_1300rps,4,Baseline1,1300,1293.85,79.01,69.0,80.0,107.0,292.0,1640.0
4replicas_scenario2_1300rps,4,1_iBench_CPU_pod,1300,1262.58,795.73,602.0,980.0,1560.0,3650.0,7360.0
4replicas_scenario3_1300rps,4,2_iBench_CPU_pods,1300,1293.85,125.08,72.0,106.0,157.0,1560.0,5380.0
4replicas_scenario4_1300rps,4,4_iBench_CPU_pods,1300,1293.83,304.36,79.0,140.0,880.0,3350.0,6690.0
4replicas_scenario5_1300rps,4,8_iBench_CPU_pods,1300,1293.78,285.09,69.0,131.0,636.0,3440.0,10860.0
4replicas_scenario6_1300rps,4,1_stress-ng_l3_pod,1300,1262.56,880.0,791.0,1160.0,1560.0,2550.0,4550.0
4replicas_scenario7_1300rps,4,2_stress-ng_l3_pods,1300,1262.64,665.03,510.0,850.0,1310.0,2630.0,4520.0
4replicas_scenario8_1300rps,4,4_stress-ng_l3_pods,1300,1293.83,135.6,104.0,140.0,197.0,565.0,5100.0
4replicas_scenario9_1300rps,4,8_stress-ng_l3_pods,1300,1293.81,247.37,143.0,223.0,451.0,2080.0,6520.0
4replicas_scenario10_1300rps,4,1_iBench_memBW_pod,1300,1262.59,590.23,469.0,775.0,1160.0,2009.9999999999998,4220.0
4replicas_scenario11_1300rps,4,2_iBench_memBW_pods,1300,1293.83,99.61,79.0,104.0,151.0,381.0,2800.0
4replicas_scenario12_1300rps,4,4_iBench_memBW_pods,1300,1293.81,121.9,89.0,118.0,187.0,598.0,6300.0
4replicas_scenario13_1300rps,4,8_iBench_memBW_pods,1300,1262.55,742.11,438.0,838.0,1730.0,4150.0,8130.000000000001
4replicas_scenario0_1700rps,4,Baseline0,1700,1692.93,105.99,74.0,90.0,128.0,930.0,5220.0
4replicas_scenario1_1700rps,4,Baseline1,1700,1652.52,830.85,716.0,1140.0,1500.0,2390.0,3380.0
4replicas_scenario2_1700rps,4,1_iBench_CPU_pod,1700,1692.89,133.12,74.0,122.0,184.0,1530.0,3970.0
4replicas_scenario3_1700rps,4,2_iBench_CPU_pods,1700,1692.9,275.21,135.0,205.0,417.0,2810.0,6980.0
4replicas_scenario4_1700rps,4,4_iBench_CPU_pods,1700,1692.92,308.74,83.0,149.0,920.0,3340.0,9850.0
4replicas_scenario5_1700rps,4,8_iBench_CPU_pods,1700,1652.77,1110.0,556.0,1490.0,2940.0,5330.0,23120.0
4replicas_scenario6_1700rps,4,1_stress-ng_l3_pod,1700,1652.59,530.07,422.0,681.0,1070.0,1980.0,3990.0
4replicas_scenario7_1700rps,4,2_stress-ng_l3_pods,1700,1692.92,99.09,82.0,104.0,148.0,320.0,3370.0
4replicas_scenario8_1700rps,4,4_stress-ng_l3_pods,1700,1692.88,168.33,121.0,170.0,277.0,990.0,4320.0
4replicas_scenario9_1700rps,4,8_stress-ng_l3_pods,1700,1692.92,258.84,150.0,244.0,472.0,2120.0,6990.0
4replicas_scenario10_1700rps,4,1_iBench_memBW_pod,1700,1692.93,91.57,72.0,90.0,134.0,332.0,3960.0
4replicas_scenario11_1700rps,4,2_iBench_memBW_pods,1700,1692.94,91.45,76.0,93.0,133.0,295.0,2810.0
4replicas_scenario12_1700rps,4,4_iBench_memBW_pods,1700,1692.93,119.42,88.0,119.0,188.0,516.0,4510.0
4replicas_scenario13_1700rps,4,8_iBench_memBW_pods,1700,1652.52,784.0,490.0,910.0,1720.0,4230.0,16010.000000000002
4replicas_scenario0_2100rps,4,Baseline0,2100,2042.55,725.36,600.0,980.0,1340.0,2450.0,14880.0
4replicas_scenario1_2100rps,4,Baseline1,2100,2042.51,572.95,472.0,745.0,1110.0,1910.0,4000.0
4replicas_scenario2_2100rps,4,1_iBench_CPU_pod,2100,2092.11,147.0,88.0,138.0,226.0,1440.0,4800.0
4replicas_scenario3_2100rps,4,2_iBench_CPU_pods,2100,2092.08,159.88,90.0,136.0,220.0,1910.0,5040.0
4replicas_scenario4_2100rps,4,4_iBench_CPU_pods,2100,2042.54,668.76,365.0,724.0,1670.0,3860.0,8970.0
4replicas_scenario5_2100rps,4,8_iBench_CPU_pods,2100,2092.07,306.49,89.0,174.0,774.0,3080.0,100990.0
4replicas_scenario6_2100rps,4,1_stress-ng_l3_pod,2100,2092.07,85.07,74.0,93.0,123.0,223.0,2830.0
4replicas_scenario7_2100rps,4,2_stress-ng_l3_pods,2100,2092.04,100.06,83.0,106.0,149.0,358.0,2840.0
4replicas_scenario8_2100rps,4,4_stress-ng_l3_pods,2100,2092.09,172.08,125.0,180.0,296.0,850.0,3880.0
4replicas_scenario9_2100rps,4,8_stress-ng_l3_pods,2100,2042.59,920.0,667.0,1180.0,1860.0,4160.0,8340.0
4replicas_scenario10_2100rps,4,1_iBench_memBW_pod,2100,2092.06,78.86,69.0,83.0,109.0,206.0,3580.0
4replicas_scenario11_2100rps,4,2_iBench_memBW_pods,2100,2092.11,87.63,75.0,92.0,124.0,254.0,3530.0
4replicas_scenario12_2100rps,4,4_iBench_memBW_pods,2100,2092.12,181.93,90.0,138.0,244.0,2360.0,7100.0
4replicas_scenario13_2100rps,4,8_iBench_memBW_pods,2100,2042.49,725.09,423.0,778.0,1670.0,4210.0,10810.0
4replicas_scenario0_2500rps,4,Baseline0,2500,2490.99,119.81,79.0,102.0,182.0,980.0,8450.0
4replicas_scenario1_2500rps,4,Baseline1,2500,2490.96,79.15,72.0,86.0,109.0,173.0,1530.0
4replicas_scenario2_2500rps,4,1_iBench_CPU_pod,2500,2432.5,910.0,727.0,1150.0,1730.0,3710.0,8109.999999999999
4replicas_scenario3_2500rps,4,2_iBench_CPU_pods,2500,2490.83,142.43,85.0,137.0,211.0,1410.0,4019.9999999999995
4replicas_scenario4_2500rps,4,4_iBench_CPU_pods,2500,2490.93,243.78,86.0,155.0,356.0,2860.0,7310.0
4replicas_scenario5_2500rps,4,8_iBench_CPU_pods,2500,2432.64,1270.0,701.0,1890.0,3180.0,5710.0,10540.0
4replicas_scenario6_2500rps,4,1_stress-ng_l3_pod,2500,2433.03,434.24,352.0,571.0,786.0,1450.0,4450.0
4replicas_scenario7_2500rps,4,2_stress-ng_l3_pods,2500,2490.9,108.16,88.0,118.0,171.0,344.0,2860.0
4replicas_scenario8_2500rps,4,4_stress-ng_l3_pods,2500,2432.61,641.65,506.0,798.0,1210.0,2410.0,6860.0
4replicas_scenario9_2500rps,4,8_stress-ng_l3_pods,2500,2432.48,671.08,449.0,774.0,1370.0,3730.0,9340.0
4replicas_scenario10_2500rps,4,1_iBench_memBW_pod,2500,2432.54,430.45,337.0,532.0,821.0,1710.0,4310.0
4replicas_scenario11_2500rps,4,2_iBench_memBW_pods,2500,2490.96,95.68,76.0,100.0,141.0,335.0,5240.0
4replicas_scenario12_2500rps,4,4_iBench_memBW_pods,2500,2432.96,930.0,689.0,1160.0,1880.0,3860.0,9930.0
4replicas_scenario13_2500rps,4,8_iBench_memBW_pods,2500,2432.37,826.63,492.0,930.0,1930.0,4470.0,10520.0
5replicas_scenario0_100rps,5,Baseline0,100,95.02,90.35,71.0,105.0,143.0,313.0,689.0
5replicas_scenario1_100rps,5,Baseline1,100,94.52,399.63,300.0,498.0,825.0,1470.0,2000.0
5replicas_scenario2_100rps,5,1_iBench_CPU_pod,100,95.02,157.44,105.0,133.0,194.0,1880.0,7840.0
5replicas_scenario3_100rps,5,2_iBench_CPU_pods,100,94.51,1130.0,708.0,1390.0,2560.0,6560.0,11590.0
5replicas_scenario4_100rps,5,4_iBench_CPU_pods,100,95.02,332.22,79.0,133.0,1190.0,3250.0,7800.0
5replicas_scenario5_100rps,5,8_iBench_CPU_pods,100,95.02,278.94,62.0,133.0,900.0,2910.0,4540.0
5replicas_scenario6_100rps,5,1_stress-ng_l3_pod,100,95.02,123.65,99.0,135.0,197.0,534.0,1040.0
5replicas_scenario7_100rps,5,2_stress-ng_l3_pods,100,95.04,87.49,76.0,97.0,126.0,255.0,1400.0
5replicas_scenario8_100rps,5,4_stress-ng_l3_pods,100,95.02,134.72,112.0,148.0,202.0,496.0,3150.0
5replicas_scenario9_100rps,5,8_stress-ng_l3_pods,100,95.02,203.28,132.0,183.0,307.0,1760.0,4850.0
5replicas_scenario10_100rps,5,1_iBench_memBW_pod,100,94.51,342.09,266.0,438.0,689.0,1240.0,1890.0
5replicas_scenario11_100rps,5,2_iBench_memBW_pods,100,95.04,97.86,84.0,112.0,143.0,297.0,1400.0
5replicas_scenario12_100rps,5,4_iBench_memBW_pods,100,95.02,123.24,92.0,126.0,192.0,477.0,3930.0
5replicas_scenario13_100rps,5,8_iBench_memBW_pods,100,94.52,690.31,402.0,823.0,1590.0,3690.0,4970.0
5replicas_scenario0_500rps,5,Baseline0,500,482.54,780.5,622.0,1050.0,1540.0,3130.0,5860.0
5replicas_scenario1_500rps,5,Baseline1,500,495.0,92.89,73.0,115.0,145.0,276.0,2060.0
5replicas_scenario2_500rps,5,1_iBench_CPU_pod,500,495.01,164.02,99.0,134.0,225.0,2130.0,3840.0
5replicas_scenario3_500rps,5,2_iBench_CPU_pods,500,495.0,266.85,102.0,143.0,343.0,3320.0,6000.0
5replicas_scenario4_500rps,5,4_iBench_CPU_pods,500,495.01,335.16,74.0,131.0,1210.0,3400.0,8460.0
5replicas_scenario5_500rps,5,8_iBench_CPU_pods,500,495.01,271.79,61.0,104.0,663.0,3380.0,6090.0
5replicas_scenario6_500rps,5,1_stress-ng_l3_pod,500,495.03,106.55,89.0,121.0,161.0,358.0,1150.0
5replicas_scenario7_500rps,5,2_stress-ng_l3_pods,500,495.0,97.9,87.0,105.0,135.0,285.0,3930.0
5replicas_scenario8_500rps,5,4_stress-ng_l3_pods,500,495.0,190.6,107.0,158.0,322.0,1710.0,5210.0
5replicas_scenario9_500rps,5,8_stress-ng_l3_pods,500,482.56,1320.0,1040.0,1790.0,2740.0,5090.0,8840.0
5replicas_scenario10_500rps,5,1_iBench_memBW_pod,500,495.0,80.81,70.0,84.0,119.0,253.0,3390.0
5replicas_scenario11_500rps,5,2_iBench_memBW_pods,500,495.0,117.87,80.0,107.0,219.0,642.0,1510.0
5replicas_scenario12_500rps,5,4_iBench_memBW_pods,500,482.64,557.41,340.0,620.0,1260.0,3210.0,6320.0
5replicas_scenario13_500rps,5,8_iBench_memBW_pods,500,482.59,705.28,403.0,817.0,1700.0,4010.0,7640.0
5replicas_scenario0_900rps,5,Baseline0,900,872.58,695.34,530.0,960.0,1430.0,2620.0,5700.0
5replicas_scenario1_900rps,5,Baseline1,900,872.56,621.22,471.0,860.0,1300.0,2080.0,2910.0
5replicas_scenario2_900rps,5,1_iBench_CPU_pod,900,872.59,839.78,638.0,1110.0,1740.0,3310.0,7060.0
5replicas_scenario3_900rps,5,2_iBench_CPU_pods,900,894.98,212.17,76.0,119.0,241.0,2890.0,6640.0
5replicas_scenario4_900rps,5,4_iBench_CPU_pods,900,873.07,930.0,557.0,1160.0,2140.0,5320.0,9410.0
5replicas_scenario5_900rps,5,8_iBench_CPU_pods,900,895.0,249.73,60.0,86.0,451.0,3290.0,6090.0
5replicas_scenario6_900rps,5,1_stress-ng_l3_pod,900,894.98,94.98,81.0,108.0,145.0,273.0,1510.0
5replicas_scenario7_900rps,5,2_stress-ng_l3_pods,900,872.89,678.63,473.0,900.0,1470.0,2930.0,4600.0
5replicas_scenario8_900rps,5,4_stress-ng_l3_pods,900,872.59,766.08,536.0,1020.0,1620.0,3380.0,7770.0
5replicas_scenario9_900rps,5,8_stress-ng_l3_pods,900,872.62,1050.0,708.0,1350.0,2330.0,4830.0,11130.0
5replicas_scenario10_900rps,5,1_iBench_memBW_pod,900,894.98,76.59,69.0,81.0,102.0,216.0,2460.0
5replicas_scenario11_900rps,5,2_iBench_memBW_pods,900,894.99,80.67,71.0,85.0,112.0,235.0,2260.0
5replicas_scenario12_900rps,5,4_iBench_memBW_pods,900,872.58,480.93,315.0,578.0,1050.0,2550.0,4490.0
5replicas_scenario13_900rps,5,8_iBench_memBW_pods,900,894.95,387.99,131.0,232.0,1280.0,3450.0,7910.0
5replicas_scenario0_1300rps,5,Baseline0,1300,1262.52,834.98,735.0,1090.0,1490.0,2690.0,7530.0
5replicas_scenario1_1300rps,5,Baseline1,1300,1293.84,70.19,67.0,74.0,85.0,135.0,2450.0
5replicas_scenario2_1300rps,5,1_iBench_CPU_pod,1300,1262.55,745.01,564.0,950.0,1420.0,3360.0,6730.0
5replicas_scenario3_1300rps,5,2_iBench_CPU_pods,1300,1293.81,192.93,78.0,124.0,218.0,2830.0,5350.0
5replicas_scenario4_1300rps,5,4_iBench_CPU_pods,1300,1293.84,310.0,81.0,147.0,970.0,3320.0,10640.0
5replicas_scenario5_1300rps,5,8_iBench_CPU_pods,1300,1293.86,221.09,67.0,103.0,217.0,2980.0,12030.0
5replicas_scenario6_1300rps,5,1_stress-ng_l3_pod,1300,1293.83,106.0,86.0,120.0,161.0,380.0,2560.0
5replicas_scenario7_1300rps,5,2_stress-ng_l3_pods,1300,1293.86,101.42,88.0,107.0,150.0,322.0,2620.0
5replicas_scenario8_1300rps,5,4_stress-ng_l3_pods,1300,1293.85,139.55,110.0,148.0,203.0,546.0,3780.0
5replicas_scenario9_1300rps,5,8_stress-ng_l3_pods,1300,1293.8,224.57,142.0,211.0,388.0,1790.0,5940.0
5replicas_scenario10_1300rps,5,1_iBench_memBW_pod,1300,1262.55,625.37,510.0,826.0,1200.0,2020.0,3380.0
