System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-06-18,03:34:23.972,0.82,1.84,85.02,2.93,0.85,1.63,32.66,1.37,66.44,0.00,97.68,0.04
2025-06-18,03:34:28.972,0.79,1.56,87.20,2.58,0.65,1.58,31.63,1.31,66.21,0.00,97.48,0.07
2025-06-18,03:34:33.973,0.81,1.71,82.53,2.63,0.63,1.62,32.34,1.32,67.29,0.00,98.20,0.03
2025-06-18,03:34:38.973,0.80,1.68,86.07,2.59,0.66,1.59,31.81,1.35,65.17,0.00,97.04,0.10
2025-06-18,03:34:43.972,0.78,1.76,81.71,2.62,0.67,1.56,31.26,1.26,66.86,0.00,97.85,0.06
2025-06-18,03:34:48.974,0.82,1.75,83.27,2.67,0.69,1.65,32.93,1.35,65.54,0.00,97.19,0.08
2025-06-18,03:34:53.973,0.78,1.76,83.26,2.56,0.63,1.57,31.40,1.37,66.10,0.00,97.87,0.06
2025-06-18,03:34:58.974,0.78,1.74,79.28,2.68,0.58,1.56,31.23,1.31,65.99,0.00,97.21,0.07
2025-06-18,03:35:03.972,0.79,1.85,81.51,2.67,0.56,1.57,31.46,1.30,65.58,0.00,97.79,0.05
