Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
4replicas_scenario12_500rps,4,2_iBench_CPU_pods,12,500,500.003649509971,0.12,0.088,0.0,0.123,0.155,1.27,4.418,0
4replicas_scenario13_500rps,4,3_iBench_CPU_pods,13,500,500.004024837954,0.151,0.092,0.0,0.164,0.198,2.22,5.134,0
4replicas_scenario14_500rps,4,4_iBench_CPU_pods,14,500,500.00265105572277,0.174,0.093,0.0,0.16,0.235,2.506,6.693,0
4replicas_scenario21_500rps,4,1_stress-ng_l3_pod,21,500,500.00486772516683,0.118,0.114,0.0,0.156,0.174,0.248,2.976,0
4replicas_scenario22_500rps,4,2_stress-ng_l3_pods,22,500,500.0010981551897,0.221,0.146,0.0,0.445,0.514,0.632,2.91,0
4replicas_scenario23_500rps,4,3_stress-ng_l3_pods,23,500,500.0048411357616,0.342,0.303,0.0,0.593,0.748,1.689,4.625,0
4replicas_scenario24_500rps,4,4_stress-ng_l3_pods,24,500,500.0050025361613,0.586,0.471,0.0,1.047,1.626,2.579,5.506,0
4replicas_scenario31_500rps,4,1_iBench_memBW_pod,31,500,500.00538503577434,0.097,0.091,0.0,0.121,0.134,0.182,3.179,0
4replicas_scenario32_500rps,4,2_iBench_memBW_pods,32,500,500.0045156907825,0.112,0.097,0.0,0.167,0.192,0.288,4.037,0
4replicas_scenario33_500rps,4,3_iBench_memBW_pods,33,500,500.00411792558106,0.12,0.106,0.0,0.174,0.199,0.273,2.937,0
4replicas_scenario34_500rps,4,4_iBench_memBW_pods,34,500,500.00431885119355,0.181,0.116,0.0,0.226,0.314,1.843,6.15,0
4replicas_scenario0_1000rps,4,Baseline0,0,1000,999.9998168434605,0.09,0.086,0.0,0.103,0.114,0.146,2.979,0
4replicas_scenario1_1000rps,4,Baseline1,1,1000,1000.0028314302391,0.089,0.086,0.0,0.103,0.114,0.149,3.461,0
4replicas_scenario2_1000rps,4,Baseline2,2,1000,1000.0030242702574,0.088,0.084,0.0,0.101,0.11,0.143,3.549,0
4replicas_scenario11_1000rps,4,1_iBench_CPU_pod,11,1000,1000.005803178121,0.1,0.085,0.0,0.104,0.113,0.316,4.355,0
4replicas_scenario12_1000rps,4,2_iBench_CPU_pods,12,1000,1000.0058425452462,0.111,0.086,0.0,0.105,0.117,0.9,5.817,0
4replicas_scenario13_1000rps,4,3_iBench_CPU_pods,13,1000,1000.002434622594,0.138,0.086,0.0,0.109,0.138,2.16,5.247,0
4replicas_scenario14_1000rps,4,4_iBench_CPU_pods,14,1000,1000.0012901016644,0.166,0.088,0.0,0.138,0.223,2.533,6.954,0
4replicas_scenario21_1000rps,4,1_stress-ng_l3_pod,21,1000,1000.0034232950522,0.111,0.104,0.0,0.148,0.162,0.216,4.088,0
4replicas_scenario22_1000rps,4,2_stress-ng_l3_pods,22,1000,1000.002932947491,0.153,0.129,0.0,0.238,0.364,0.492,3.661,0
4replicas_scenario23_1000rps,4,3_stress-ng_l3_pods,23,1000,1000.0018925313594,0.309,0.222,0.0,0.546,0.772,1.684,4.825,0
4replicas_scenario24_1000rps,4,4_stress-ng_l3_pods,24,1000,1000.0019559093812,0.492,0.379,0.0,0.849,1.435,2.52,8.328,0
4replicas_scenario31_1000rps,4,1_iBench_memBW_pod,31,1000,1000.0035083789753,0.093,0.089,0.0,0.115,0.126,0.158,3.442,0
4replicas_scenario32_1000rps,4,2_iBench_memBW_pods,32,1000,1000.0014924355606,0.101,0.092,0.0,0.134,0.156,0.223,3.631,0
4replicas_scenario33_1000rps,4,3_iBench_memBW_pods,33,1000,1000.0023219331691,0.137,0.096,0.0,0.168,0.215,1.458,5.639,0
4replicas_scenario34_1000rps,4,4_iBench_memBW_pods,34,1000,1000.0030463315022,0.114,0.103,0.0,0.153,0.175,0.254,4.618,0
4replicas_scenario0_1500rps,4,Baseline0,0,1500,1500.0069301869064,0.086,0.084,0.0,0.102,0.109,0.138,3.659,0
4replicas_scenario1_1500rps,4,Baseline1,1,1500,1500.004811307099,0.086,0.084,0.0,0.102,0.11,0.137,3.37,0
4replicas_scenario2_1500rps,4,Baseline2,2,1500,1500.0021260030132,0.086,0.084,0.0,0.101,0.108,0.14,3.672,0
4replicas_scenario11_1500rps,4,1_iBench_CPU_pod,11,1500,1500.0021295886886,0.095,0.084,0.0,0.105,0.116,0.178,3.894,0
4replicas_scenario12_1500rps,4,2_iBench_CPU_pods,12,1500,1500.003824634752,0.104,0.085,0.0,0.107,0.125,0.292,6.174,0
4replicas_scenario13_1500rps,4,3_iBench_CPU_pods,13,1500,1500.006450494406,0.117,0.087,0.0,0.133,0.167,1.086,7.358,0
4replicas_scenario14_1500rps,4,4_iBench_CPU_pods,14,1500,1500.0055809040975,0.183,0.099,0.0,0.219,0.335,2.162,8.365,0
4replicas_scenario21_1500rps,4,1_stress-ng_l3_pod,21,1500,1500.0029017858053,0.108,0.102,0.0,0.143,0.158,0.214,2.864,0
4replicas_scenario22_1500rps,4,2_stress-ng_l3_pods,22,1500,1499.9988938104682,0.254,0.189,0.0,0.502,0.597,0.794,6.035,0
4replicas_scenario23_1500rps,4,3_stress-ng_l3_pods,23,1500,1500.0046766194819,0.317,0.206,0.0,0.582,0.782,1.746,8.621,0
4replicas_scenario24_1500rps,4,4_stress-ng_l3_pods,24,1500,1499.99934592493,0.536,0.418,0.0,1.023,1.592,2.575,8.02,0
4replicas_scenario31_1500rps,4,1_iBench_memBW_pod,31,1500,1500.001682735898,0.09,0.086,0.0,0.109,0.118,0.154,3.002,0
4replicas_scenario32_1500rps,4,2_iBench_memBW_pods,32,1500,1500.0043897211797,0.102,0.09,0.0,0.143,0.179,0.254,5.414,0
4replicas_scenario33_1500rps,4,3_iBench_memBW_pods,33,1500,1500.005285868627,0.131,0.094,0.0,0.162,0.213,1.25,6.213,0
4replicas_scenario34_1500rps,4,4_iBench_memBW_pods,34,1500,1500.0022085308758,0.114,0.099,0.0,0.161,0.193,0.284,6.199,0
4replicas_scenario0_2000rps,4,Baseline0,0,2000,2000.001576679021,0.087,0.084,0.0,0.105,0.113,0.144,3.612,0
4replicas_scenario1_2000rps,4,Baseline1,1,2000,2000.0040038635816,0.087,0.084,0.0,0.104,0.113,0.144,3.302,0
4replicas_scenario2_2000rps,4,Baseline2,2,2000,2000.0025134809364,0.088,0.084,0.0,0.105,0.115,0.177,2.596,0
4replicas_scenario11_2000rps,4,1_iBench_CPU_pod,11,2000,2000.0110003160585,0.098,0.085,0.0,0.109,0.124,0.216,6.062,0
4replicas_scenario12_2000rps,4,2_iBench_CPU_pods,12,2000,2000.0005530223752,0.11,0.085,0.0,0.118,0.142,0.888,6.229,0
4replicas_scenario13_2000rps,4,3_iBench_CPU_pods,13,2000,2000.0021565527602,0.186,0.139,0.0,0.241,0.329,1.835,6.298,0
4replicas_scenario14_2000rps,4,4_iBench_CPU_pods,14,2000,2000.0025033586887,0.14,0.087,0.0,0.139,0.184,1.908,6.89,0
4replicas_scenario21_2000rps,4,1_stress-ng_l3_pod,21,2000,2000.013207087213,0.11,0.105,0.0,0.146,0.163,0.233,2.757,0
4replicas_scenario22_2000rps,4,2_stress-ng_l3_pods,22,2000,2000.0107762580635,0.229,0.141,0.0,0.496,0.605,0.851,5.954,0
4replicas_scenario23_2000rps,4,3_stress-ng_l3_pods,23,2000,2000.0119169043392,0.347,0.191,0.0,0.698,0.986,1.992,5.478,0
4replicas_scenario24_2000rps,4,4_stress-ng_l3_pods,24,2000,2000.0015586055442,0.544,0.436,0.0,0.977,1.447,2.373,7.57,0
4replicas_scenario31_2000rps,4,1_iBench_memBW_pod,31,2000,2000.002060091011,0.092,0.087,0.0,0.113,0.126,0.181,3.328,0
4replicas_scenario32_2000rps,4,2_iBench_memBW_pods,32,2000,2000.002608736736,0.106,0.091,0.0,0.152,0.193,0.29,4.582,0
4replicas_scenario33_2000rps,4,3_iBench_memBW_pods,33,2000,2000.001194200713,0.23,0.173,0.0,0.301,0.441,2.019,6.324,0
4replicas_scenario34_2000rps,4,4_iBench_memBW_pods,34,2000,2000.0046941110172,0.133,0.1,0.0,0.182,0.232,0.953,5.534,0
4replicas_scenario0_2500rps,4,Baseline0,0,2500,2500.014390846727,0.089,0.087,0.0,0.109,0.118,0.15,3.004,0
4replicas_scenario1_2500rps,4,Baseline1,1,2500,2500.004877565072,0.089,0.086,0.0,0.108,0.118,0.149,2.826,0
4replicas_scenario2_2500rps,4,Baseline2,2,2500,2500.005943000239,0.09,0.087,0.0,0.11,0.12,0.152,3.394,0
4replicas_scenario11_2500rps,4,1_iBench_CPU_pod,11,2500,2500.005285134029,0.1,0.088,0.0,0.116,0.133,0.236,4.872,0
4replicas_scenario12_2500rps,4,2_iBench_CPU_pods,12,2500,2500.001495875895,0.111,0.088,0.0,0.129,0.161,0.455,4.266,0
4replicas_scenario13_2500rps,4,3_iBench_CPU_pods,13,2500,2499.9998591802505,0.134,0.093,0.0,0.177,0.224,1.287,5.647,0
4replicas_scenario14_2500rps,4,4_iBench_CPU_pods,14,2500,2499.999101651104,0.199,0.136,0.0,0.266,0.414,1.952,7.033,0
4replicas_scenario21_2500rps,4,1_stress-ng_l3_pod,21,2500,2500.0008789189287,0.117,0.108,0.0,0.165,0.193,0.278,3.517,0
4replicas_scenario22_2500rps,4,2_stress-ng_l3_pods,22,2500,2500.0161325624367,0.157,0.129,0.0,0.214,0.319,0.639,4.356,0
4replicas_scenario23_2500rps,4,3_stress-ng_l3_pods,23,2500,2499.9978994090957,0.374,0.237,0.0,0.755,1.04,2.001,7.356,0
4replicas_scenario24_2500rps,4,4_stress-ng_l3_pods,24,2500,2500.011261897954,0.565,0.418,0.0,1.18,1.673,2.631,8.754,0
4replicas_scenario31_2500rps,4,1_iBench_memBW_pod,31,2500,2500.0038164726407,0.095,0.09,0.0,0.119,0.134,0.185,2.724,0
4replicas_scenario32_2500rps,4,2_iBench_memBW_pods,32,2500,2500.0020718118767,0.105,0.093,0.0,0.141,0.174,0.296,6.453,0
4replicas_scenario33_2500rps,4,3_iBench_memBW_pods,33,2500,2500.0041048075286,0.155,0.1,0.0,0.225,0.32,1.505,7.128,0
4replicas_scenario34_2500rps,4,4_iBench_memBW_pods,34,2500,2500.013177958352,0.143,0.104,0.0,0.201,0.256,1.024,4.996,0
4replicas_scenario0_3000rps,4,Baseline0,0,3000,3000.0039400735823,0.09,0.085,0.0,0.113,0.125,0.168,2.764,0
4replicas_scenario1_3000rps,4,Baseline1,1,3000,3000.0047455139716,0.09,0.085,0.0,0.113,0.125,0.168,2.61,0
4replicas_scenario2_3000rps,4,Baseline2,2,3000,3000.0036135732917,0.09,0.085,0.0,0.113,0.125,0.169,3.174,0
4replicas_scenario11_3000rps,4,1_iBench_CPU_pod,11,3000,3000.0047234304866,0.102,0.087,0.0,0.126,0.15,0.294,5.075,0
4replicas_scenario12_3000rps,4,2_iBench_CPU_pods,12,3000,3000.0047972910047,0.117,0.088,0.0,0.138,0.175,0.925,5.834,0
4replicas_scenario13_3000rps,4,3_iBench_CPU_pods,13,3000,3000.0043504779774,0.129,0.091,0.0,0.161,0.208,1.269,4.628,0
4replicas_scenario14_3000rps,4,4_iBench_CPU_pods,14,3000,3000.0037317866204,0.212,0.153,0.0,0.301,0.451,1.843,6.638,0
4replicas_scenario21_3000rps,4,1_stress-ng_l3_pod,21,3000,3000.005420314275,0.12,0.111,0.0,0.172,0.2,0.295,3.839,0
4replicas_scenario22_3000rps,4,2_stress-ng_l3_pods,22,3000,2999.9947197079614,0.216,0.143,0.0,0.47,0.644,0.973,10.639,0
4replicas_scenario23_3000rps,4,3_stress-ng_l3_pods,23,3000,3000.018583636258,0.406,0.281,0.0,0.815,1.085,2.028,7.349,0
4replicas_scenario24_3000rps,4,4_stress-ng_l3_pods,24,3000,2999.9767562786915,0.599,0.429,0.0,1.303,1.794,2.773,9.239,0
4replicas_scenario31_3000rps,4,1_iBench_memBW_pod,31,3000,3000.0063751864645,0.096,0.089,0.0,0.125,0.143,0.206,3.262,0
4replicas_scenario32_3000rps,4,2_iBench_memBW_pods,32,3000,3000.003518621754,0.106,0.095,0.0,0.142,0.165,0.29,4.352,0
4replicas_scenario33_3000rps,4,3_iBench_memBW_pods,33,3000,3000.004237543902,0.112,0.098,0.0,0.152,0.183,0.332,4.064,0
4replicas_scenario34_3000rps,4,4_iBench_memBW_pods,34,3000,3000.0007364293224,0.162,0.108,0.0,0.23,0.322,1.549,5.602,0
4replicas_scenario0_3500rps,4,Baseline0,0,3500,3500.0058923452925,0.091,0.084,0.0,0.117,0.131,0.19,3.266,0
4replicas_scenario1_3500rps,4,Baseline1,1,3500,3500.005773791743,0.091,0.084,0.0,0.117,0.132,0.189,3.272,0
4replicas_scenario2_3500rps,4,Baseline2,2,3500,3500.006814207416,0.091,0.085,0.0,0.118,0.132,0.19,3.178,0
4replicas_scenario11_3500rps,4,1_iBench_CPU_pod,11,3500,3500.004936759244,0.108,0.088,0.0,0.142,0.185,0.379,5.092,0
4replicas_scenario12_3500rps,4,2_iBench_CPU_pods,12,3500,3500.004061967711,0.115,0.088,0.0,0.147,0.188,0.503,5.59,0
4replicas_scenario13_3500rps,4,3_iBench_CPU_pods,13,3500,3500.022269892461,0.14,0.094,0.0,0.2,0.266,1.281,4.565,0
4replicas_scenario14_3500rps,4,4_iBench_CPU_pods,14,3500,3500.006478118374,0.228,0.156,0.0,0.338,0.551,2.027,8.051,0
4replicas_scenario21_3500rps,4,1_stress-ng_l3_pod,21,3500,3500.003455689523,0.124,0.111,0.0,0.186,0.219,0.335,3.203,0
4replicas_scenario22_3500rps,4,2_stress-ng_l3_pods,22,3500,3500.0036033509323,0.2,0.146,0.0,0.357,0.554,0.934,4.849,0
4replicas_scenario23_3500rps,4,3_stress-ng_l3_pods,23,3500,3500.015148922078,0.412,0.305,0.0,0.821,1.026,1.774,9.124,0
4replicas_scenario24_3500rps,4,4_stress-ng_l3_pods,24,3500,3499.9883837764364,0.591,0.427,0.0,1.239,1.697,2.664,15.79,0
4replicas_scenario31_3500rps,4,1_iBench_memBW_pod,31,3500,3499.9877673038927,0.099,0.089,0.0,0.134,0.154,0.233,3.42,0
4replicas_scenario32_3500rps,4,2_iBench_memBW_pods,32,3500,3500.0055753111424,0.113,0.095,0.0,0.162,0.208,0.38,4.57,0
4replicas_scenario33_3500rps,4,3_iBench_memBW_pods,33,3500,3500.003661101308,0.117,0.1,0.0,0.165,0.204,0.375,3.888,0
4replicas_scenario34_3500rps,4,4_iBench_memBW_pods,34,3500,3500.0048831334257,0.187,0.124,0.0,0.294,0.412,1.622,7.018,0
4replicas_scenario0_4000rps,4,Baseline0,0,4000,4000.0214605373603,0.102,0.089,0.0,0.143,0.177,0.319,3.463,0
4replicas_scenario1_4000rps,4,Baseline1,1,4000,4000.005304407034,0.095,0.087,0.0,0.126,0.142,0.21,3.121,0
4replicas_scenario2_4000rps,4,Baseline2,2,4000,4000.0041364931662,0.096,0.088,0.0,0.127,0.144,0.212,3.523,0
4replicas_scenario11_4000rps,4,1_iBench_CPU_pod,11,4000,4000.002491201552,0.107,0.089,0.0,0.138,0.17,0.395,3.879,0
4replicas_scenario12_4000rps,4,2_iBench_CPU_pods,12,4000,4000.000518356343,0.123,0.093,0.0,0.155,0.198,0.786,4.254,0
4replicas_scenario13_4000rps,4,3_iBench_CPU_pods,13,4000,4000.023842408781,0.216,0.162,0.0,0.34,0.492,1.618,7.029,0
4replicas_scenario14_4000rps,4,4_iBench_CPU_pods,14,4000,4000.013516067893,0.24,0.161,0.0,0.385,0.616,1.975,7.172,0
4replicas_scenario21_4000rps,4,1_stress-ng_l3_pod,21,4000,3999.9993212223376,0.129,0.114,0.0,0.201,0.239,0.363,4.295,0
4replicas_scenario22_4000rps,4,2_stress-ng_l3_pods,22,4000,4000.001759141437,0.172,0.145,0.0,0.257,0.321,0.613,3.917,0
4replicas_scenario23_4000rps,4,3_stress-ng_l3_pods,23,4000,3999.999255397036,0.425,0.267,0.0,0.895,1.221,2.201,8.652,0
4replicas_scenario24_4000rps,4,4_stress-ng_l3_pods,24,4000,3999.9695290543436,0.627,0.437,0.0,1.36,1.848,2.922,13.281,0
4replicas_scenario31_4000rps,4,1_iBench_memBW_pod,31,4000,3999.999084817347,0.109,0.094,0.0,0.156,0.191,0.339,3.829,0
4replicas_scenario32_4000rps,4,2_iBench_memBW_pods,32,4000,4000.0029021030864,0.111,0.099,0.0,0.158,0.184,0.283,3.029,0
4replicas_scenario33_4000rps,4,3_iBench_memBW_pods,33,4000,4000.024520661426,0.168,0.109,0.0,0.275,0.384,1.394,7.266,0
4replicas_scenario34_4000rps,4,4_iBench_memBW_pods,34,4000,3999.9993024184687,0.14,0.114,0.0,0.221,0.282,0.501,4.932,0
