System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-07-25,03:05:26.003,2.08,0.04,0.36,1.28,0.90,4.17,83.33,0.78,85.74,0.00,99.51,0.01
2025-07-25,03:05:28.004,1.84,0.06,0.58,1.66,1.16,3.69,73.75,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:05:30.004,1.86,0.05,0.56,1.60,1.16,3.72,74.45,0.93,99.07,0.00,100.00,0.00
2025-07-25,03:05:32.004,1.83,0.06,0.58,1.61,1.16,3.66,73.18,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:05:34.004,1.70,0.09,0.63,1.95,1.29,3.40,67.92,1.05,98.95,0.00,100.00,0.00
2025-07-25,03:05:36.007,1.85,0.06,0.56,1.63,1.07,3.69,73.83,0.98,99.02,0.00,100.00,0.00
2025-07-25,03:05:38.008,1.87,0.06,0.52,1.56,1.02,3.75,74.99,0.94,99.06,0.00,100.00,0.00
2025-07-25,03:05:40.008,1.92,0.06,0.51,1.59,1.03,3.84,76.71,0.92,99.08,0.00,100.00,0.00
2025-07-25,03:05:42.004,1.82,0.07,0.55,1.55,0.98,3.63,72.61,0.97,99.03,0.00,100.00,0.00
2025-07-25,03:05:44.004,1.84,0.06,0.55,1.52,1.00,3.68,73.58,0.95,99.05,0.00,100.00,0.00
2025-07-25,03:05:46.007,1.83,0.08,0.58,1.74,1.05,3.66,73.25,1.01,98.97,0.00,100.00,0.00
2025-07-25,03:05:48.004,1.85,0.06,0.55,1.65,1.04,3.70,73.91,0.97,99.03,0.00,100.00,0.00
2025-07-25,03:05:50.004,1.78,0.08,0.57,1.77,1.09,3.56,71.17,0.98,99.02,0.00,100.00,0.00
2025-07-25,03:05:52.004,1.83,0.07,0.56,1.54,1.01,3.65,73.05,0.98,99.02,0.00,100.00,0.00
2025-07-25,03:05:54.006,1.86,0.07,0.55,1.57,1.00,3.72,74.34,0.95,99.05,0.00,100.00,0.00
2025-07-25,03:05:56.004,1.86,0.06,0.53,1.70,1.07,3.71,74.22,0.94,99.06,0.00,100.00,0.00
2025-07-25,03:05:58.003,1.80,0.06,0.59,1.62,1.06,3.60,72.01,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:06:00.004,1.84,0.06,0.54,1.55,1.05,3.69,73.74,0.95,99.05,0.00,100.00,0.00
2025-07-25,03:06:02.008,1.80,0.08,0.59,1.62,1.04,3.59,71.90,1.00,99.00,0.00,100.00,0.00
2025-07-25,03:06:04.004,1.78,0.07,0.60,1.88,1.14,3.55,71.09,1.02,98.98,0.00,100.00,0.00
2025-07-25,03:06:06.003,1.88,0.06,0.52,1.54,0.98,3.76,75.10,0.92,99.08,0.00,100.00,0.00
2025-07-25,03:06:08.006,1.84,0.06,0.54,1.67,1.03,3.67,73.43,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:06:10.007,1.81,0.07,0.57,1.63,1.03,3.63,72.60,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:06:12.006,1.84,0.06,0.56,1.49,1.01,3.68,73.56,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:06:14.004,1.86,0.06,0.55,1.56,1.01,3.73,74.51,0.94,99.06,0.00,100.00,0.00
2025-07-25,03:06:16.003,1.85,0.06,0.54,1.51,1.01,3.70,73.98,0.95,99.05,0.00,100.00,0.00
2025-07-25,03:06:18.004,1.79,0.07,0.57,1.69,1.07,3.58,71.66,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:06:20.004,1.80,0.06,0.57,1.73,1.10,3.60,72.03,0.98,99.02,0.00,100.00,0.00
2025-07-25,03:06:22.004,1.88,0.05,0.50,1.51,1.00,3.76,75.24,0.91,99.08,0.00,100.00,0.00
2025-07-25,03:06:24.004,1.87,0.06,0.55,1.54,1.03,3.74,74.76,0.95,99.05,0.00,100.00,0.00
2025-07-25,03:06:26.003,1.86,0.06,0.56,1.57,1.04,3.71,74.26,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:06:28.004,1.83,0.06,0.54,1.61,1.03,3.65,73.01,0.95,99.05,0.00,100.00,0.00
2025-07-25,03:06:30.004,1.82,0.07,0.57,1.73,1.07,3.64,72.88,1.01,98.99,0.00,100.00,0.00
2025-07-25,03:06:32.004,1.79,0.06,0.56,1.64,1.07,3.57,71.46,0.96,99.04,0.00,100.00,0.00
2025-07-25,03:06:34.004,1.79,0.07,0.58,1.91,1.17,3.59,71.79,1.01,98.99,0.00,100.00,0.00
2025-07-25,03:06:36.004,1.85,0.05,0.54,1.53,1.04,3.70,74.07,0.93,99.07,0.00,100.00,0.00
2025-07-25,03:06:38.007,1.86,0.06,0.55,1.64,1.06,3.73,74.60,0.93,99.07,0.00,100.00,0.00
2025-07-25,03:06:40.004,1.86,0.06,0.53,1.65,1.06,3.73,74.50,0.96,99.04,0.00,100.00,0.00
