System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-07-22,04:21:30.455,1.31,0.01,0.14,0.83,0.15,2.62,52.40,0.31,85.28,0.00,98.36,0.07
2025-07-22,04:21:32.455,1.26,0.02,0.27,0.97,0.20,2.52,50.46,0.38,99.62,0.00,100.00,0.00
2025-07-22,04:21:34.455,1.24,0.01,0.25,1.17,0.19,2.47,49.48,0.36,99.62,0.00,100.00,0.00
2025-07-22,04:21:36.456,1.25,0.01,0.24,1.04,0.20,2.50,50.03,0.38,99.62,0.00,100.00,0.00
2025-07-22,04:21:38.456,1.25,0.01,0.26,0.86,0.17,2.49,49.89,0.40,99.60,0.00,100.00,0.00
2025-07-22,04:21:40.456,1.25,0.02,0.27,1.37,0.26,2.49,49.81,0.42,99.58,0.00,100.00,0.00
2025-07-22,04:21:42.457,1.25,0.01,0.26,0.85,0.17,2.49,49.87,0.40,99.60,0.00,100.00,0.00
2025-07-22,04:21:44.457,1.25,0.02,0.25,0.91,0.18,2.49,49.83,0.40,99.60,0.00,100.00,0.00
2025-07-22,04:21:46.457,1.26,0.01,0.24,0.94,0.18,2.52,50.37,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:21:48.458,1.26,0.02,0.23,0.79,0.17,2.51,50.24,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:21:50.458,1.27,0.01,0.25,1.02,0.19,2.54,50.83,0.40,99.60,0.00,100.00,0.00
2025-07-22,04:21:52.458,1.26,0.01,0.22,0.86,0.17,2.52,50.42,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:21:54.458,1.24,0.02,0.26,0.87,0.18,2.47,49.45,0.41,99.59,0.00,100.00,0.00
2025-07-22,04:21:56.458,1.21,0.02,0.29,1.05,0.21,2.41,48.22,0.42,99.58,0.00,100.00,0.00
2025-07-22,04:21:58.458,1.26,0.01,0.25,0.83,0.17,2.51,50.27,0.38,99.62,0.00,100.00,0.00
2025-07-22,04:22:00.459,1.23,0.01,0.28,0.98,0.19,2.47,49.38,0.41,99.59,0.00,100.00,0.00
2025-07-22,04:22:02.459,1.22,0.02,0.25,0.90,0.19,2.44,48.72,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:22:04.459,1.27,0.01,0.24,0.81,0.17,2.54,50.71,0.40,99.60,0.00,100.00,0.00
2025-07-22,04:22:06.460,1.26,0.01,0.23,0.94,0.18,2.53,50.60,0.38,99.62,0.00,100.00,0.00
2025-07-22,04:22:08.460,1.28,0.01,0.23,0.81,0.17,2.56,51.22,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:22:10.460,1.17,0.03,0.29,1.17,0.24,2.33,46.61,0.40,99.60,0.00,100.00,0.00
2025-07-22,04:22:12.460,1.25,0.01,0.24,0.83,0.17,2.51,50.11,0.34,99.66,0.00,100.00,0.00
2025-07-22,04:22:14.460,1.21,0.01,0.26,0.86,0.17,2.41,48.21,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:22:16.460,1.21,0.02,0.24,1.10,0.21,2.42,48.40,0.34,99.66,0.00,100.00,0.00
2025-07-22,04:22:18.460,1.26,0.01,0.22,0.81,0.18,2.52,50.36,0.35,99.65,0.00,100.00,0.00
2025-07-22,04:22:20.460,1.23,0.01,0.25,0.99,0.20,2.47,49.32,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:22:22.461,1.24,0.01,0.26,0.98,0.20,2.48,49.57,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:22:24.461,1.21,0.02,0.28,0.87,0.19,2.41,48.21,0.37,99.62,0.00,100.00,0.00
2025-07-22,04:22:26.461,1.23,0.02,0.27,1.06,0.23,2.45,49.08,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:22:28.461,1.18,0.02,0.28,0.89,0.19,2.36,47.29,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:22:30.461,1.15,0.03,0.27,0.95,0.20,2.30,46.00,0.38,99.62,0.00,100.00,0.00
2025-07-22,04:22:32.461,1.22,0.01,0.26,0.93,0.21,2.45,48.95,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:22:34.461,1.22,0.02,0.24,0.89,0.19,2.44,48.70,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:22:36.461,1.24,0.01,0.24,1.01,0.21,2.48,49.63,0.36,99.64,0.00,100.00,0.00
2025-07-22,04:22:38.461,1.24,0.01,0.25,0.92,0.20,2.47,49.42,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:22:40.462,1.17,0.03,0.31,1.21,0.27,2.35,46.98,0.42,99.58,0.00,100.00,0.00
2025-07-22,04:22:42.462,1.23,0.01,0.26,0.91,0.20,2.47,49.34,0.34,99.66,0.00,100.00,0.00
2025-07-22,04:22:44.463,1.20,0.01,0.24,0.92,0.20,2.40,48.09,0.33,99.67,0.00,100.00,0.00
2025-07-22,04:22:46.462,1.21,0.02,0.26,1.12,0.22,2.42,48.34,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:22:48.462,1.22,0.02,0.25,0.81,0.18,2.45,48.95,0.38,99.62,0.00,100.00,0.00
2025-07-22,04:22:50.463,1.23,0.01,0.25,0.99,0.20,2.47,49.34,0.36,99.64,0.00,100.00,0.00
2025-07-22,04:22:52.462,1.24,0.01,0.25,0.87,0.19,2.48,49.56,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:22:54.462,1.22,0.02,0.25,0.90,0.20,2.45,48.94,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:22:56.463,1.16,0.02,0.27,1.08,0.23,2.32,46.36,0.35,99.65,0.00,100.00,0.00
2025-07-22,04:22:58.463,1.20,0.01,0.25,0.88,0.19,2.40,48.00,0.32,99.68,0.00,100.00,0.00
2025-07-22,04:23:00.464,1.22,0.01,0.26,1.02,0.21,2.45,48.96,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:23:02.464,1.08,0.01,0.29,1.05,0.23,2.17,43.37,0.57,99.43,0.00,100.00,0.00
2025-07-22,04:23:04.463,1.20,0.01,0.24,0.90,0.19,2.40,48.05,0.41,99.59,0.00,100.00,0.00
2025-07-22,04:23:06.463,1.22,0.01,0.26,0.95,0.20,2.43,48.66,0.39,99.61,0.00,100.00,0.00
2025-07-22,04:23:08.464,1.24,0.01,0.25,0.90,0.20,2.48,49.55,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:23:10.463,1.16,0.04,0.29,1.26,0.27,2.32,46.42,0.37,99.63,0.00,100.00,0.00
2025-07-22,04:23:12.463,1.16,0.02,0.27,1.11,0.22,2.32,46.44,0.35,99.65,0.00,100.00,0.00
2025-07-22,04:23:14.464,1.21,0.02,0.26,0.95,0.20,2.42,48.34,0.38,99.62,0.00,100.00,0.00
2025-07-22,04:23:16.463,1.24,0.03,0.31,0.97,0.21,2.48,49.66,0.45,99.55,0.00,100.00,0.00
2025-07-22,04:23:18.463,1.21,0.02,0.24,0.84,0.19,2.42,48.37,0.36,99.64,0.00,100.00,0.00
