System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-06-25,20:33:05.125,0.81,0.30,1.45,1.46,0.22,1.62,32.43,1.06,65.53,0.00,93.67,0.34
2025-06-25,20:33:10.125,0.82,0.38,1.88,1.46,0.23,1.64,32.72,1.34,67.56,0.00,94.89,0.19
2025-06-25,20:33:15.125,0.87,0.37,1.88,1.66,0.24,1.75,34.99,1.30,68.46,0.00,95.81,0.18
2025-06-25,20:33:20.125,0.81,0.38,1.97,1.52,0.24,1.62,32.31,1.36,68.58,0.00,95.70,0.15
2025-06-25,20:33:25.125,0.81,0.35,1.85,1.38,0.22,1.63,32.58,1.27,67.96,0.00,95.76,0.15
2025-06-25,20:33:30.124,0.81,0.35,1.88,1.45,0.23,1.62,32.38,1.31,67.89,0.00,95.53,0.21
2025-06-25,20:33:35.125,0.86,0.35,1.83,1.45,0.23,1.72,34.34,1.29,69.14,0.00,96.18,0.16
2025-06-25,20:33:40.125,0.80,0.36,1.91,1.38,0.22,1.61,32.18,1.34,68.87,0.00,96.26,0.14
2025-06-25,20:33:45.124,0.81,0.36,1.89,1.41,0.23,1.61,32.20,1.31,68.20,0.00,95.67,0.10
2025-06-25,20:33:50.125,0.84,0.37,2.01,1.45,0.24,1.68,33.50,1.39,67.94,0.00,95.66,0.21
2025-06-25,20:33:55.125,0.82,0.37,1.91,1.47,0.23,1.64,32.76,1.30,68.89,0.00,95.70,0.15
2025-06-25,20:34:00.125,0.82,0.36,1.92,1.41,0.22,1.65,32.97,1.35,67.79,0.00,95.62,0.18
2025-06-25,20:34:05.125,0.70,0.29,1.28,1.44,0.19,1.41,28.11,0.90,62.64,0.00,92.63,0.30
