System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-06-23,22:12:47.038,1.22,0.34,2.85,0.86,0.14,2.44,48.87,2.48,86.38,0.00,98.96,0.04
2025-06-23,22:12:52.038,1.22,0.35,3.16,0.89,0.15,2.45,48.94,2.61,95.36,0.00,100.00,0.00
2025-06-23,22:12:57.039,1.25,0.32,3.08,0.86,0.15,2.49,49.81,2.58,97.17,0.00,100.00,0.00
2025-06-23,22:13:02.039,1.24,0.34,3.18,0.86,0.14,2.48,49.56,2.71,96.96,0.00,100.00,0.00
2025-06-23,22:13:07.039,1.25,0.31,3.02,0.77,0.13,2.49,49.86,2.67,96.90,0.00,99.99,0.00
2025-06-23,22:13:12.039,1.24,0.33,3.12,0.83,0.13,2.47,49.40,2.64,97.03,0.00,100.00,0.00
2025-06-23,22:13:17.040,1.25,0.32,3.05,0.85,0.14,2.51,50.15,2.71,96.91,0.00,99.98,0.00
2025-06-23,22:13:22.040,1.25,0.32,3.06,0.82,0.14,2.50,50.02,2.58,97.12,0.00,100.00,0.00
2025-06-23,22:13:27.040,1.24,0.31,2.96,0.76,0.13,2.48,49.52,2.63,96.93,0.00,100.00,0.00
2025-06-23,22:13:32.041,1.22,0.34,3.15,0.84,0.14,2.43,48.68,2.63,92.44,0.00,100.00,0.00
2025-06-23,22:13:37.041,1.21,0.31,3.01,0.79,0.13,2.43,48.60,2.62,94.67,0.00,100.00,0.00
2025-06-23,22:13:42.041,1.24,0.33,3.00,0.84,0.14,2.48,49.70,2.59,96.86,0.00,100.00,0.00
2025-06-23,22:13:47.041,1.20,0.31,1.71,1.08,0.14,2.40,48.09,2.19,69.56,0.00,95.28,0.21
