time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004480354,,7979706088,7975210799,78184082,,,1417253463,980820879,501333953,74924180,35680377,279886761,267267660,36461724889,0,7225751519,155720927,96340
10.010497657,,8754181408,8778665119,94724291,,,1503152568,1063304997,488203030,92691732,38807942,307947497,288303422,41892202851,0,7769061359,204496966,7700
15.016492947,,8663528434,8690691447,91696055,,,1505336674,1045375565,487961901,89709709,38812067,306267022,286957647,42443196645,0,7732101832,199901345,9038
20.022491261,,8442831035,8476682221,88581798,,,1501048405,1048020073,487255462,88347008,37605777,305038041,288476644,42241247138,0,7561229948,187143049,3403
25.028489729,,8563498497,8580128777,89134821,,,1503873713,1059304273,486630071,89937488,37693754,308588393,289817701,42028929626,0,7711907017,198452441,4524
30.03448779,,8546402336,8591247835,90870333,,,1505602590,1058826879,490759296,90946765,39099000,302518871,280786268,43732362481,0,7620481444,197526091,4353
35.040503506,,8618840180,8618194833,90033219,,,1502813941,1059444554,488818212,90046149,38016052,304390350,287081915,42272657755,0,7728145498,199681483,4644
40.046471652,,8774141907,8806722186,94286503,,,1504442544,1054858784,488771301,92929453,38378591,307032723,288941811,40070641919,0,7807590442,209585825,4521
45.052528623,,8661003368,8713455544,88990466,,,1499191199,1052519701,486522294,89163532,37507192,305820902,288788697,41741623637,0,7749898838,195970369,4311
50.058544513,,8756413691,8780625122,94689159,,,1504278885,1051724855,489396070,91748064,39107966,303946560,286932687,40976766747,0,7713576768,205899041,5356
55.064496849,,8583040816,8603075874,90948615,,,1502255824,1064050110,489075933,90901585,38138447,306605286,283557517,42978758737,0,7691532815,202129419,4574
60.069642515,,8687993111,8718824171,95979542,,,1500525515,1061395461,489819970,93582891,39823675,303360899,285526003,43038302901,0,7753803336,207839569,6269
65.005072286,,7945833387,7961218307,71245958,,,1449053656,965261677,478232973,70674711,30702377,302968106,289789774,34033281227,0,7166047973,154407686,8280
