time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.005378306,,6141910262,6151812124,73596804,,,1397915743,1148984743,471485769,56990982,24274184,591803953,348227466,24942248147,0,5412361521,149655360,52698
10.011062131,,5032760348,5013231381,74192634,,,1485072963,842216276,476079024,54120168,23758875,465850886,366942884,26661381967,0,4164192572,144092440,5609
15.017070748,,4939946563,4965639967,74971045,,,1489073267,830007617,478958478,54583366,23994334,452239771,369408124,26837562798,0,4178775899,148418237,4282
20.023047939,,5524322208,5511710329,80280530,,,1484689282,929211774,480831905,62192565,25774557,521371013,367124767,27479334198,0,4678803614,161494071,5904
25.029090244,,4899021742,4957370066,68556880,,,1490354667,823315542,477649311,49573667,23501891,466501180,365139099,26672521570,0,4098148161,137939197,6126
30.035140611,,4665190831,4677056855,71751559,,,1489313358,808362995,477034528,51791299,23584092,433392232,363643219,26776827213,0,3952197708,137924073,3658
35.041062895,,4726123201,4732320429,68644770,,,1489183676,799726447,477078388,49880846,22894327,427896915,366969749,26200757693,0,3943156764,137275414,5272
40.047117251,,4388311497,4409118261,67831726,,,1492658434,770136594,472507600,48571071,22362263,410899128,373249302,26015735487,0,3742671274,133629434,4533
45.0530386,,4343476857,4362779778,66821101,,,1492423135,770067201,474404291,47786698,22042357,411767685,366165480,25709219661,0,3708715856,130471770,3676
50.059215536,,4718231373,4721224273,69086778,,,1492016450,832325454,475304612,51000509,23225237,463629840,369287078,26686817042,0,3995967470,136495708,4179
55.065038252,,5816481830,5825803212,89066338,,,1484372803,897074907,484715333,67037711,27413010,480462181,367176074,28638126787,0,4781267743,175725810,4989
60.071328818,,6136352556,6153658188,81788014,,,1485768972,1110840691,488315790,65765565,28032897,681496842,354146858,29423302837,0,5338672872,165364928,5444
65.005786577,,5905082259,5925156670,70972981,,,1464769729,1110625567,478452233,57272856,24547945,705050125,355885271,26109586500,0,5130841266,144278046,5055
