time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004995628,,15028350411,15030972032,179956976,,,1282247091,2197967925,432254147,147258433,66014632,927629051,162501872,40085911622,0,11833698262,403007688,104894
10.010962366,,13367074158,13416273649,209876878,,,1482133255,1905470537,516870635,182699496,78917760,934357232,192141709,48882246887,0,10408057678,473961674,10326
15.017067577,,13593378177,13603953487,208190932,,,1480024030,1971970706,516762919,179510750,80340968,1018180498,183206982,49535711668,0,10653512282,463631887,10520
20.022011432,,13367189958,13414743237,210321658,,,1471144425,1910156686,516503742,183469053,78249097,901936929,191858905,48621591365,0,10342226516,470290744,9016
25.027956265,,13119475347,13206280711,218395104,,,1472197512,1781727236,519656878,185904864,76416804,775292360,206449404,48269208791,0,10045500309,486441070,9036
30.033033915,,13289340490,13325441759,208579382,,,1474607095,1911903150,516621973,182908500,78613385,887399326,193766484,48516466471,0,10438362888,483655844,8383
35.039245277,,13276757710,13347081309,216082999,,,1479581911,1822559542,519428910,183221210,78017271,830274961,200172747,48587011734,0,10229330211,484873819,12443
40.046981475,,13340363495,13456929637,211047791,,,1482474862,1872414088,515336388,183146957,78296347,861855521,196962789,48981717092,0,10273434125,478798142,6971
45.051963428,,13033766973,13006085224,220903665,,,1467518546,1686072912,521771574,185761179,75326893,683833841,213984020,47534318318,0,9828637085,497463231,8884
50.056982911,,12945375533,12997621542,220146836,,,1470092670,1702667152,518718650,186035324,74851011,720017337,213135618,47499060641,0,9896288666,494082439,8569
55.062132369,,12859372363,12925731155,214512398,,,1477546146,1771324569,519771154,182795000,77363743,816914312,201818948,48710080532,0,9964005857,476459999,9000
60.067963423,,13348391703,13410137807,210395731,,,1475311168,1886927659,517967634,182735673,78865845,897066766,194162028,48818568914,0,10345733901,475911445,8367
65.001376901,,13744372643,13768174751,209981686,,,1426313677,1871460559,501972630,179897895,71091946,882190281,195770307,44580748496,0,10728622973,497433800,9680
