time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004919531,,10907570081,10900463458,157083349,,,1279436618,1253213997,523337176,132809782,49669966,245473489,218647683,38886316683,0,9071707316,311061361,99603
10.010850246,,12477393111,12446658819,194490382,,,1485129994,1368239527,519329454,168360540,58831570,281164540,245191278,47558705865,0,9973238709,422730442,14237
15.017110014,,12122474729,12093517152,191327187,,,1480406057,1370203424,520952746,166987358,57642785,281143276,246172806,47440987232,0,9804662043,401378144,8987
20.024097773,,12254850041,12167045508,191702304,,,1490421862,1366270454,520099444,168034768,58344720,281411834,244657920,47564943838,0,9846713797,409338971,10158
25.029893712,,12455706433,12429690473,190660256,,,1492079070,1355112993,518488648,166782699,58059046,282222620,247326357,47146004766,0,9972398013,415011319,7618
30.035880697,,12358452986,12314185362,187106145,,,1490214133,1336755156,516815901,162916511,57743156,281475087,246473903,47404956655,0,9941499097,411160658,6671
35.04188514,,12289086874,12239062970,191755799,,,1487299107,1371190953,519003723,167904285,57334004,282487001,246218174,47167556564,0,9914002501,410814611,7200
40.04884927,,12342424762,12234594469,191823211,,,1491422917,1366415967,519611828,167595491,57288814,285443302,248914031,47247760946,0,9979174190,410808191,7680
45.05487051,,12196568731,12070745104,189746568,,,1493750809,1363666799,520238235,167547786,57891244,283677010,248296611,47479534097,0,9854135853,409236807,8637
50.060952606,,12491200884,12395148297,191748329,,,1489795365,1361885596,518983106,167172789,58072610,282426985,246395268,46968143296,0,10015318955,421408193,7142
55.066751092,,12517801320,12558632880,193690533,,,1483770295,1360739225,519432601,167509557,58449703,281622371,243240452,47251718298,0,9976313618,416372225,7187
60.072036771,,12441040696,12451292485,194233002,,,1488150163,1371110048,518730162,169981678,58992281,281176244,244780810,47619535025,0,9973308785,419944686,7528
65.002108418,,13123408802,13086805966,193059737,,,1459184184,1384751833,510764763,168292992,55029609,282727658,243542154,44500805010,0,10246141843,439841769,9076
