time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004610617,,10837213237,10891530104,122671047,,,1268107679,2017595282,499370464,102542459,38571487,896690158,314215545,32185377037,0,9461961386,247881851,32335
10.010612292,,9227141103,9242997594,149158499,,,1448806855,1488119919,519332518,119587182,44799171,743565845,308141443,38124629369,0,7552177112,290787887,11975
15.016623341,,8987970317,9035744543,146578603,,,1445066142,1475291132,518633428,118059864,44510944,745585636,309569804,37802413408,0,7449227561,287349146,9242
20.022729245,,9159748553,9155753262,150507068,,,1442945955,1467674167,518772187,120656936,44128498,738326455,308900793,37911506183,0,7514367394,297847480,10631
25.02860486,,9455719491,9407716948,147967605,,,1444583869,1562024020,520258889,120795768,46145492,843099270,302854834,38617161666,0,7868946116,289541507,11089
30.03474402,,8296995124,8347750257,155113582,,,1432792821,1207480643,517011014,118378111,40394845,478645862,322851419,36238508154,0,6532595506,298640010,9754
35.040240128,,8822884048,8857008019,151435094,,,1438344779,1393315437,519129471,119696246,43060466,669240367,315294433,37146224226,0,7212503123,292547613,10647
40.046667063,,9832977320,9847338551,149067526,,,1459051554,1548371381,518619922,119544383,46151114,836670731,303556245,38892441883,0,8052936198,300941373,9860
45.052700046,,8623114147,8609300924,153826291,,,1438476178,1294604572,518784464,119268467,41418662,567886803,320946956,36449615566,0,6865083402,294479440,9844
50.05861968,,8901327189,8925701697,151228051,,,1447784466,1394688266,519218300,120506557,43228362,678688379,313640356,37424302652,0,7219037509,294378095,8485
55.064604823,,8318421453,8311862365,152928557,,,1441783933,1266989268,518118292,119052996,41053626,547571433,322247498,36177659020,0,6739296870,292372060,8418
60.071074613,,8840790608,8853252681,165663669,,,1403118891,1302859592,503520379,130423959,45879222,532680194,286688560,35330243579,0,7015256153,317090308,30430
65.001818248,,2174329144,2117569101,50223656,,,216353899,269788565,63408494,42936078,9872988,19325106,5091994,1935146951,0,1519512197,83089157,6464
