time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.00483216,,10331376545,10302016654,129554525,,,1287696733,1742406213,495095455,102458468,41272123,632971184,325850554,33774087710,0,8803042496,278080280,102531
10.010793561,,9024460645,9085639251,151191906,,,1481685531,1284464560,509792450,122619948,47856577,595332235,310298252,40358717858,0,7259212596,328446511,9867
15.01712881,,8887483590,8987338855,156323726,,,1482813380,1211728487,507418613,124715444,46284327,515268824,314273838,39884580925,0,7072529053,338827855,7799
20.022760925,,9051630485,9118198626,151890516,,,1482593057,1287372781,509380687,122119268,47642639,623504652,309869626,40607537874,0,7341737350,331457130,5549
25.028013801,,9762819111,9784027832,151716234,,,1485052183,1474320494,510716641,127005374,50398899,750521043,300891629,40761307412,0,7935154446,334558655,9323
30.033771967,,9027586839,9052688760,159863225,,,1478275989,1175780019,509153992,126748128,47866015,480863618,315021276,40029106266,0,7099995675,352676219,7407
35.039761148,,10598070899,10644774021,200129600,,,1475109548,1270132423,518743488,162349450,55091874,434681023,305093520,39640413518,0,8125215659,439768388,8485
40.046813989,,11038118049,11047738367,215209206,,,1478279311,1349293512,526546368,179696607,59602474,448762216,299137358,39568237434,0,8475598466,464483258,10840
45.052827833,,9365862775,9406998395,150667730,,,1484402817,1359130904,509812834,124085124,49811264,689405331,303881518,41463262949,0,7654647759,333050576,6582
50.058786185,,9063801631,9072773283,160018819,,,1482801437,1211867837,509485525,126574775,47616801,510757388,314001636,40523436104,0,7045523804,344161784,5572
55.064760275,,8823425459,8821324505,157192963,,,1477520093,1191553718,508159665,124835870,46134152,491460427,317156545,40269187757,0,6997889501,337010985,5738
60.071786154,,9070235338,9106249503,156412506,,,1482608317,1219078679,508953876,125896181,47581192,525436939,314458367,40457154491,0,7180234109,345985857,7021
65.002066748,,10029728817,10054348998,145113763,,,1459334908,1506652895,504256209,120630492,47102625,814470798,297393997,39282350611,0,8040551233,324158648,5635
