time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004605618,,12742954069,12758568442,236288050,,,1163840013,1504265942,478014439,199025542,54406915,207384164,156198711,29762263854,0,10143519481,452187196,65398
10.009602801,,14612448165,14669732370,288271516,,,1371184806,1728899632,539648224,243832254,65719830,249668162,186139190,35912204735,0,11436135124,556027643,20593
15.014615635,,14525295381,14561786052,285019579,,,1361203481,1729234636,540518701,241095204,65529222,246299618,185233417,36082122722,0,11452844808,559239708,19391
20.019610156,,14465379011,14518686445,282936722,,,1368940318,1723253526,540776219,240624421,66402553,245146467,183981774,36566949135,0,11321609366,554166756,19323
25.024616047,,14603613728,14614221921,284976352,,,1367285165,1716839186,538706191,240892776,66039672,246940550,184627855,36503073798,0,11321561430,552454510,20167
30.029610988,,14564961773,14566975936,284257618,,,1375286385,1714673057,541684513,241230606,66650869,247204590,186394226,37006825301,0,11359582223,559373063,19966
35.034607613,,14580921604,14639647008,282840303,,,1368325506,1711144650,540055497,239911646,66181768,247723296,186332407,36685557716,0,11372250942,556105700,17439
40.039601574,,14421751651,14444964188,282491390,,,1347245882,1727280040,541710612,239387705,64649740,245536218,184170750,35467952122,0,11344056132,549739715,17899
45.044604278,,14563228812,14583878223,284173277,,,1367353876,1725384479,540134175,241879646,66170268,247262786,186262513,37021763557,0,11409432765,560385328,18350
50.049618397,,14489791461,14499800371,284215084,,,1360800640,1714308454,541682598,239277014,65819059,244887580,183838804,35916983157,0,11374071335,555137188,17971
55.054605234,,14529746977,14605043699,286677262,,,1369966527,1723235414,538548696,241495647,66689892,249788511,186470873,36333912118,0,11433511035,564646030,18887
60.060153351,,14578025349,14588972177,287299367,,,1367258008,1741687437,540537084,243851432,65521607,248924135,186775479,35752489869,0,11330182876,555846629,19491
65.00136772,,6803468489,6833287527,63027287,,,457057551,811425445,281343495,56170163,15544155,76545742,62728493,8115071092,0,6089836793,122543533,6054
