time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004273887,,14460671396,14766662988,305127241,,,1083878868,1370072014,325830846,253628050,70100384,120368384,55233686,22204196368,0,10727469043,746658527,116938
10.010237993,,18587617140,18726794580,377778729,,,1324136187,1693706485,384129385,314325333,83046385,149443769,65655165,26597614312,0,13370628615,935379949,32335
15.015225798,,18451107351,18819881431,375489061,,,1328796684,1693728811,384184102,314746238,82449788,150436884,65769652,26031318812,0,13490152234,950162877,27976
20.020315445,,18441760014,18748681167,374775176,,,1322639339,1690830289,382431248,315041812,82365116,149116936,64866457,26445676198,0,13220556202,931244440,27258
25.025239453,,19165348266,19301616865,377296534,,,1331750280,1696379653,381140230,312128437,81620994,147743393,65123017,26041351066,0,13571602573,966643228,27452
30.03025816,,19085215125,19368183573,381347076,,,1348399461,1711411771,389226154,314478170,83793631,147613001,66746403,27182347693,0,13619584647,961544230,29455
35.036260985,,18456369899,18700281361,376115869,,,1332069411,1695616731,386987140,313395240,83605847,147053996,65423543,26944604505,0,13151439531,936850215,27618
40.041669632,,19126871036,19333000418,383974264,,,1345594805,1730329082,383857517,320351784,82138588,152377962,65552914,26165628966,0,13412970872,946999954,27125
45.047267295,,18719222079,19071759489,378867161,,,1340539090,1719771910,390022079,316580137,83080599,151787404,65987615,26264783756,0,13595963979,955128102,25950
50.052226564,,18388082913,18631845930,369473860,,,1315694502,1671177087,387352025,307206024,83839577,146873169,65183180,27033971930,0,13264451670,925625948,26797
55.057662973,,18691615569,19032976637,377102543,,,1337392237,1700657633,392297825,313430039,84312942,146409763,65638726,26983593011,0,13317916282,947244911,26579
60.063253066,,18623932807,18899685404,376254884,,,1331014706,1699246807,385270399,311712180,82580387,149031585,66166363,26913891570,0,13469229701,951583927,25683
65.001020675,,6021817935,6087372547,128332569,,,501790784,589685923,131615463,106763265,27018791,47298275,20038773,7544005943,0,4271773769,284891622,9949
