time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004909233,,8607611966,8610045257,90858262,,,1380050934,1040047394,502899447,83517835,34381584,267541569,252489739,35866100778,0,7610914549,182085151,53811
10.01378433,,8773715631,8779658066,100617475,,,1494004346,1080739927,488942734,92877122,38238063,298170703,279522966,43398595738,0,7668262496,203875093,5906
15.019747546,,8934062325,8978191978,104459272,,,1484734530,1100165871,489950855,97399769,38271935,301771856,280984669,41760951909,0,7853756013,215371423,6589
20.025768421,,8686420558,8727906573,98103119,,,1494363124,1082909139,488340259,93058178,38203841,295183240,275752875,44320154593,0,7684131423,202461451,4527
25.033746836,,9060325826,9096332455,104831124,,,1494597167,1101488694,489796667,98007229,38625236,295897092,276146799,41889852154,0,7894845476,218949684,5435
30.039636292,,9098655926,9149653429,107969165,,,1494186701,1091270777,490538844,98855707,39777290,296359938,276485131,42492829146,0,7927193124,218862803,6064
35.04564822,,8882308266,8880615757,103461439,,,1490949935,1090989335,489640387,97401967,38437961,296814840,276319905,41774043474,0,7795722297,213536147,5539
40.051581828,,8884772171,8920955096,104084794,,,1487731830,1090396634,490186345,96424912,38655384,297616970,278861549,42590920645,0,7771575819,210003762,5207
45.057488243,,8634239256,8650501496,98491024,,,1494804713,1089516130,488589247,93913161,38163770,299527508,278176280,43905443049,0,7671083163,202026200,4905
50.062760481,,8719664284,8732270420,100021733,,,1493193734,1081025394,489096806,93283934,38610598,299331683,277701572,43536573506,0,7685349284,203358359,4687
55.068747663,,8712621589,8728585870,99585114,,,1490314663,1094614321,488465568,94099517,37565509,298989234,276891886,43445915683,0,7718379971,204526200,4661
60.075028544,,9250107017,9301104811,110366280,,,1496298286,1103093385,491275832,101671297,39941158,299121459,276824456,42597849213,0,7961969471,227159368,5606
65.00539945,,8512957556,8553552971,91346780,,,1469404699,1068081910,478962259,87134677,34427721,299957651,279640828,40689309277,0,7580048635,193017552,4752
