time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004365517,,8436684086,8445772702,91130270,,,1392245208,1025845843,501861845,85923994,38309624,268854808,254293789,39688157180,0,7571148943,188277906,98896
10.010908891,,9052905609,9091415069,110710321,,,1494359511,1102035285,486706222,103360155,41725808,298587132,277946964,45062897824,0,7984419530,233652092,8586
15.016377499,,8974938860,9016441823,103560082,,,1493553487,1092267081,486174908,98921474,41102927,295737661,274110850,46083308008,0,7942121161,223352072,10948
20.022348793,,9330123803,9357891473,116915509,,,1494389234,1112988267,490188436,108917174,42821517,298426219,274927643,44153118648,0,8134173061,249600578,7519
25.028343917,,9173446473,9188463611,111023679,,,1490214071,1100497413,488360123,103950149,41965252,292750606,274690878,44830124633,0,8043232001,239159570,5628
30.034347107,,9246085429,9259892462,113067274,,,1486602872,1112056887,489523764,107257819,42169165,297574957,271553493,43430076979,0,8135558055,244821569,4367
35.040347613,,9177916313,9200835733,109915421,,,1492287315,1108532296,486785315,104290162,41455273,298460204,276175439,44817111527,0,8051889103,239705153,4044
40.04634491,,9384302534,9438305566,117031386,,,1492702335,1104416228,487234850,108957184,43270487,296344810,275693984,43331302083,0,8234211318,250187949,7323
45.052470067,,9770264424,9812262484,119644624,,,1491123817,1117978502,488842114,112422065,44106402,296793296,273620020,43568693082,0,8423352508,267995936,7805
50.058359569,,8853567340,8886441447,103298470,,,1494800611,1086395279,486502377,98920069,41531228,292639794,272474663,46209773375,0,7824377725,221026346,3959
55.064366739,,8792281330,8839246951,104978676,,,1491342801,1091816182,487275930,99728144,41197046,295553782,273920013,45913796767,0,7805355932,222482868,3916
60.070430385,,8810349280,8825223636,103678784,,,1489001258,1089240373,487589193,99529667,41002926,293429165,272041401,45318570157,0,7886052067,222171870,3819
65.005809566,,8732932494,8762660780,98582044,,,1463140091,1073521078,479080642,93006289,35574326,300290700,280236199,39675363879,0,7736844278,204817259,5436
