time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004781643,,21598781020,21546207134,266484874,,,1287380642,1133845760,294718988,211740942,65383764,98875248,50435648,18387573422,0,13417615421,618205138,113352
10.01017469,,25211061489,25303694310,323584993,,,1498231797,1393999889,348558155,260778809,77609668,119593636,57944685,21512141274,0,16123328070,781896491,26398
15.015359315,,25405826203,25383476503,325641041,,,1499921044,1386392869,351749499,259586531,78708005,118270965,57498310,22165289493,0,15996587333,786490126,23101
20.020170194,,25531397817,25553767077,319615447,,,1501579164,1372649686,349524059,258808433,79213923,119166519,58901938,22748198368,0,15969370112,780272367,24543
25.026161683,,25115503113,25170936866,323711151,,,1500880436,1392239374,352323436,261960848,79217797,118585568,57474765,22637877358,0,15881095203,766146875,20988
30.031174686,,25088879611,25149794560,320445373,,,1500322998,1379391241,347542531,259491649,78380476,117990360,57047762,22644953054,0,15946593623,817765127,22795
35.036163915,,25164739954,25132170778,316184516,,,1495560402,1371415400,354441955,258219359,79583627,114855857,56942694,23124558820,0,15833119049,805548807,22183
40.04118106,,24948350682,25095883520,321627979,,,1494224082,1376005681,351276253,257580180,78787689,118089908,58615251,22954005143,0,15860976855,848703180,21878
45.046238911,,25190157102,25174681852,317673853,,,1494671041,1354687016,347466573,254158613,77864643,117709940,57719759,22517306219,0,15982753007,874219880,21965
50.051420387,,25057248551,25124316605,315185123,,,1491317822,1351811341,349416358,252112815,78178065,114222187,57587007,22856519500,0,15902814242,875624845,22726
55.056178702,,24972124747,25037843311,317275141,,,1490621573,1362558346,355870877,253773400,79756193,115100506,57277414,23563006219,0,15643603237,829817196,23225
60.061558102,,24962168437,24946993372,318659127,,,1497028942,1382912017,350971029,260336906,79008917,115903600,57268131,23288523618,0,15786950295,835139848,21000
65.0014961,,25710243704,25631498671,313593439,,,1475957579,1337932110,332805837,249610197,72182442,119622840,58687085,21223729418,0,15986590768,856053832,24494
