time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004752598,,9834389140,9850966810,111552309,,,998100249,1196118506,519598251,97222486,30204613,207694527,183485963,24306999797,0,8555289828,211032172,32691
10.009970333,,11241449402,11282147401,172608596,,,1325127952,1378118507,535670777,147585675,44851099,271383802,233059429,37395366517,0,9410705286,324910610,13168
15.015652836,,11116555967,11138030627,170266973,,,1306252644,1367815996,533629603,145973973,43868618,266849019,228028792,36317943098,0,9422113574,319373282,15629
20.02071883,,11171364426,11252505578,172572168,,,1316155864,1380214556,531848412,148345288,44200631,271490995,231491862,37451607785,0,9389044039,325246056,12576
25.026660881,,11185908178,11244280676,171321045,,,1301698784,1388081136,533017124,148431142,43203108,270704304,229758898,36072630979,0,9442292821,326232046,13831
30.031897946,,11327501575,11346001044,178374661,,,1279575544,1386210282,533253281,152888263,44314662,282504502,239473495,34112762427,0,9511596728,339143665,16591
35.037692052,,11218048082,11220618300,173687043,,,1280811038,1381005337,532426780,150601912,43438811,274490545,232820599,34752679922,0,9426725981,328758542,15135
40.043748785,,11227029446,11271622927,174542941,,,1323542752,1385954165,535625285,149454196,44303707,270110948,229698633,36928387077,0,9539542162,332257187,13180
45.048646083,,11395760765,11391823693,180915575,,,1230284456,1386463909,532786834,153766328,43215039,287303084,244249930,29752830026,0,9418248562,329882782,17971
50.053652652,,11292358025,11351379472,188409132,,,1202993462,1392566073,530048795,161599704,44774409,301888205,254887573,27788749092,0,9615791142,351154599,20240
55.058668271,,11477834228,11503812207,181969717,,,1254253094,1393227280,532679638,156303192,43386459,287275082,242674564,30833534529,0,9524653476,337879972,17358
60.06967265,,11290957135,11346196273,175887323,,,1343671243,1392613374,535918927,152984588,45642097,272327500,233339193,38335128839,0,9491476208,337505385,13452
65.001729279,,3101796869,3106025477,50598449,,,356158642,369813047,137064095,43791612,14170309,59805592,49705140,9054562299,0,2472116918,87658327,24178
