time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004471952,,7685983628,7704357573,60745866,,,1250859634,963256188,509869993,59483573,26005819,234944820,222890573,30511568469,0,7130987410,117385910,30268
10.010463093,,8988777003,9017094266,105316357,,,1491852413,1098461790,488073065,96142984,36196060,304849943,284020375,39719687707,0,7885106705,212079492,7260
15.016458453,,8662727445,8701708143,96523880,,,1490670857,1078986336,487031016,91037534,36527785,301242071,279871296,42459375149,0,7585963888,192849827,6248
20.021529171,,8632593194,8646195269,97823170,,,1484301510,1085973069,487467571,92698156,35933613,300916205,282084645,40565247379,0,7648054890,195954916,7134
25.028458388,,8723474077,8776821444,98594717,,,1493776876,1080479581,487465422,92273556,36902492,302300808,280159672,42732444648,0,7642626053,196680624,5771
30.034482861,,8875954281,8892344012,96971542,,,1490345207,1077106254,489941981,91153998,36756192,297983500,278209970,42191219550,0,7749956843,197374717,5609
35.039460325,,9492134079,9503419444,117559573,,,1487143895,1110849050,493538476,105330811,38044532,304325557,283986220,37950725172,0,8215132666,236719001,6985
40.044497194,,9008689549,9039458688,104833557,,,1474154098,1103768609,490621451,97162142,35847531,303873722,282839343,38830410804,0,7855230799,212032208,5637
45.050470729,,9018260999,9019078529,102216127,,,1468719281,1083109099,492483634,92986750,36915576,300230547,279921715,40377044207,0,7832242399,200807785,7357
50.056461037,,9068283383,9061425689,105624592,,,1479758280,1099420243,489869363,97479181,36375170,305204375,282050533,39012231445,0,7922453590,213801436,6288
55.062472352,,8890419078,8927296752,103917101,,,1487010254,1089906839,489934498,95732933,37254035,302692424,279912844,40941114482,0,7705613110,202149675,6749
60.068465834,,8861753488,8896015412,99988342,,,1488280693,1080962495,489881644,92489764,36502917,298631569,279032149,40732866364,0,7813220849,198481157,5305
65.005300053,,8557749411,8563736588,94285153,,,1468734007,1054222959,482596073,88266149,35656483,296369253,277025538,40461629641,0,7492578061,187914445,9480
