time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004473925,,13772899903,13804442210,178005487,,,1223648661,2390018699,428743376,152962923,63428130,1065744552,150381840,38598572177,0,11692011299,385037738,62684
10.010452831,,13859928692,13965347273,219708572,,,1473503058,2058699213,522023948,186886843,77083697,1053005948,185835975,47633242625,0,11143487955,485158237,15020
15.016287925,,13560588260,13585767615,221939924,,,1467513474,1986683627,520857078,188703938,75981701,980030998,191466097,46738450166,0,10947194411,486711921,10580
20.021451355,,13630360775,13667616651,220783983,,,1474819704,1992995963,523826894,186907966,76957987,995907765,189762910,47908313090,0,10886951453,483330583,10816
25.027456226,,13829505375,13927354482,214027079,,,1475475376,2159070187,519046039,187687912,79492180,1155027844,174105548,49022608484,0,11231134178,461449471,10516
30.033387651,,14060858846,14087705518,220223005,,,1476459613,2061723224,520374946,187806359,77451848,1063757467,184325505,48051529677,0,11149728215,483957034,11924
35.0384844,,14030855139,14028443477,213572244,,,1477722741,2176912279,520198580,188388671,79894771,1176995704,173890824,48717955844,0,11492706406,474712779,10424
40.043665578,,13890799911,13976758401,216892473,,,1476996877,2141628477,519950851,187615228,79240884,1104258426,176350103,48344629324,0,11311117172,473154309,11072
45.049456735,,13378170644,13442398679,221428549,,,1470896859,1939445902,517693564,188802046,75439480,939187916,195103426,47604372218,0,10725936810,487735739,9710
50.055111682,,13221007801,13219184411,229006429,,,1470899946,1849977695,522891469,191147707,74338502,834532779,204128431,46630924727,0,10597902697,499626279,10415
55.060452934,,12991712337,13084330669,228953306,,,1475610685,1802539143,523779297,191789731,73982956,771656682,210475675,46541853096,0,10340076763,505371362,11257
60.066455262,,13495204992,13492095458,226781541,,,1469681342,1907200303,520732950,191568708,74498920,854841817,202798930,46392196111,0,10612481938,497254493,10526
65.000976231,,13795501565,13781350077,93320176,,,712974349,2882732266,230202129,86318979,31386804,958843817,82680138,18534323524,0,12591270473,215844214,5184
