time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004425335,,23897929628,23991531134,148348363,,,1198029973,657529540,149480470,113528129,26239752,52507904,18268543,6339633935,0,13630108481,341136664,46868
10.011418877,,26012763014,26072212336,175322283,,,1289548917,807865575,173344596,139008478,29590513,64625952,19688268,7154878268,0,14964065531,404799445,29604
15.016719479,,26099878717,26089955293,178395238,,,1297759438,804383687,177218556,137232304,30575987,64337938,20378522,7273697995,0,14929409730,396839984,30827
20.021415142,,25941295981,25938846070,176040273,,,1286433088,809427355,175336924,137009682,29679019,64756637,19455156,6997720153,0,14935695297,393621802,31118
25.028421212,,26072166647,26023175939,178719745,,,1292018558,818489584,180643437,139336295,31030631,64112251,19626586,7092814633,0,14979180349,387160201,31497
30.034421531,,25769171054,25872809769,177752804,,,1290807181,812923166,177821885,138775487,30112624,63515783,19380772,7130398223,0,14922844979,395737982,30186
35.039466835,,25774454668,25892317461,172457653,,,1286527699,792711481,178113444,133849303,30126302,62240655,19398720,7157720989,0,14776773910,407026774,30832
40.04542633,,25895440888,25908392505,175947404,,,1291950537,798269225,171557990,135135511,29283333,61878468,19028648,6892019038,0,14767873066,387765942,30814
45.050420769,,25485307671,25592363873,169552071,,,1277582806,771355409,174637721,132098202,30041598,65103122,20115260,7114999178,0,14867361360,430954616,30372
50.058438135,,26021276101,26157929451,181990639,,,1313434922,835687017,182024999,141699514,31224743,67813559,21019557,7413500847,0,15033530097,414483344,32396
55.063435569,,25731200976,25828361182,174299639,,,1289156531,796912184,177614070,134619575,29884140,64198905,19538425,7339241416,0,14943365630,435657790,31450
60.068424096,,25366301494,25363507956,178515789,,,1290569546,821036968,185899480,141038525,31827609,70785975,20846326,7737610708,0,14832787221,440808411,43037
65.001469551,,20754157165,20792822999,55676213,,,827629664,257691863,70921387,43508297,11855269,22075418,8280686,2773046488,0,10981372145,96353800,31178
