time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.00428184,,29200197063,29369601649,142180361,,,1364556199,589315246,128908079,105390751,24235599,49935512,17828416,5608841950,0,16224737882,270823404,48217
10.009584143,,30067928006,30158564728,170135217,,,1441323852,728037192,155340322,130601003,28677241,59500228,20075413,6308115314,0,16989724718,316953708,32154
15.014340221,,30136635270,30202781906,168909286,,,1440623701,712000889,151266563,128307289,28278523,58965131,19574189,6518679634,0,17016216312,331184352,29572
20.019328637,,30116783369,30222446642,167494671,,,1439480197,709778055,153113797,126575610,27925119,57411667,19004975,6310069833,0,17042855713,321352336,30788
25.027285861,,30271424135,30327728641,167641129,,,1448426476,700106564,155518335,126622915,29168352,60620533,20797221,6961027074,0,16989602421,333314498,30879
30.03260041,,30391402851,30444290458,172409652,,,1458446905,731677006,155646213,132159607,29165195,62434825,20656671,6650658834,0,17088055442,339777956,31102
35.037752764,,30184285393,30252302019,166598685,,,1448493634,716094092,156200192,127627228,28686342,59190201,20484200,6743548964,0,16981886997,335458015,29597
40.042287632,,29994483125,30164156435,165625024,,,1445477753,697568722,153170411,125236221,28530320,60337661,20291306,6958735464,0,16934353096,336527020,30297
45.047700852,,29893198029,30021242051,163383730,,,1437430355,696757164,153972386,125000022,28383495,60824861,19586956,6590264192,0,16785225494,325554354,29701
50.052289293,,30356585349,30408391677,167163809,,,1450923650,706062336,156449419,127330937,29232473,60849746,20287007,6602469435,0,16965383331,331459553,30560
55.057518,,29966342329,30092504773,163305659,,,1437668961,683387319,152538803,123167687,28513913,62559163,20160080,6887015778,0,17004624362,333280219,31825
60.06229148,,26494264396,26549545938,189286541,,,1356874890,823286338,198628181,143923141,35938618,68864164,23645445,9117199696,0,15252454547,367845600,72960
65.001060059,,26819088266,26840497455,42558326,,,1056922539,169597202,41466543,30385498,7856442,12987685,5715232,1895320886,0,13990562803,79970999,7548
