time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004575844,,11055414188,11089021006,154146525,,,1274229816,1269459682,521578599,130403503,45532048,248133396,219678634,37698568438,0,9154992771,309556344,57007
10.010181217,,12295229637,12345575222,190544160,,,1479907497,1382814113,523854399,164760044,54644803,285078678,248078883,45356001691,0,9817544541,397619033,11906
15.015202801,,12600746459,12642783066,195836646,,,1491189616,1379157630,522663507,165517778,55461106,283276989,246894854,46513026223,0,9934807812,410054976,11127
20.020811895,,12289529501,12316051761,192455424,,,1480288248,1384568911,523843369,165265791,54601431,283430644,245899863,45656382191,0,9881412717,396504484,7679
25.026513291,,12426715410,12415588983,194830105,,,1486777827,1392091044,522312432,166587102,54951268,284051558,247145953,45917528650,0,9921376861,407576336,9967
30.032272206,,12445112137,12417937862,193976087,,,1485250268,1400190443,522622092,167926347,54896082,285184945,247242048,46112054914,0,9867358924,403581429,9148
35.03822218,,12403894635,12440168229,195468804,,,1490855689,1394390699,522053537,167792533,55482465,283517311,246271179,46053769222,0,9946744540,410974468,8366
40.043854906,,12171587055,12237529422,192355521,,,1484058515,1385456187,522127310,165038879,54944990,284045507,248286640,45937987534,0,9817774893,398314383,9751
45.049319638,,12250084412,12287736089,189081352,,,1483101408,1379565923,521449418,164075243,54852380,282541172,247296559,45639653498,0,9958520865,403261807,10696
50.055193477,,12264928205,12297021416,189246810,,,1484597442,1378037003,522580347,162936588,54743817,282446371,247449138,45477993587,0,9867448552,401039109,10522
55.060188466,,12229147365,12217476689,191787565,,,1489127340,1388681667,523527673,165690294,55538244,283703385,248170758,46270097481,0,9811089866,401636206,9143
60.065178196,,13597018693,13621807225,230692438,,,1489192146,1439231698,522681228,192255088,60961030,282105111,240670906,42628760418,0,10620521748,490540293,11978
65.001806333,,12919538827,13016592658,199796821,,,1465368408,1402945120,513944097,171177023,53455918,287002394,245482396,43269608322,0,10327013759,440083905,10586
