time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004945358,,19403562557,19405712314,252266013,,,1164467775,1168335309,270947702,201161035,48468880,91392125,33229336,12504116936,0,12264371568,485174383,72101
10.010412703,,22235595040,22260168058,307287083,,,1333040113,1450590858,327856409,249435639,58146144,109636722,37541738,15072273633,0,14290242004,594156730,34891
15.015312024,,21982995711,21990798633,303252225,,,1326882386,1440608306,324830793,243693339,57085794,108005429,37531486,15234308096,0,14064008845,595438968,35095
20.020171007,,21879721240,21910040221,301114642,,,1320573839,1437375995,322903415,246419472,57643828,108616186,37558051,15287739860,0,14065817706,590932386,34879
25.025940489,,22030499581,22079384271,301243218,,,1327730219,1410110378,320367576,240829656,57214182,108676834,37910636,15363501335,0,14153250613,594407881,34283
30.031958451,,22187578355,22207362667,302019952,,,1335421171,1424975862,326141475,245457009,58597789,110297900,39065260,15859103034,0,14200517504,601413943,34473
35.037332519,,22078465046,22044734450,302653501,,,1331302508,1437760390,323250266,245677862,57541236,112361195,38241298,15721812150,0,14122439939,601563353,34279
40.041943671,,21768323631,21758977466,296636585,,,1308990430,1396169673,316329483,238599859,56010258,108410500,36641370,14885179272,0,13953871965,588274594,34268
45.04695204,,21988847479,21997338435,298137830,,,1321021816,1413683089,321538962,241429222,57158365,109338395,38186828,15569718266,0,14153726185,600335551,34769
50.052044059,,21890568063,21912244577,295935447,,,1323685316,1415110099,325976690,242710780,57966116,109833267,37001258,15478663105,0,14043488053,590149666,35137
55.057137237,,21951170681,21992532094,298905629,,,1327403865,1403625762,321179273,240182865,57394356,107306452,37598989,15658877478,0,14075105125,607198742,35687
60.062049286,,21932634944,21936894781,293940096,,,1324464231,1408125929,325047395,239106920,58526927,109148271,37758903,15788228308,0,14043469996,594438798,35559
65.001008276,,8428703893,8418624372,65914573,,,602039055,318684997,71274867,54412601,12563415,23067470,7764456,3122675656,0,4940611198,125444055,8273
