time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004793691,,13672055456,13700309580,231836335,,,1245952417,1391898877,471935429,192696797,64801160,208920895,168426066,36706885589,0,10524342802,517345860,106521
10.009801526,,16080866930,16107870469,284746312,,,1483446580,1600517071,522742584,239244634,77126209,250208801,196227007,43943850001,0,12025782778,645824129,19049
15.014776523,,16101386263,16138845852,283248328,,,1481665870,1596407210,522435979,240085164,77622005,248360206,196068924,44262523291,0,12003279525,651913908,13935
20.023796436,,15885171334,15931755183,284449510,,,1489824627,1607534499,523766738,242475077,78135656,250065607,196435314,44671124186,0,11992825141,645188365,13157
25.028800753,,15874013772,15907118352,284029196,,,1489100085,1601742998,521956961,242787453,78496927,247917260,195663620,45274600415,0,11908954842,643731061,13807
30.033784777,,15934183609,15996839358,281747781,,,1485299193,1595239824,521957824,240053124,77503951,245901268,195881678,45192902674,0,11874403325,639931810,11582
35.038920353,,15942189035,15973716686,284123673,,,1488798172,1594661461,524066425,240391230,78183738,249349195,197644661,45127018552,0,11945396980,640992829,22866
40.044791014,,16017046296,16085332146,280931066,,,1489975685,1547185556,525687238,232722789,80552028,240708731,191018251,45547088961,0,12106377262,657570276,75745
45.049831461,,15960784617,15977076163,283550324,,,1484979439,1587938970,520948309,238204673,77160099,249058630,197055956,45122056728,0,12028550554,648921736,12143
50.055157975,,15935189756,15982822527,283013488,,,1490045997,1588358470,520625711,238192902,77481423,250729726,199478665,45353830748,0,11988239198,643747807,11680
55.061780779,,15681334478,15709507458,283017764,,,1492133330,1602150930,523900223,240772837,77998868,252171943,199205274,45797807812,0,11843944275,634176955,12940
60.066951086,,15888116203,15914917638,279227162,,,1493675385,1584260105,522381182,238575421,78383120,248196755,196544816,45588826110,0,11910237479,645022444,11929
65.001280931,,16579475806,16623863389,272164533,,,1395751223,1595970133,492966682,230705280,64788624,254007446,195439365,37539302019,0,12310116397,665137330,15654
