time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.005810103,,6593962878,6621392991,68348443,,,1388712739,1300008305,475445214,54501381,27265835,694266500,344910041,27101342939,0,5916958929,136725395,94604
10.012831342,,5407685994,5438794527,83891667,,,1488006906,881447625,480380739,64596003,27246793,457697183,357464471,28973573868,0,4616918330,180034448,9381
15.018852626,,4789868545,4785461791,71919653,,,1491592529,783083809,475630870,55692602,25654117,410292148,365277862,28285109946,0,4129796544,160081579,7727
20.024797718,,4838717067,4889529736,76838766,,,1490937298,806058009,476837193,59115422,26288980,412314639,365193267,28226114533,0,4133969921,162305424,5146
25.030812782,,4766644992,4797082528,74336764,,,1489184783,786576062,475801170,56413930,25507653,404649761,364860428,27947806454,0,4130662949,162216350,4058
30.036945973,,5995873961,6044216960,86014961,,,1481692311,1010121185,484822331,69338728,29869114,593203250,351708350,30500044153,0,5201399760,184123247,5186
35.042937534,,5193779746,5206814447,80432902,,,1486651425,837238538,478750555,61853787,26559381,433692081,362560073,28538110458,0,4406962650,175762922,3654
40.048805767,,5359056499,5369674060,79789853,,,1487284839,855732419,482066424,62103541,28043195,453495839,359803468,29792422963,0,4482712719,173944456,5629
45.05488064,,4973224666,4981464948,73450645,,,1486978512,814035451,477008112,56833795,25494777,425621557,361845900,27728378439,0,4234273930,162101862,3309
50.060855059,,5546010627,5578201981,80920394,,,1489365189,942329878,483578363,64224547,29942839,513374595,355506918,31403848181,0,4755932492,177263066,4574
55.068035043,,5027557243,5054575490,78193991,,,1489000946,801306615,476279533,59643388,26200313,408061780,368868844,28577821505,0,4273982828,173421087,4134
60.073811348,,5038857985,5037358059,76245656,,,1489430179,799995719,482053392,58653548,28790765,412221269,358759240,31229076762,0,4262728474,166320924,7192
65.005495004,,6949668667,6975024755,66882993,,,1461299561,1404472296,481747664,60289367,27077647,997328007,352225978,28341566619,0,6206364999,146738929,3780
