time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004940025,,10132678929,10145677197,157249081,,,825813456,1304006452,427050078,144941246,34472090,166714368,116577065,16615448234,0,8413997307,270945049,46172
10.009942485,,10872224805,10916675571,187058282,,,942999633,1462697157,472508595,176528593,40809970,198108896,135003782,19744065685,0,9404172454,335400758,27276
15.01517365,,11220057973,11261330018,192219183,,,967883392,1489015468,475932996,179783634,41222886,195422745,132484326,19384688091,0,9303985522,337796975,27274
20.020331421,,10934892132,11024984430,187786170,,,947735530,1466455482,471769126,177006346,40715227,197009216,136285065,19852444667,0,9384907095,333142567,26848
25.036949233,,11334575685,11255613703,191822341,,,956767636,1455437167,470593564,173840154,40422655,198075408,137355722,19955828962,0,9375681746,343937468,27331
30.041983115,,11590978202,11544812067,197795794,,,976252491,1490505191,474593769,179381362,40728749,190210548,131798151,19595191060,0,9278859360,343631200,25697
35.046974527,,11002193769,11052635620,183191181,,,925858667,1433059482,462090676,168691825,38788787,196231559,136440439,19569056648,0,9376110339,338067873,25544
40.051939533,,11229324740,11178482919,189594736,,,946508114,1449877592,466030625,172529535,39370292,190950700,132518340,19701909926,0,9313169324,334926450,24778
45.060939801,,11135612029,11167164422,190404722,,,956082449,1473124523,472086817,176711717,40649445,199303218,137154919,19681560421,0,9498528145,340751719,26866
50.066140361,,11515058129,11507998999,198133533,,,980126430,1491343317,479330039,180786439,42152436,202397289,138731919,21079776298,0,9578958221,351240037,27815
55.070944173,,11092799621,11194979525,189884501,,,951205183,1465161328,471184652,175082253,40185548,189002863,129927770,19173581262,0,9194194015,329942786,29010
60.075944352,,11607935092,11608641791,201858537,,,996027237,1508784760,480331964,182809042,41986096,196453116,137287527,20345490739,0,9463738739,348580896,26313
65.001109758,,5048227284,5039655594,51829825,,,340510315,620117166,212430071,46919364,11869369,58998381,43537230,5117522517,0,4494075458,93788206,17061
