time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004976985,,19313420811,19339117454,294358507,,,1222554271,1277047764,328807859,234580408,71872177,110673440,55584956,21539332312,0,12676545324,693675970,112220
10.009984217,,22975307016,22937809695,360964436,,,1471186141,1569587785,399020762,290254806,88112103,132139076,65090123,26636154387,0,15173234435,879973540,29560
15.015310801,,23036602145,23106443641,357376474,,,1471704802,1544554999,403031625,285366033,88999524,131901029,65803979,26977599875,0,15220444071,877948579,24671
20.019974844,,23015282684,23006138922,358279369,,,1464133418,1558839994,398947282,285233044,87650771,131604643,65863921,26877881029,0,15100931141,877312537,23566
25.024995035,,22795751961,22799150924,359486415,,,1467264599,1571196333,402633425,288980692,89218528,132216344,65458850,27265854214,0,15034849072,863227753,21849
30.029987172,,22975058586,23021049225,357504307,,,1472306095,1551134530,397845149,285064055,88216323,130037197,65536069,26852186374,0,15217459172,888429970,23487
35.036492457,,22768399509,22816107413,356511147,,,1471407868,1563505424,403043867,288134878,88756089,132043491,66141562,27640554396,0,14949801093,872212779,24000
40.041992228,,22923904362,22884845502,359066661,,,1470462300,1549557066,398920510,284476738,88010616,130786027,65971118,26636592051,0,15227960354,889393594,23522
45.047248179,,22750203690,22834965296,358301750,,,1474312208,1551637004,397268946,286062164,88103882,131208588,66643852,27470835052,0,15144331426,890047389,24254
50.052074732,,23003763197,23031816796,355749799,,,1473647152,1543540102,396807202,285296482,88332133,131466328,66102009,27377285212,0,15202986138,885858291,22658
55.05697203,,23062340979,23028475284,355838172,,,1480366895,1562090400,399756256,289091659,89399864,132047423,66033697,27646214350,0,15079580610,889009004,22906
60.061988989,,22793168428,22797358078,357542564,,,1477706167,1558474386,401490263,290458929,90056151,134586307,66354785,28030375581,0,14942007032,863452439,23910
65.000984921,,11898189944,11841564920,163792498,,,764418726,737677989,176508593,131886530,36801521,61139308,27086119,11199604083,0,7562052942,377677609,11982
