Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
2replicas_scenario61_2000rps,2,3_L3_1_MemBW,61,2000,2000.010952359977,0.361,0.341,0.0,0.641,0.737,0.941,4.918,0
2replicas_scenario62_2000rps,2,1_CPU_3_MemBW,62,2000,1999.9998313995459,0.118,0.105,0.0,0.173,0.2,0.269,3.767,0
2replicas_scenario63_2000rps,2,1_CPU_2_L3_1_MemBW,63,2000,2000.0086607597264,0.225,0.158,0.0,0.476,0.551,0.724,3.913,0
2replicas_scenario64_2000rps,2,1_L3_3_MemBW,64,2000,2000.0033878818163,0.175,0.143,0.0,0.298,0.382,0.516,4.098,0
2replicas_scenario59_2500rps,2,1_CPU_2_MemBW,59,2500,2500.0021670296564,0.111,0.096,0.0,0.165,0.196,0.284,3.472,0
2replicas_scenario60_2500rps,2,2_CPU_1_MemBW,60,2500,2500.004204993184,0.104,0.092,0.0,0.15,0.181,0.264,3.837,0
2replicas_scenario61_2500rps,2,3_L3_1_MemBW,61,2500,2499.9844184582257,0.358,0.309,0.0,0.657,0.768,1.087,10.954,0
2replicas_scenario62_2500rps,2,1_CPU_3_MemBW,62,2500,2500.000530710805,0.122,0.106,0.0,0.181,0.211,0.298,6.02,0
2replicas_scenario63_2500rps,2,1_CPU_2_L3_1_MemBW,63,2500,2499.9994421794404,0.194,0.136,0.0,0.371,0.504,0.754,4.321,0
2replicas_scenario64_2500rps,2,1_L3_3_MemBW,64,2500,2500.0030890314347,0.169,0.14,0.0,0.279,0.336,0.503,4.426,0
2replicas_scenario59_3000rps,2,1_CPU_2_MemBW,59,3000,3000.005628303627,0.173,0.165,0.0,0.256,0.294,0.418,9.245,0
2replicas_scenario60_3000rps,2,2_CPU_1_MemBW,60,3000,3000.017944296324,0.168,0.16,0.0,0.247,0.285,0.416,3.537,0
2replicas_scenario61_3000rps,2,3_L3_1_MemBW,61,3000,3000.0004808740805,0.322,0.238,0.0,0.629,0.768,1.179,12.141,0
2replicas_scenario62_3000rps,2,1_CPU_3_MemBW,62,3000,3000.0041684746225,0.163,0.152,0.0,0.249,0.288,0.402,3.946,0
2replicas_scenario63_3000rps,2,1_CPU_2_L3_1_MemBW,63,3000,3000.004276441793,0.242,0.165,0.0,0.52,0.618,0.847,6.594,0
2replicas_scenario64_3000rps,2,1_L3_3_MemBW,64,3000,3000.0057234210058,0.153,0.125,0.0,0.248,0.316,0.523,3.884,0
2replicas_scenario59_3500rps,2,1_CPU_2_MemBW,59,3500,3500.0037047730407,0.119,0.101,0.0,0.179,0.22,0.343,2.987,0
2replicas_scenario60_3500rps,2,2_CPU_1_MemBW,60,3500,3500.0020853812657,0.137,0.108,0.0,0.232,0.276,0.401,4.75,0
2replicas_scenario61_3500rps,2,3_L3_1_MemBW,61,3500,3499.977204370547,0.331,0.256,0.0,0.625,0.775,1.37,9.656,0
2replicas_scenario62_3500rps,2,1_CPU_3_MemBW,62,3500,3500.00215646373,0.139,0.12,0.0,0.215,0.255,0.381,4.079,0
2replicas_scenario63_3500rps,2,1_CPU_2_L3_1_MemBW,63,3500,3500.0180230864225,0.276,0.227,0.0,0.515,0.645,0.996,10.958,0
2replicas_scenario64_3500rps,2,1_L3_3_MemBW,64,3500,3500.0075303634244,0.27,0.236,0.0,0.419,0.503,0.812,7.176,0
2replicas_scenario59_4000rps,2,1_CPU_2_MemBW,59,4000,4000.0014959116706,0.133,0.111,0.0,0.21,0.271,0.427,4.224,0
2replicas_scenario60_4000rps,2,2_CPU_1_MemBW,60,4000,4000.0057254098283,0.119,0.099,0.0,0.179,0.23,0.39,3.318,0
2replicas_scenario61_4000rps,2,3_L3_1_MemBW,61,4000,3999.9950686505235,0.358,0.28,0.0,0.66,0.806,1.388,18.203,0
2replicas_scenario62_4000rps,2,1_CPU_3_MemBW,62,4000,4000.0018340726024,0.12,0.104,0.0,0.179,0.212,0.348,4.254,0
2replicas_scenario63_4000rps,2,1_CPU_2_L3_1_MemBW,63,4000,4000.01662278019,0.277,0.214,0.0,0.513,0.682,1.298,10.178,0
2replicas_scenario64_4000rps,2,1_L3_3_MemBW,64,4000,4000.020430793242,0.223,0.189,0.0,0.368,0.447,0.745,8.997,0
