Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-18T11:17:54.055086+00:00,500,500.0067364574252,0.146,0.105,0.0,0.283,0.355,0.515,4.495,0.062,0
FinalTest,2,2025-09-18T11:18:54.284950+00:00,650,650.0120469766056,0.14,0.105,0.0,0.269,0.309,0.44,4.674,0.066,0
FinalTest,3,2025-09-18T11:19:54.557085+00:00,800,799.98243158712,0.186,0.099,0.0,0.281,0.443,2.302,6.916,0.059,1
FinalTest,4,2025-09-18T11:20:54.953986+00:00,950,950.0141715989013,0.214,0.114,0.0,0.372,0.531,2.285,6.11,0.058,0
FinalTest,5,2025-09-18T11:21:55.346025+00:00,1100,1099.9350039146173,0.138,0.105,0.0,0.233,0.291,0.48,4.426,0.061,1
FinalTest,6,2025-09-18T11:22:55.796973+00:00,1300,1299.9517889503204,0.202,0.124,0.0,0.272,0.382,2.478,16.526,0.056,1
FinalTest,7,2025-09-18T11:23:56.329118+00:00,1500,1500.013342012095,0.145,0.112,0.0,0.219,0.284,0.607,9.819,0.052,0
FinalTest,8,2025-09-18T11:24:56.879394+00:00,1700,1700.0098323215952,0.142,0.105,0.0,0.201,0.287,0.648,13.993,0.055,0
FinalTest,9,2025-09-18T11:25:57.573224+00:00,1900,1899.9966972544648,0.262,0.171,0.0,0.409,0.695,2.049,16.759,0.051,1
FinalTest,10,2025-09-18T11:26:58.318314+00:00,2100,2099.9175940659807,0.193,0.123,0.0,0.35,0.512,1.105,7.415,0.052,1
FinalTest,11,2025-09-18T11:27:59.141015+00:00,2300,2299.917797229592,0.186,0.125,0.0,0.327,0.475,1.014,9.512,0.047,2
FinalTest,12,2025-09-18T11:28:59.999829+00:00,2500,2500.0361873571355,0.245,0.118,0.0,0.309,0.547,1.658,73.886,0.054,0
FinalTest,13,2025-09-18T11:30:00.848993+00:00,2700,2700.012467757572,0.204,0.13,0.0,0.314,0.542,1.591,16.813,0.046,0
FinalTest,14,2025-09-18T11:31:01.810788+00:00,2900,2899.3799671048687,0.205,0.132,0.0,0.285,0.421,1.818,25.016,0.048,2
FinalTest,15,2025-09-18T11:32:02.842128+00:00,3100,3100.007951487562,0.174,0.138,0.0,0.246,0.347,0.95,8.768,0.043,0
FinalTest,16,2025-09-18T11:33:04.185278+00:00,3300,3300.0009671635016,0.263,0.147,0.0,0.325,0.522,2.41,57.221,0.047,0
FinalTest,17,2025-09-18T11:34:05.378852+00:00,3500,3498.9417736963114,0.357,0.15,0.0,0.462,0.767,2.959,84.986,0.05,1
FinalTest,18,2025-09-18T11:35:06.719769+00:00,3700,3699.9914144719287,0.584,0.154,0.0,0.366,0.588,3.884,220.536,0.047,0
FinalTest,19,2025-09-18T11:36:08.037230+00:00,3900,3899.998084831387,0.297,0.158,0.0,0.438,0.735,2.669,47.236,0.045,0
FinalTest,20,2025-09-18T11:37:09.366367+00:00,4000,3999.981609941257,0.446,0.182,0.0,0.318,0.459,3.993,174.863,0.048,0
FinalTest,21,2025-09-18T11:38:10.848566+00:00,3800,3799.9897028375767,0.405,0.181,0.0,0.346,0.697,3.792,107.065,0.046,0
FinalTest,22,2025-09-18T11:39:12.113719+00:00,3600,3600.046859479667,0.707,0.274,0.0,1.064,2.865,7.673,62.055,0.044,0
FinalTest,23,2025-09-18T11:40:13.367759+00:00,3400,3399.0026786437784,0.778,0.195,0.0,0.705,1.934,10.485,133.752,0.046,1
FinalTest,24,2025-09-18T11:41:14.490447+00:00,3200,3199.583741885222,0.39,0.157,0.0,0.566,1.084,5.194,32.014,0.044,1
FinalTest,25,2025-09-18T11:42:15.521253+00:00,3000,3000.009126095829,0.504,0.166,0.0,0.622,1.769,7.328,55.615,0.043,0
FinalTest,26,2025-09-18T11:43:16.452672+00:00,2800,2800.01151642925,0.293,0.177,0.0,0.449,0.557,2.499,55.586,0.045,0
FinalTest,27,2025-09-18T11:44:17.388840+00:00,2600,2600.001536737724,0.358,0.211,0.0,0.46,0.702,3.392,59.603,0.045,0
FinalTest,28,2025-09-18T11:45:18.220051+00:00,2400,2400.0121081810867,0.312,0.177,0.0,0.464,0.725,2.541,56.896,0.05,0
FinalTest,29,2025-09-18T11:46:18.905212+00:00,2200,2200.0035850996687,0.132,0.101,0.0,0.206,0.263,0.557,5.681,0.049,0
FinalTest,30,2025-09-18T11:47:19.534156+00:00,2000,2000.0134845366194,0.12,0.099,0.0,0.184,0.226,0.359,6.314,0.05,0
