Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-23T13:46:18.834529+00:00,500,500.0170681576241,0.094,0.087,0.0,0.103,0.122,0.217,3.882,0.062,0
FinalTest,2,2025-07-23T13:47:19.030066+00:00,650,649.9992266594242,0.094,0.088,0.0,0.104,0.121,0.208,5.494,0.063,1
FinalTest,3,2025-07-23T13:48:19.273536+00:00,800,800.0221312522234,0.086,0.082,0.0,0.095,0.107,0.175,3.469,0.053,0
FinalTest,4,2025-07-23T13:49:19.560465+00:00,950,950.0140644357163,0.093,0.088,0.0,0.111,0.127,0.182,3.797,0.058,0
FinalTest,5,2025-07-23T13:50:20.017256+00:00,1100,1100.0092458527138,0.094,0.088,0.0,0.11,0.123,0.211,5.025,0.053,0
FinalTest,6,2025-07-23T13:51:20.411947+00:00,1300,1300.0146790074134,0.095,0.089,0.0,0.112,0.126,0.19,5.558,0.052,0
FinalTest,7,2025-07-23T13:52:20.920633+00:00,1500,1500.0138690658002,0.131,0.097,0.0,0.211,0.243,0.375,5.424,0.052,0
FinalTest,8,2025-07-23T13:53:21.482469+00:00,1700,1700.0055280105053,0.223,0.182,0.0,0.293,0.36,1.797,5.061,0.056,0
FinalTest,9,2025-07-23T13:54:22.095855+00:00,1900,1899.9939352044921,0.135,0.096,0.0,0.189,0.245,0.768,16.767,0.048,1
FinalTest,10,2025-07-23T13:55:22.785596+00:00,2100,2100.032719174775,0.107,0.092,0.0,0.135,0.161,0.297,6.215,0.049,0
FinalTest,11,2025-07-23T13:56:23.565439+00:00,2300,2300.011670795887,0.157,0.097,0.0,0.181,0.243,1.38,43.848,0.048,0
FinalTest,12,2025-07-23T13:57:24.334332+00:00,2500,2500.00518901077,0.136,0.098,0.0,0.184,0.248,0.999,14.712,0.048,0
FinalTest,13,2025-07-23T13:58:25.143383+00:00,2700,2699.5884013606255,0.169,0.091,0.0,0.157,0.208,0.83,80.878,0.046,1
FinalTest,14,2025-07-23T13:59:26.060745+00:00,2900,2899.9645031091422,0.124,0.109,0.0,0.164,0.185,0.418,5.418,0.047,1
FinalTest,15,2025-07-23T14:00:27.030232+00:00,3100,3100.0142510322285,0.157,0.117,0.0,0.184,0.271,1.088,26.679,0.047,0
FinalTest,16,2025-07-23T14:01:28.013485+00:00,3300,3300.010055151521,0.161,0.127,0.0,0.177,0.209,1.451,9.816,0.044,0
FinalTest,17,2025-07-23T14:02:29.066090+00:00,3500,3499.864626012265,0.146,0.131,0.0,0.193,0.226,0.608,5.806,0.047,1
FinalTest,18,2025-07-23T14:03:30.266503+00:00,3700,3699.8700872261347,0.242,0.138,0.0,0.224,0.325,2.097,80.068,0.045,1
FinalTest,19,2025-07-23T14:04:31.428009+00:00,3900,3900.002218891894,0.222,0.122,0.0,0.199,0.242,1.021,92.854,0.044,0
FinalTest,20,2025-07-23T14:05:32.687461+00:00,4000,4000.04663487703,0.432,0.149,0.0,0.322,0.54,3.943,143.459,0.047,0
FinalTest,21,2025-07-23T14:06:34.043574+00:00,3800,3800.0312094494393,0.929,0.228,0.0,0.68,1.113,12.057,199.164,0.047,0
FinalTest,22,2025-07-23T14:07:35.292278+00:00,3600,3599.9943970635077,0.46,0.19,0.0,0.545,0.711,2.938,121.502,0.045,0
FinalTest,23,2025-07-23T14:08:36.309566+00:00,3400,3399.611999497154,0.189,0.114,0.0,0.189,0.226,1.257,50.443,0.046,1
FinalTest,24,2025-07-23T14:09:37.267212+00:00,3200,3199.985904948673,0.176,0.125,0.0,0.169,0.189,0.528,65.166,0.043,1
FinalTest,25,2025-07-23T14:10:38.248175+00:00,3000,3000.0142343551256,0.128,0.112,0.0,0.168,0.227,0.445,4.537,0.043,0
FinalTest,26,2025-07-23T14:11:39.088096+00:00,2800,2800.0060740493313,0.132,0.107,0.0,0.162,0.182,0.435,23.54,0.047,0
FinalTest,27,2025-07-23T14:12:39.890711+00:00,2600,2599.9952901483402,0.141,0.097,0.0,0.145,0.166,0.446,48.521,0.052,0
FinalTest,28,2025-07-23T14:13:40.663707+00:00,2400,2400.0165917061486,0.113,0.102,0.0,0.137,0.159,0.373,10.143,0.05,0
FinalTest,29,2025-07-23T14:14:41.433101+00:00,2200,2199.9858235565553,0.109,0.095,0.0,0.135,0.159,0.363,5.037,0.045,1
FinalTest,30,2025-07-23T14:15:42.024291+00:00,2000,1999.9984467753193,0.106,0.089,0.0,0.141,0.189,0.328,5.272,0.049,0
