Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-11T13:52:06.468192+00:00,500,500.0128195286722,0.092,0.086,0.0,0.103,0.122,0.217,3.362,0.06,0
FinalTest,2,2025-09-11T13:53:06.666443+00:00,650,650.0206266386971,0.094,0.088,0.0,0.104,0.119,0.198,3.519,0.066,0
FinalTest,3,2025-09-11T13:54:06.909598+00:00,800,800.0271726295751,0.092,0.087,0.0,0.102,0.115,0.183,4.635,0.069,0
FinalTest,4,2025-09-11T13:55:07.263471+00:00,950,950.0051611088722,0.091,0.085,0.0,0.11,0.126,0.187,4.055,0.054,0
FinalTest,5,2025-09-11T13:56:07.661377+00:00,1100,1100.0033553769017,0.098,0.089,0.0,0.116,0.149,0.249,5.306,0.051,0
FinalTest,6,2025-09-11T13:57:08.112708+00:00,1300,1300.0097968521623,0.119,0.096,0.0,0.183,0.213,0.292,5.058,0.054,0
FinalTest,7,2025-09-11T13:58:08.600545+00:00,1500,1500.0050279310524,0.189,0.181,0.0,0.254,0.29,0.472,5.506,0.054,0
FinalTest,8,2025-09-11T13:59:09.186906+00:00,1700,1700.0080196325418,0.251,0.2,0.0,0.311,0.379,2.148,6.849,0.056,0
FinalTest,9,2025-09-11T14:00:09.830099+00:00,1900,1899.9977399580384,0.189,0.161,0.0,0.286,0.33,1.112,6.012,0.049,1
FinalTest,10,2025-09-11T14:01:10.483171+00:00,2100,2099.963519075144,0.121,0.1,0.0,0.171,0.223,0.363,5.55,0.048,1
FinalTest,11,2025-09-11T14:02:11.266776+00:00,2300,2299.828100534456,0.131,0.101,0.0,0.168,0.216,0.716,5.741,0.048,1
FinalTest,12,2025-09-11T14:03:12.037331+00:00,2500,2500.0113327597055,0.133,0.097,0.0,0.174,0.236,1.062,8.132,0.047,0
FinalTest,13,2025-09-11T14:04:12.859654+00:00,2700,2700.0260153356635,0.125,0.102,0.0,0.168,0.216,0.497,5.761,0.042,0
FinalTest,14,2025-09-11T14:05:13.780646+00:00,2900,2900.0164008010865,0.128,0.108,0.0,0.167,0.213,0.484,5.824,0.045,0
FinalTest,15,2025-09-11T14:06:14.788858+00:00,3100,3099.9924522639562,0.262,0.15,0.0,0.412,0.527,2.67,31.158,0.044,0
FinalTest,16,2025-09-11T14:07:15.818215+00:00,3300,3299.994959008448,0.331,0.149,0.0,0.408,0.54,2.827,93.487,0.047,0
FinalTest,17,2025-09-11T14:08:16.880253+00:00,3500,3499.9859229221834,0.141,0.131,0.0,0.186,0.207,0.496,6.279,0.046,1
FinalTest,18,2025-09-11T14:09:18.115747+00:00,3700,3700.008052554586,0.151,0.13,0.0,0.197,0.23,0.717,12.071,0.043,0
FinalTest,19,2025-09-11T14:10:19.302103+00:00,3900,3900.004009528654,0.139,0.119,0.0,0.191,0.223,0.565,8.264,0.045,0
FinalTest,20,2025-09-11T14:11:20.677727+00:00,4000,3999.807308511658,0.374,0.189,0.0,0.555,0.932,3.997,48.12,0.046,1
FinalTest,21,2025-09-11T14:12:21.960549+00:00,3800,3799.2653728054984,0.353,0.164,0.0,0.41,0.809,3.848,69.822,0.045,1
FinalTest,22,2025-09-11T14:13:23.186498+00:00,3600,3600.0060476314907,0.224,0.128,0.0,0.265,0.423,1.97,59.187,0.043,0
FinalTest,23,2025-09-11T14:14:24.211215+00:00,3400,3400.064131788617,0.161,0.111,0.0,0.186,0.223,0.769,56.625,0.045,0
FinalTest,24,2025-09-11T14:15:25.165534+00:00,3200,3199.7315992580116,0.183,0.118,0.0,0.271,0.365,1.539,29.842,0.047,1
FinalTest,25,2025-09-11T14:16:26.082079+00:00,3000,3000.0096379809634,0.195,0.115,0.0,0.266,0.399,1.468,53.712,0.047,0
FinalTest,26,2025-09-11T14:17:27.027389+00:00,2800,2800.014187627439,0.147,0.111,0.0,0.182,0.251,0.688,17.09,0.047,0
FinalTest,27,2025-09-11T14:18:27.853254+00:00,2600,2599.958762922025,0.119,0.098,0.0,0.151,0.189,0.442,16.229,0.045,1
FinalTest,28,2025-09-11T14:19:28.576986+00:00,2400,2399.9998669600072,0.137,0.104,0.0,0.159,0.212,1.219,19.452,0.049,1
FinalTest,29,2025-09-11T14:20:29.361465+00:00,2200,2199.9788608928284,0.109,0.095,0.0,0.134,0.152,0.295,21.3,0.046,1
FinalTest,30,2025-09-11T14:21:29.950969+00:00,2000,2000.0146618074837,0.1,0.089,0.0,0.123,0.147,0.268,15.221,0.048,0
