Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-24T14:42:59.189213+00:00,500,500.0171013515591,0.115,0.102,0.0,0.148,0.185,0.32,9.665,0.068,0
FinalTest,2,2025-07-24T14:43:59.398054+00:00,650,650.0032827465849,0.104,0.093,0.0,0.123,0.148,0.267,4.853,0.062,1
FinalTest,3,2025-07-24T14:44:59.656679+00:00,800,800.0235714411622,0.121,0.095,0.0,0.128,0.161,0.96,3.987,0.062,0
FinalTest,4,2025-07-24T14:46:00.108222+00:00,950,950.0126170320506,0.252,0.144,0.0,0.475,0.734,2.27,6.769,0.058,0
FinalTest,5,2025-07-24T14:47:00.494134+00:00,1100,1099.9956550629963,0.189,0.113,0.0,0.381,0.523,0.864,5.67,0.054,1
FinalTest,6,2025-07-24T14:48:00.937170+00:00,1300,1300.0046425544324,0.17,0.108,0.0,0.329,0.434,0.725,6.193,0.054,0
FinalTest,7,2025-07-24T14:49:01.473080+00:00,1500,1499.9982454158903,0.199,0.111,0.0,0.319,0.503,2.173,6.096,0.051,0
FinalTest,8,2025-07-24T14:50:02.073598+00:00,1700,1700.0103753899891,0.246,0.124,0.0,0.431,0.697,2.587,8.864,0.054,0
FinalTest,9,2025-07-24T14:51:02.744640+00:00,1900,1900.0154171050974,0.214,0.15,0.0,0.37,0.513,1.087,10.38,0.053,0
FinalTest,10,2025-07-24T14:52:03.415162+00:00,2100,2100.009660614437,0.219,0.143,0.0,0.341,0.482,1.361,36.62,0.056,0
FinalTest,11,2025-07-24T14:53:04.209112+00:00,2300,2300.002829460651,0.198,0.132,0.0,0.33,0.488,1.414,17.465,0.045,0
FinalTest,12,2025-07-24T14:54:05.054333+00:00,2500,2500.036714914186,0.152,0.113,0.0,0.193,0.278,1.163,6.582,0.055,0
FinalTest,13,2025-07-24T14:55:06.040917+00:00,2700,2700.01372907481,0.247,0.157,0.0,0.417,0.628,1.87,18.51,0.049,0
FinalTest,14,2025-07-24T14:56:07.140794+00:00,2900,2900.0093055981934,0.26,0.168,0.0,0.435,0.605,1.66,31.415,0.044,0
FinalTest,15,2025-07-24T14:57:08.167414+00:00,3100,3100.012390974576,0.189,0.149,0.0,0.294,0.395,0.917,12.446,0.049,0
FinalTest,16,2025-07-24T14:58:09.215775+00:00,3300,3300.0043561707503,0.22,0.151,0.0,0.375,0.536,1.361,14.038,0.044,0
FinalTest,17,2025-07-24T14:59:10.352604+00:00,3500,3500.0032228626205,0.324,0.176,0.0,0.581,0.857,2.798,24.252,0.039,0
FinalTest,18,2025-07-24T15:00:11.600978+00:00,3700,3699.99322885639,0.344,0.164,0.0,0.372,0.548,1.659,114.96,0.046,0
FinalTest,19,2025-07-24T15:01:13.025795+00:00,3900,3900.072649349495,0.211,0.164,0.0,0.324,0.463,1.192,7.977,0.047,0
FinalTest,20,2025-07-24T15:02:14.357490+00:00,4000,4000.041150423335,0.486,0.18,0.0,0.318,0.525,4.692,171.386,0.048,0
FinalTest,21,2025-07-24T15:03:15.553689+00:00,3800,3799.9832396004135,0.25,0.18,0.0,0.381,0.593,1.782,10.916,0.05,1
FinalTest,22,2025-07-24T15:04:16.685781+00:00,3600,3600.0528281773104,0.24,0.174,0.0,0.365,0.529,1.53,19.284,0.046,0
FinalTest,23,2025-07-24T15:05:17.816117+00:00,3400,3400.003571797928,0.23,0.159,0.0,0.353,0.534,1.468,26.54,0.044,0
FinalTest,24,2025-07-24T15:06:18.873841+00:00,3200,3200.002061814662,0.319,0.164,0.0,0.517,0.85,2.901,51.133,0.049,0
FinalTest,25,2025-07-24T15:07:19.964140+00:00,3000,3000.0139124038938,0.218,0.144,0.0,0.314,0.548,1.805,12.973,0.048,0
FinalTest,26,2025-07-24T15:08:20.980413+00:00,2800,2800.0498058627963,0.231,0.153,0.0,0.388,0.616,1.43,18.588,0.049,0
FinalTest,27,2025-07-24T15:09:21.881684+00:00,2600,2600.005076206577,0.227,0.132,0.0,0.407,0.637,1.464,17.213,0.054,0
FinalTest,28,2025-07-24T15:10:22.627013+00:00,2400,2400.0129263496206,0.165,0.118,0.0,0.229,0.368,1.082,13.675,0.049,0
FinalTest,29,2025-07-24T15:11:23.330029+00:00,2200,2200.004605214528,0.14,0.1,0.0,0.147,0.19,1.558,6.198,0.05,0
FinalTest,30,2025-07-24T15:12:23.926485+00:00,2000,1999.9972326474344,0.116,0.094,0.0,0.136,0.157,0.469,3.961,0.05,1
