Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-23T11:27:28.000012+00:00,500,500.0648534684029,0.092,0.085,0.0,0.102,0.119,0.191,3.871,0.06,0
FinalTest,2,2025-07-23T11:28:28.195878+00:00,650,650.0149194891068,0.09,0.085,0.0,0.101,0.114,0.183,4.006,0.06,0
